participantID,Age,BirthPlace,Gender,NativeLanguages,NumOfNativeLanguages,Other Languages,TotalLanguages,Extroversion,Hand,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,event,left_wrist_space2D,right_wrist_space2D,left_knee_space2D,right_knee_space2D,nose_space2D,total_arm_boundingbox2D,total_lower_body_boundingbox2D,left_arm_entropy,right_arm_entropy,left_wrist_entropy,right_wrist_entropy,total_arm_entropy2Daggregated,left_wrist_variability2D,right_wrist_variability2D,left_knee_variability2D,right_knee_variability2D,left_wrist_submovements,right_wrist_submovements,left_knee_submovements,right_knee_submovements,right_wrist_SpeedAVG,left_wrist_SpeedAVG,left_knee_SpeedAVG,right_knee_SpeedAVG,right_wrist_AccelAVG,left_wrist_AccelAVG,right_knee_AccelAVG,left_knee_AccelAVG,right_wrist_SpeedSD,left_wrist_SpeedSD,right_knee_SpeedSD,left_knee_SpeedSD,right_wrist_AccelSD,left_wrist_AccelSD,right_wrist_SpeedIntegral,left_wrist_SpeedIntegral,right_knee_SpeedIntegral,left_knee_SpeedIntegral,X_embeddings,Y_embeddings
41,29.0,Salzgitter,Woman / Weiblich,Deutsch,1.0,"English (fluent), Spanish (good)",3.0,50.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g1_compr.mp4,ch3g1,1.0,3.0,kalt,kalt_g_ch3,lndw,0.1583052727512987,0.1568146117032186,0.0,0.0,0.0,0.0991695834620299,0.0,3.897194709809427,4.5681437589345615,1.8673501092689635,2.175882303854447,1.9980959022258835,791.6666666666683,725.0000000000016,0.0,0.0,3.0,3.0,0.0,0.0,0.0002122121788469,0.0002097789261935,0.0,0.0,-1.8622973121051265e-06,-2.5266745333337875e-06,0.0,0.0,0.0001947020970816,0.0002047708795892,0.0,0.0,0.0,0.0,0.037377208718536,0.036887755618521,0.0,0.0,3.7050767,-3.7603793
2,71.0,Breda,Man / Man,Nederlands,,"English, German, French fluent",4.0,68.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g2_compr.mp4,ch1g2,2.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.0548839058910155,0.0518204710991095,0.0140234881671911,0.0084212905891828,0.0,0.0504972881228556,0.007327500543542,5.281469303455507,5.7047959697735955,2.4994316920177932,2.8863438307406337,2.8734314196138317,485.881215479212,123.37092718680088,79.91616360145859,338.1138678822886,11.0,12.0,12.0,10.0,0.0001579648823788,0.0001159353349046,2.498998967482104e-05,5.257082429763202e-05,-4.2561297025801586e-07,-8.866780058742521e-07,-9.991071430289993e-08,-2.3082341717341687e-07,7.51695872860959e-05,8.37965732772071e-05,1.276852607907495e-05,3.0279967234557448e-05,1.6946698075366873e-05,1.0777979287154168e-05,0.0504265203638459,0.0368327806663611,0.0075957092802718,0.0159822672437977,-3.1874366,-2.7984319
2,71.0,Breda,Man / Man,Nederlands,,"English, German, French fluent",4.0,68.0,Right-handed / Rechtshandig,stil_g_ch1_g2_compr.mp4,ch1g2,2.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.2183722186285975,0.0,0.0,0.0,0.095598560035487,0.0,0.0,3.1056939216594364,0.0,1.423921866105309,2.425450044761289,0.0,1217.795012043491,0.0,0.0,0.0,4.0,0.0,0.0,0.0002089758385649,0.000179572471314,0.0,0.0,1.341170721094257e-07,5.1584640140113185e-08,0.0,0.0,0.0002715048040088,0.0001551975587774,0.0,0.0,0.0,0.0,0.0637072233780351,0.0547483112249297,0.0,0.0,4.4237385,-2.602359
55,20.0,Coimbra,Woman / Weiblich,"Deutsch, Portugiesisch",2.0,"englisch (fluent), französisch (grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g15_compr.mp4,ch3g15,15.0,3.0,Donner,Donner_g_ch3,lndw,0.3648078564529357,0.3609653518283386,0.0137765099214299,0.0132378994549651,0.0,0.7719432124792461,0.0039525719102676,4.722032878109401,5.020214908796946,2.2911974065479064,2.509028039946869,2.558604095102824,459.8338699233351,451.7988736398344,158.33333333333405,396.5904066127716,10.0,11.0,3.0,4.0,0.0003938366009548,0.000398390628077,3.062793696941906e-05,2.808829473395897e-05,-4.026135889305874e-07,-2.528717041152698e-07,6.730141475025489e-09,5.2807088994951336e-08,0.0002322657144829,0.0002307514357918,1.6863361449837042e-05,2.477127631448942e-05,2.017258659366461e-05,1.8595408284584124e-05,0.1113501939085341,0.1126180505609014,0.0041392069939333,0.0038093740836227,-1.5103239,-4.875368
39,39.0,Berlin,Woman / Weiblich,Deutsch ,1.0,"English fluent, Spanisch basic",3.0,41.0,Left-handed / Linkshänder*in,leise_g_ch2_g19_compr.mp4,ch2g19,19.0,2.0,leise,leise_g_ch2,lndw,0.0,0.0660778953894301,0.0209248635507543,0.0274442912266862,0.0403411035066716,0.0326972778558047,0.0133451541165604,0.0,4.836610491631596,0.0,2.3134962676363275,2.348093128128778,0.0,209.04249671322307,670.0305755875793,533.8539126015667,0.0,16.0,5.0,4.0,0.0001618956396061,3.3581415195113746e-05,4.128246501967164e-05,3.1762030602549024e-05,1.803334892121029e-08,1.9201961918276834e-07,2.860642583452859e-09,9.680619361647009e-08,0.0001484767926509,2.0882704838646904e-05,2.509418746044261e-05,1.6791297185874517e-05,2.9631206126270625e-05,2.6208255580104983e-06,0.0586829521288509,0.0121441127419727,0.0084398736759986,0.0064804621155847,-2.3430035,-1.8662456
28,80.0,chemnitz,Woman / Weiblich,Deutsch ,1.0,Keine ,1.0,80.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g8_compr.mp4,ch2g8,8.0,2.0,kalt,kalt_g_ch2,lndw,0.1394644118792185,0.1213250069641145,0.0,0.0,0.0183531868703527,0.1649345994997703,0.0,4.671634086305626,4.526908987699376,2.170623031484114,2.1329741161171025,2.2545998756318246,1311.1346513894212,1058.9617556833632,0.0,0.0,4.0,6.0,0.0,0.0,0.0001807168425456,0.0002444787988354,0.0,0.0,1.4419310057953138e-06,1.965239123847521e-07,0.0,0.0,0.0001654666164363,0.0002317138824847,0.0,0.0,0.0,0.0,0.0502962966517391,0.0680863928195701,0.0,0.0,4.442404,-1.6318305
15,26.0,Nijmegen,Woman / Vrouw,Dutch,,"English (fluent), Spanish (between basic and good knowledge), French (basic), German (basic)",5.0,30.0,Left-handed / Linkshandig,stil_g_ch1_g15_compr.mp4,ch1g15,15.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.2200818629193816,0.0,0.0,0.0,0.081195273958136,0.0,0.0,3.6798459608343426,0.0,1.306309131868013,1.550793126278119,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0002207866962877,2.5125926153531055e-05,0.0,0.0,-2.0986871507514327e-06,-1.0673631414190825e-07,0.0,0.0,0.000285045674777,2.204181702350474e-05,0.0,0.0,0.0,0.0,0.0483300360293375,0.0055070924960089,0.0,0.0,7.563591,-0.044712458
44,28.0,Italy,Woman / Weiblich,Italienisch,1.0,"Deutsch (fließend), Englisch (fließend), Spanisch (gut), Portugiesisch (Grundkenntnisse)",5.0,46.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g4_compr.mp4,ch3g4,4.0,3.0,Donner,Donner_g_ch3,lndw,0.3668404213845033,0.3185008557392753,0.0083922196368561,0.0064498001628698,0.093251670657271,0.8739081643924623,0.0052269420580806,5.424195363963214,5.702241497695298,2.789780963607736,2.8661325983585004,2.6079077367921495,327.00662582482164,229.88215456764428,58.33333333333303,1.1368683772161605e-13,6.0,8.0,3.0,3.0,0.0005611426417536,0.0004887395278223,2.7013711373494023e-05,2.9654135565923536e-05,-7.633360440512372e-07,4.4727447766453e-08,-8.137374418770739e-09,-4.365893595981839e-07,0.000228086617018,0.0002436002979696,1.3853062509639784e-05,1.2028500612367514e-05,4.655266491760324e-05,4.02587081112536e-05,0.1513545210220759,0.131931458809613,0.0023104779847468,0.0025213842738127,-1.297283,-5.294369
24,42.0,Netherlands,Man / Man,Nederlands,,"English (fluent), German (basic)",3.0,59.0,Right-handed / Rechtshandig,stil_g_ch2_g4_compr.mp4,ch2g4,4.0,2.0,stil,stil_g_ch2,nijmegen,0.1373641731311193,0.157703235544902,0.0111741307305651,0.0093533841565099,0.0,0.0949995789977744,0.0042912851708118,3.9428874766765887,2.777105336441557,1.5014455890150364,1.1214177308864068,1.9103873703415268,724.9999999999914,0.0,424.4822554420674,238.95347964007252,3.0,2.0,4.0,7.0,0.0001583735524182,0.0001131366935229,1.3256237563248294e-05,1.3239622544228428e-05,6.422540975763654e-07,2.649662219887725e-07,1.5345985982914723e-08,2.5791992258505142e-08,0.0002072752381639,0.0001396398812882,6.498609334595801e-06,7.453130431859048e-06,5.854633034124883e-06,9.519055938393818e-06,0.0495952783027087,0.0354739762245113,0.002142801644418,0.0021353691669548,-1.3158302,-2.0650196
24,42.0,Netherlands,Man / Man,Nederlands,,"English (fluent), German (basic)",3.0,59.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch2_g4_compr.mp4,ch2g4,4.0,2.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch2,nijmegen,0.0910166156935371,0.1029204096952105,0.0157470007268331,0.0067949399186617,0.0,0.0371538448532933,0.0041892240316882,5.239406499126331,5.1738286515666445,2.3719624678124807,2.440891622710797,2.6923881091597903,334.54512245357085,244.13111231467175,101.50259985723471,224.59840703897427,10.0,11.0,11.0,11.0,0.0001350466438224,0.000153157444756,2.3573363429222568e-05,3.295974637569564e-05,6.968967979596498e-07,2.0267667768752108e-06,1.567393096036171e-07,1.609447678908403e-07,0.0001077470797579,0.0001343152885362,1.3297204513740122e-05,1.836285457204158e-05,1.7530028062606438e-05,1.7130625204778407e-05,0.0362270948628322,0.040924961377917,0.0063193171327373,0.0088409442688139,-2.554856,-1.2668854
18,19.0,Berlin,Woman / Weiblich,Deutsch,1.0,Englisch ,2.0,64.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch1_g18_compr.mp4,ch1g18,18.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.097149480546327,0.0737056274632609,0.0095493500924458,0.008978116268341,0.0,0.0312174219820067,0.0024312316657054,5.254548384285034,5.157696483660738,2.7108012344741,2.4046948946962607,2.5673331488168127,279.22884879610825,425.13614377131125,88.93228107545646,196.14337159899745,5.0,4.0,7.0,5.0,0.0003025427607429,0.0003247807342739,4.727869961474858e-05,5.354296740419582e-05,3.214531066694313e-06,-6.476146035931435e-07,-1.639649952657255e-08,-2.7577995073252937e-07,0.0001664721146162,0.0001639984702738,1.604651778843942e-05,2.8963208579970187e-05,3.0478055685952277e-05,3.284484213147195e-05,0.0315090699927383,0.0339821019669925,0.0042538888751048,0.0048154131346403,-2.0536208,-3.6992013
51,21.0,Berlin,Man / Männlich,Deutsch ,1.0,Italienisch (Grundkenntnisse),2.0,60.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g11_compr.mp4,ch3g11,11.0,3.0,Donner,Donner_g_ch3,lndw,0.2971050614602268,0.2465086989199399,0.0,0.0,0.0083027438900798,0.4709412100505759,0.0,5.338948402070232,3.79319726843913,2.73010485105147,2.011160883159505,2.658405617966776,359.08351705727523,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0003929114350594,0.0005522237019357,0.0,0.0,4.204260356774078e-07,2.628604643402451e-07,0.0,0.0,0.0003112446911731,0.000281321114647,0.0,0.0,0.0,0.0,0.0639909989143984,0.0898549411500639,0.0,0.0,2.749149,-2.8610218
6,25.0,Rome Italy a,Woman / Vrouw,English- Italian,,,,,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g6_compr.mp4,ch1g6,6.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.1114526512374489,0.1093070171206085,0.0,0.0,0.0,0.0779044812477611,0.0,5.342688219439317,5.334989713333311,2.6059723368081142,2.655768031479565,2.607089655360107,185.24642861939097,202.6741659864394,0.0,0.0,14.0,10.0,0.0,0.0,0.0001636923293389,0.0001847502748483,0.0,0.0,-3.857187623491499e-07,-7.347496320209717e-07,0.0,0.0,0.0001171557223587,0.0001178505426545,0.0,0.0,0.0,0.0,0.0509737528937715,0.0574803131939212,0.0,0.0,5.5521407,-2.6787922
6,25.0,Rome Italy a,Woman / Vrouw,English- Italian,,,,,Right-handed / Rechtshandig,stil_g_ch1_g6_compr.mp4,ch1g6,6.0,1.0,stil,stil_g_ch1,nijmegen,0.2462402584570531,0.0,0.0,0.0,0.0,0.0933690063296369,0.0,4.411152263791445,0.0,1.9762625161526104,0.0,2.2030881335815105,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.3379407238834662e-05,0.0002719184382047,0.0,0.0,9.864271764249288e-08,-4.421377322974748e-07,0.0,0.0,1.619158997768321e-05,0.0002870399762386,0.0,0.0,0.0,0.0,0.0049610251929304,0.0578105453662691,0.0,0.0,6.31753,-4.101079
31,36.0,"Germany, dessau ",Woman / Weiblich,German ,1.0,"English (fluent), Swedish (good), Italian (basic), French (basic) ",5.0,12.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g11_compr.mp4,ch2g11,11.0,2.0,langsam,langsam_g_ch2,lndw,0.1460599558329885,0.1815765631130296,0.0226509045323807,0.0303271472970333,0.0353236799452008,0.2652888219073701,0.044648151171428,5.0026709935968725,5.20583422110947,2.467083840178902,2.4651013217319617,2.6975607275122995,427.9757765412898,266.7823823009518,176.0997192249645,184.25693279752173,8.0,4.0,11.0,10.0,0.0001524281982015,0.0001382832991603,4.936546163098199e-05,4.1553675215754355e-05,-8.053157199491996e-08,-3.079484908036782e-07,-6.053950679455981e-09,-7.305837579275609e-09,0.000126825109219,0.0001133940030295,3.0396854995125895e-05,2.2018704940737025e-05,8.882014086637617e-06,8.604772030872343e-06,0.0551550906469604,0.049990065866279,0.0178635369276306,0.0150274233753271,-3.2399907,-3.210377
45,43.0,Brazil,Woman / Weiblich,Portuguese,1.0,"English (fluent), German (fluent), Italian (basic)",4.0,50.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g5_compr.mp4,ch3g5,5.0,3.0,kalt,kalt_g_ch3,lndw,0.1645388920325315,0.1557912055725548,0.0,0.0,0.0,0.2092868502640061,0.0,3.103714595842811,2.5983305212931267,1.6098750204356005,1.165987990977964,1.306864546683172,1399.2061241210376,3350.000000000019,0.0,0.0,6.0,3.0,0.0,0.0,0.0001229354110223,0.0001361218072076,0.0,0.0,-2.7476429497402184e-07,1.7567186942762777e-07,0.0,0.0,0.0001812664721808,0.0001587933584042,0.0,0.0,0.0,0.0,0.0604022934413089,0.0669234781487125,0.0,0.0,5.2836614,-3.317707
55,20.0,Coimbra,Woman / Weiblich,"Deutsch, Portugiesisch",2.0,"englisch (fluent), französisch (grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g15_compr.mp4,ch3g15,15.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.0844227893532976,0.0608781630417986,0.0129184078628332,0.009958636559769,0.0,0.0462151239236877,0.0046062862530521,5.631586463180653,5.592481680152929,2.7402960097674165,2.691957550792746,2.786665502334365,242.76923170539084,202.92992769809945,146.38124584727944,158.29304893899726,10.0,9.0,7.0,8.0,0.0002102422915086,0.0001966552057062,3.7425239293575184e-05,5.7617142761229895e-05,5.515428959326386e-07,3.191571879154654e-07,-1.5742967687840505e-07,-4.9425857983083286e-08,0.0001164849767526,0.0001029819448387,2.011347828814452e-05,3.210639543665203e-05,1.8949143082541144e-05,1.5453630571712548e-05,0.0508970954145707,0.0476987034304637,0.0082819552276613,0.0127715549959238,-2.6138303,-3.3881097
29,69.0,Muenchen,Woman / Weiblich,deutsch ,1.0,"English,  French,  Turkish ",4.0,45.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g9_compr.mp4,ch2g9,9.0,2.0,Donner,Donner_g_ch2,lndw,0.1917490740470931,0.1538618758349555,0.0,0.0,0.0260515013336103,0.1838424443483348,0.0,3.6485013228533623,3.596815673037691,1.6780450685167876,1.786030107846918,1.7733142235216155,764.0454385039972,805.3448000164782,0.0,0.0,4.0,4.0,0.0,0.0,0.0002318684503868,0.0002591396663868,0.0,0.0,2.691433907565177e-07,1.330911454034124e-06,0.0,0.0,0.0002339829313464,0.0002612859105476,0.0,0.0,0.0,0.0,0.0527193698413183,0.058950402082567,0.0,0.0,4.031034,-1.6728874
11,23.0,2000,Man / Man,Engels,,"English (fluent), dutch (basic), Spanish (basic), Hindi (basic)",5.0,39.0,Right-handed / Rechtshandig,stil_g_ch1_g11_compr.mp4,ch1g11,11.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.1172408827586692,0.0,0.0,0.0,0.0565048394638206,0.0,0.0,2.9817867960582785,0.0,1.187222275902615,1.3222652643438202,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0001983297939774,2.662036441822328e-05,0.0,0.0,3.721665093274643e-07,3.1301549627759493e-07,0.0,0.0,0.0002490128809536,2.2379188806181258e-05,0.0,0.0,0.0,0.0,0.0302357452897158,0.0040576150942874,0.0,0.0,6.279651,-0.28661042
12,25.0,"Hamburg, Germany",Man / Männlich,German,1.0,"English (fluent), Spanish (fluent), French (basic)",4.0,55.0,Right-handed / Rechtshänder*in,leise_g_ch1_g12_compr.mp4,ch1g12,12.0,1.0,leise,leise_g_ch1,lndw,0.0,0.2298576332295812,0.0,0.0,0.0,0.1194471987582384,0.0,0.0,4.58177209949879,0.0,2.115780050366735,2.223417456579077,0.0,1016.666666666666,0.0,0.0,0.0,3.0,0.0,0.0,0.0002736561771489,2.318087458339885e-05,0.0,0.0,2.390845225296356e-07,-4.182446031954884e-08,0.0,0.0,0.0002399540659684,1.31631502260585e-05,0.0,0.0,0.0,0.0,0.0647451636865006,0.0054557231137913,0.0,0.0,6.4785995,0.21991193
14,8.0,Nijmegen,Man / Man,"German, English, Dutch.",,No others,3.0,50.0,Right-handed / Rechtshandig,langzaam_g_ch1_g14_compr.mp4,ch1g14,14.0,1.0,langzaam,langzaam_g_ch1,nijmegen,0.2718707007244937,0.2384078279122554,0.1020127596173132,0.0927070675082153,0.0,0.8463411575029476,0.1673075988979343,5.22796179504844,5.688508886541666,2.722065638513288,2.92940804709039,2.715331606331944,169.9673171197554,342.0363853289432,179.67735143106893,242.7404014463386,4.0,11.0,7.0,8.0,0.0004609809606693,0.000470585502133,0.0001639292223496,0.0001608138453009,1.7855700790457925e-07,1.3715037042727137e-07,2.169168133661472e-07,4.383460482190234e-08,0.0002010998486193,0.0002318893183782,0.0001434899204026,0.0001109377984862,2.939676663465687e-05,2.5061881669331343e-05,0.1415445811523494,0.1446289183064071,0.0504370673526249,0.0494814837261738,-3.8251967,-6.2839603
27,13.0,Berlin ,Woman / Weiblich,"German, French",2.0,English Estonian. Esperanto,5.0,73.0,Right-handed / Rechtshänder*in,leise_g_ch2_g7_compr.mp4,ch2g7,7.0,2.0,leise,leise_g_ch2,lndw,0.0,0.1923345831193499,0.018907599436285,0.0151032860908052,0.0561550092411509,0.1171813076608564,0.0094424500248987,0.0,4.467596970199459,0.0,1.8991213667888671,1.9757212993176592,0.0,0.0,622.4503550038644,282.52826800556034,0.0,2.0,6.0,6.0,0.000220169420268,5.3416983074143925e-05,2.119292266769324e-05,3.091411437425774e-05,-4.637496940536947e-07,3.300767252521833e-08,5.6495712640462376e-08,1.3571784059951536e-07,0.0002086202702361,8.09232263975385e-05,1.13558381585828e-05,1.4203132762836568e-05,1.4529197025152642e-05,6.216059903348399e-06,0.0586729167790222,0.014247004825078,0.0056435837258493,0.0082297351446217,-1.6356729,-1.5232654
26,,,Woman / Weiblich,,,,,,,lndw_lndw_rennen_g_ch2_g6_compr.mp4,ch2g6,6.0,2.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch2,lndw,0.0841857723122003,0.067939643830577,0.0104293069535492,0.012772329406958,0.0,0.0864078800177715,0.0060010122747494,5.686327465405629,5.6511966295250105,2.82375559578706,2.857328989451715,2.9100641750724003,95.9399329942043,143.7483225881767,122.92993359351792,82.65005877582702,14.0,13.0,14.0,14.0,0.0001861474991895,0.000217120312883,4.356747427813159e-05,3.2308446915760784e-05,6.342028972629923e-07,1.435553333884716e-07,-2.7646697159108663e-08,5.8317758923916436e-08,0.0001012563174581,0.0001122277988923,2.181809601202241e-05,1.867705761024294e-05,2.4459984632116574e-05,2.745606007163933e-05,0.0625504687286572,0.0730773037765896,0.0136893002480206,0.0101608782076641,-2.8402476,-4.0638137
12,35.0,oss,Man / Man,dutch,,englisch good knowledge,2.0,60.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g12_compr.mp4,ch1g12,12.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.1033538000839912,0.1226873768853571,0.021934348969912,0.0189721472459323,0.0,0.1950952058524801,0.0258542020884221,5.711689382243966,5.792086038384182,2.874419276034286,2.86861342039115,2.8443078139060476,38.2622529394218,52.94188817937741,142.4336480762454,108.7751708760606,26.0,27.0,29.0,28.0,0.0003808540717217,0.0003890263668087,8.322244181607129e-05,7.720110046598938e-05,3.345601742176458e-07,5.694479766995278e-07,4.6027879429461055e-08,1.491343694470329e-07,0.0001484184307802,0.000174713393836,4.401779420332506e-05,3.6610919266869694e-05,2.8488996184453317e-05,3.6144001804902065e-05,0.3029518587694913,0.3092232470297047,0.0661962428533006,0.0613883586973702,-3.4947817,-6.024553
7,33.0,23/06/1990,Man / Man,Spanish,,English (fluent),2.0,81.0,Right-handed / Rechtshandig,langzaam_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,langzaam,langzaam_g_ch1,nijmegen,0.1115284155693642,0.125335408066633,0.0251378339628653,0.0155534125519477,0.0,0.0881841054320579,0.0134829847543885,5.729150661753705,5.32384626608485,2.8654242275154,2.7679537197356328,2.8213788864092133,191.64653678511172,171.74553204604098,273.19483279642293,367.5777178839928,7.0,5.0,5.0,8.0,0.0002961817404848,0.0003277428820533,2.926877706700536e-05,7.104108442597302e-05,9.63289979605227e-07,2.3550614594424567e-06,-1.4011159149464673e-08,1.653248664950247e-08,0.000189006771911,0.0001874940456172,1.4411390922987274e-05,4.737359038273605e-05,2.3651864899401004e-05,2.2355550004394546e-05,0.0851568092468008,0.0940436740396973,0.0084085857613983,0.020422863198495,-2.486876,-4.200555
0,,,,,,,,,,lndw_lndw_rennen_g_ch1_g0_compr.mp4,ch1g0,0.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.0763638782786096,0.0625375459177254,0.0143514230597479,0.006936357581897,0.0407075332957835,0.0470202195534482,0.0032911757176236,5.698253294974805,5.586236377699109,2.913706070093359,2.7235617876181952,2.776907768323488,141.0601261295097,211.83787066223883,418.4867654293325,125.98815766974182,8.0,8.0,7.0,8.0,0.0001633696532354,0.000227330000968,3.263855151937128e-05,3.8398188499388225e-05,-4.504295927882848e-07,-8.369875882635219e-07,-8.006482903847198e-09,2.6969419121453807e-08,8.331751626813586e-05,9.637552095018656e-05,1.6039899494707397e-05,2.844295088916473e-05,1.2535709743664813e-05,2.1048609371861052e-05,0.0335259935382037,0.0467117846638258,0.006082244051273,0.0071329172053835,-2.5726624,-2.10288
53,32.0,Germany,Woman / Weiblich,German,1.0,"English (fließend), Deutsch (fließend)",3.0,50.0,Right-handed / Rechtshänder*in,langsam_g_ch3_g13_compr.mp4,ch3g13,13.0,3.0,langsam,langsam_g_ch3,lndw,0.0479228529083098,0.046876528018999,0.0,0.0,0.008001381382525,0.0464033973742715,0.0,4.642031435939881,4.631176435031282,2.3944024890796887,2.2049347157621866,2.2355854452086654,511.2318697923237,373.83499590951345,0.0,0.0,7.0,9.0,0.0,0.0,6.709079683673331e-05,7.554030682533224e-05,0.0,0.0,7.919590166052968e-07,1.1464115791143968e-06,0.0,0.0,6.025597251944405e-05,6.62439356720669e-05,0.0,0.0,0.0,0.0,0.0144427039405612,0.016245042735812,0.0,0.0,6.169036,-2.6725423
1,26.0,Osnabrück ,Woman / Weiblich,German,1.0,"Englisch (fluent), Spanish (basic)",3.0,40.0,Right-handed / Rechtshänder*in,leise_g_ch1_g1_compr.mp4,ch1g1,1.0,1.0,leise,leise_g_ch1,lndw,0.0,0.1663224984585564,0.0,0.0,0.0,0.0638305118339724,0.0,0.0,3.1785237200888727,0.0,1.583649828921029,1.4463056239589889,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0002405076536684,2.8306921258018175e-05,0.0,0.0,-1.0627374438378378e-06,-4.5937140427471146e-08,0.0,0.0,0.0002681293291796,2.0226359213449773e-05,0.0,0.0,0.0,0.0,0.0459728740060406,0.0054044297137956,0.0,0.0,7.442273,-0.052676503
58,28.0,Deutschland ,Man / Männlich,Deutsch ,1.0,Englisch (fließend),2.0,60.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g18_compr.mp4,ch3g18,18.0,3.0,kalt,kalt_g_ch3,lndw,0.1901419920816522,0.1709815686727603,0.0092459400311367,0.0122057269540306,0.0,0.2073239133798033,0.0049470335356958,3.77794796831472,2.9589282760829807,1.5817757457191344,1.3122156368566669,1.4207800240778097,1533.3333333333271,1370.4176168031513,1078.2393055347184,1473.9088870779603,3.0,6.0,6.0,4.0,0.000206853853522,0.0002034009834495,1.8708712553413027e-05,1.5050347733547794e-05,1.0437425464197737e-06,4.121212294953418e-07,-1.4843525930934052e-08,3.6748610478103133e-09,0.0002550095450086,0.0002416134669069,1.6981769429439456e-05,1.4237359845140924e-05,2.0171916506849347e-05,1.902554541433739e-05,0.0539051097245886,0.0531331779355355,0.004871586354421,0.0039126329492419,-1.5643882,-2.8402538
33,55.0,Westfalen ,Man / Männlich,Deutsch,1.0,Englisch schlecht,2.0,80.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g13_compr.mp4,ch2g13,13.0,2.0,Donner,Donner_g_ch2,lndw,0.3012675116077954,0.2740122747720298,0.0301285268956049,0.076119225884913,0.0700843451977969,0.5085248431642361,0.0661292529095049,5.204875754080106,5.251515325225122,2.6354819448581455,2.5368400739166823,2.8542164674935395,497.5048855148155,390.9532509705544,622.7598743585802,385.7112237777753,6.0,6.0,5.0,7.0,0.0005186805234395,0.000558735818198,0.0001334619668746,6.886949066192916e-05,4.267961784787429e-07,2.852553220836732e-07,1.960906712139598e-07,8.040316359120077e-08,0.0003404468662481,0.0003249164182522,7.851571089871192e-05,4.244477776348728e-05,4.46490326373191e-05,3.581798574328319e-05,0.1486937303850577,0.1601747018494107,0.0382677947651571,0.019722007554917,-3.1348202,-6.1108313
46,26.0,Weimar,Woman / Weiblich,German ,1.0,"English (fluent), Spanish (B1) ",3.0,75.0,Right-handed / Rechtshänder*in,langsam_g_ch3_g6_compr.mp4,ch3g6,6.0,3.0,langsam,langsam_g_ch3,lndw,0.1761537881705912,0.2183436328588284,0.034992238513131,0.0435695360947299,0.0,0.301643351358529,0.0776479261993898,5.317495817571892,5.340313824413283,2.5331499332551974,2.5624072734033168,2.7565130529963495,1589.3908249529077,738.9607923780819,923.9582054574336,892.5174825162936,13.0,18.0,16.0,17.0,0.0001385602828919,0.0001268822301946,4.042293659087714e-05,2.367742768615842e-05,-3.359236061659338e-08,-8.613122844354983e-08,-4.056179852932664e-08,4.526383213067704e-08,8.936372347365226e-05,6.835162437702267e-05,3.6627479589085554e-05,1.4997832777405368e-05,5.1233240843689e-06,4.356729531904014e-06,0.0995969383452899,0.0911454251490206,0.0268571004763372,0.01572510025864,-4.6794176,-4.087137
