participantID,Age,BirthPlace,Gender,NativeLanguages,NumOfNativeLanguages,Other Languages,TotalLanguages,Extroversion,Hand,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,event,left_wrist_space2D,right_wrist_space2D,left_knee_space2D,right_knee_space2D,nose_space2D,total_arm_boundingbox2D,total_lower_body_boundingbox2D,left_arm_entropy,right_arm_entropy,left_wrist_entropy,total_arm_entropy2Daggregated,left_wrist_variability2D,right_wrist_variability2D,left_knee_variability2D,right_knee_variability2D,left_wrist_submovements,right_wrist_submovements,left_knee_submovements,right_wrist_SpeedAVG,left_wrist_SpeedAVG,left_knee_SpeedAVG,right_knee_SpeedAVG,right_wrist_AccelAVG,left_wrist_AccelAVG,right_knee_AccelAVG,left_knee_AccelAVG,right_wrist_SpeedSD,left_wrist_SpeedSD,right_knee_SpeedSD,left_knee_SpeedSD,right_wrist_AccelSD,left_wrist_AccelSD,right_wrist_SpeedRange,left_wrist_SpeedRange,right_knee_SpeedRange,left_knee_SpeedRange,right_wrist_AccelRange,left_wrist_AccelRange,right_knee_AccelRange,left_knee_AccelRange,right_wrist_SpeedIntegral,left_wrist_SpeedIntegral,right_knee_SpeedIntegral,left_knee_SpeedIntegral,X_embeddings,Y_embeddings
20,,,,,,,,,,lndw_lndw_rennen_g_ch1_g20_compr.mp4,ch1g20,20.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.0,0.0,0.0118466928025581,0.0094473216311771,0.0,0.0516946971030732,0.017412548216706,0.0,0.0,0.0,2.0566330550225005,0.0,0.0,88.09847457748516,158.98986690282408,0.0,0.0,15.0,8.13749839873291e-05,0.0001224127888895,4.250649167403627e-05,5.247130560674093e-05,2.040117939802664e-08,-2.059286685476221e-07,-2.8853871410431042e-08,4.5021022446838424e-08,6.726653213471196e-05,0.0001205216566777,2.052238671179156e-05,3.115668430024463e-05,9.46815692512534e-06,1.291336061145445e-05,0.0002867837491988,0.0006707955829901,9.76362119330184e-05,0.0001297719308599,8.357887167151872e-05,0.0001560377060468,2.910952055823827e-05,3.20602804276377e-05,0.0297197488356743,0.0446864936932175,0.0145469258482071,0.0179829614937229,8.268541,14.022664
21,24.0,Italy,Man / Man,Italian,,"English (good knowledge), spanish (basic knowledge)",3.0,40.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch2_g1_compr.mp4,ch2g1,1.0,2.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch2,nijmegen,0.0,0.0,0.0104263748818189,0.0114169778084056,0.0,0.0130048396812902,0.0042985218842262,0.0,0.0,0.0,2.8756825711653287,0.0,0.0,184.08935028645115,82.02679477907434,0.0,0.0,7.0,0.000106536402873,8.270623396527892e-05,4.178199343030533e-05,4.603079877573234e-05,1.5119998168501806e-07,2.504523067675275e-07,1.1589380763307279e-07,2.6665674404275285e-07,4.514899053538776e-05,3.5105596323036615e-05,2.0269435568600023e-05,2.0877192070339912e-05,9.720032514830568e-06,7.1573614017124965e-06,0.0001777795214506,0.0001405444768927,8.967668805482369e-05,8.143322516431684e-05,4.490124266454024e-05,3.1084341220984386e-05,1.9125134942420428e-05,1.888377148112053e-05,0.0235738652035604,0.0182745923228605,0.0088320241048162,0.0097051679028623,8.606635,13.278874
41,29.0,Salzgitter,Woman / Weiblich,Deutsch,1.0,"English (fluent), Spanish (good)",3.0,50.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g1_compr.mp4,ch3g1,1.0,3.0,Donner,Donner_g_ch3,lndw,0.1931047579502486,0.2339943248942726,0.0,0.0,0.0318641250342241,0.2827220425024619,0.0,4.391731933868625,4.7548695533274055,2.350636183659214,2.172791015539287,0.0,417.29582129364144,0.0,0.0,2.0,4.0,0.0,0.0005529076339003,0.0003093620567973,0.0,0.0,-1.1239153951743367e-06,1.0472120589470485e-06,0.0,0.0,0.0003030097885366,0.0002438206282107,0.0,0.0,0.0,0.0,0.0013745974478219,0.0007101051465728,0.0,0.0,0.0001644093491768,8.333670015486997e-05,0.0,0.0,0.0952214339948374,0.0533350673800792,0.0,0.0,-1.3856438,7.6911736
54,26.0,Berlin ,Non-binary / Nicht-binär,German ,1.0,Englisch (Basic) ,2.0,70.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g14_compr.mp4,ch3g14,14.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.0,0.0,0.0118352918912042,0.0111803733151558,0.0,0.0577398943559307,0.0070610334516107,0.0,0.0,0.0,2.8709276320677057,0.0,0.0,131.44927373183037,97.1825315807539,0.0,0.0,6.0,0.0003144532686726,0.0002373736310501,4.1178151118872466e-05,5.5314574014496e-05,3.130379603191709e-07,1.674295216007828e-06,2.7899254910064532e-08,4.758900814138816e-08,0.0001782498850105,9.47725732407936e-05,2.7986138888031555e-05,3.413566015185265e-05,3.4086649772502444e-05,1.942450064168291e-05,0.0007395424758626,0.000398321109763,0.0001042646538774,0.0001367763680741,0.0002022234958545,8.819084312568187e-05,2.204324247849282e-05,3.1691428153724536e-05,0.0661457742975105,0.0498904412640751,0.0084675210498388,0.0113816589269913,9.112593,15.067792
28,80.0,chemnitz,Woman / Weiblich,Deutsch ,1.0,Keine ,1.0,80.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g8_compr.mp4,ch2g8,8.0,2.0,Donner,Donner_g_ch2,lndw,0.1294707408333856,0.2307856206382541,0.027028816893399,0.0283606198992391,0.082776832781526,0.321940398410349,0.0349944380182322,5.204171707215753,5.554715480163601,2.8039202390904223,2.850454223449342,621.1685279664833,200.06857534917685,178.57892400494785,616.0407233612901,8.0,10.0,7.0,0.0007089453642998,0.0001632583619551,5.39713602376063e-05,5.213645901639308e-05,7.107406976636089e-07,1.3403296135341185e-06,3.524540629548763e-07,1.7590872137965405e-07,0.0003490139910568,0.0001163386316485,4.5786883942820367e-05,3.746009390350538e-05,5.497501379320462e-05,1.0362709124368334e-05,0.0014370475827332,0.0004895969283964,0.0001698958144028,0.0001428808993831,0.000301956942338,5.891485693477464e-05,3.317687299825093e-05,2.639689324013558e-05,0.2373868235007646,0.0545420285985441,0.0170989106982827,0.0165724374283208,10.544418,15.758176
50,62.0,Deutschland ,Man / Männlich,deutsch ,1.0,Englisch ,2.0,75.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g10_compr.mp4,ch3g10,10.0,3.0,Donner,Donner_g_ch3,lndw,0.288482563703756,0.2601721328031661,0.0,0.0,0.0,0.5861706816362925,0.0,3.577925943788705,3.434736124499312,1.788085917381852,1.892279571763758,160.02386974726366,123.4783931716293,0.0,0.0,5.0,4.0,0.0,0.0002709151141923,0.00027976031912,0.0,0.0,-8.196781644754402e-08,-1.1103076986590617e-07,0.0,0.0,0.0002923764722465,0.0003214689171512,0.0,0.0,0.0,0.0,0.0010466043745549,0.0010322539573311,0.0,0.0,0.0001540405122132,0.0001417797433686,0.0,0.0,0.0896125258781865,0.0925256465989197,0.0,0.0,-1.243162,7.47113
19,57.0,Leipzig ,Woman / Weiblich,Deutsch ,1.0,Englisch ,2.0,39.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch1_g19_compr.mp4,ch1g19,19.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.0,0.0,0.0114614331689081,0.0112006221890973,0.0,0.103787481036144,0.0070097898786754,0.0,0.0,0.0,2.6381741438550685,0.0,0.0,193.4484008195052,284.1593351937924,0.0,0.0,17.0,8.830426709478679e-05,9.670966709150457e-05,2.954239039815792e-05,3.058650424788047e-05,1.892256708279987e-07,3.642422952793903e-07,6.257508004934742e-09,-8.837879489104648e-08,6.728647171754704e-05,7.942706015840815e-05,1.7734032518323097e-05,2.177283881906225e-05,1.2545414607707234e-05,1.117548474712692e-05,0.0003342229705014,0.0003927520857274,7.65770460262111e-05,0.0001371193691345,7.784698782642993e-05,9.058150231153878e-05,1.954267283124424e-05,4.079840540717576e-05,0.0423486163411959,0.0463795148416715,0.0122310663826846,0.0126645241412685,7.9629555,13.77356
30,45.0,Dresden,Woman / Weiblich,Deutsch,1.0,Englisch,2.0,51.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g10_compr.mp4,ch2g10,10.0,2.0,langsam,langsam_g_ch2,lndw,0.1316934322908326,0.2188936248859334,0.045653809637666,0.038404455882057,0.0379593075068409,0.5608619425887824,0.1392418344735548,4.827147239093588,4.852277526262534,2.4029827893225546,2.6125442759099755,1531.3577927259437,1493.392195585493,778.1713290040568,834.1346147688408,8.0,14.0,11.0,0.0001118058087967,6.628567977280942e-05,3.873088948483896e-05,4.4376306820623545e-05,9.884174003274718e-08,1.3668259133790294e-07,-4.463208553180736e-09,3.4998289965590504e-08,8.85634184703584e-05,6.46063579626126e-05,3.083942189961683e-05,2.473882967091224e-05,3.662583547716344e-06,3.3336829856350125e-06,0.000294370671719,0.0003325367207514,0.0001456652116139,0.0001106427029115,2.079148968366397e-05,1.8604184301480314e-05,1.4798164353049445e-05,1.369684156207372e-05,0.0741811893080225,0.0439047185441678,0.0257073231058256,0.029432302300933,8.495265,12.064609
44,28.0,Italy,Woman / Weiblich,Italienisch,1.0,"Deutsch (fließend), Englisch (fließend), Spanisch (gut), Portugiesisch (Grundkenntnisse)",5.0,46.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g4_compr.mp4,ch3g4,4.0,3.0,kalt,kalt_g_ch3,lndw,0.1055521233955543,0.1068719651544439,0.0,0.0,0.0,0.1530530484989243,0.0,2.9833759341937847,2.680402051489442,0.9751600101177332,1.0895367867852424,1462.9371774567649,0.0,0.0,0.0,4.0,2.0,0.0,0.000157994351615,0.0001597253538368,0.0,0.0,-1.2993021107839928e-06,-7.869965457303857e-07,0.0,0.0,0.0002084411877816,0.000178148060112,0.0,0.0,0.0,0.0,0.0007676018567386,0.000653584439876,0.0,0.0,8.406513061663004e-05,0.0001050714188855,0.0,0.0,0.0508537184801962,0.0516168457034082,0.0,0.0,-2.510589,8.700343
7,33.0,23/06/1990,Man / Man,Spanish,,English (fluent),2.0,81.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.0,0.0,0.0,0.0,0.0,0.0782342057854689,0.0,0.0,0.0,0.0,1.3706408800005532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001216462585783,0.0001004988543199,0.0,0.0,1.857639831555108e-06,1.4462426625656492e-06,0.0,0.0,0.0001660484561353,0.0001429267439301,0.0,0.0,0.0,0.0,0.0006495872215656,0.0004645552712885,0.0,0.0,7.818614549106844e-05,6.632138165693391e-05,0.0,0.0,0.0341640102345582,0.0282770570216768,0.0,0.0,-1.1638647,10.007139
7,33.0,23/06/1990,Man / Man,Spanish,,English (fluent),2.0,81.0,Right-handed / Rechtshandig,stil_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.0,0.0,0.0,0.0,0.065849592282832,0.0,0.0,0.0,0.0,1.7185735810493017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000330888121888,7.780655407798882e-05,0.0,0.0,6.6125736596744985e-06,6.976437019023262e-08,0.0,0.0,0.0003512455917563,8.356454495849702e-05,0.0,0.0,0.0,0.0,0.0011294283431109,0.000259113258407,0.0,0.0,0.0001215196508556,4.5404419015816105e-05,0.0,0.0,0.0510160686057379,0.0121006785426693,0.0,0.0,-0.74425167,10.674604
45,43.0,Brazil,Woman / Weiblich,Portuguese,1.0,"English (fluent), German (fluent), Italian (basic)",4.0,50.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g5_compr.mp4,ch3g5,5.0,3.0,Donner,Donner_g_ch3,lndw,0.3957885926676554,0.2677290832517978,0.0,0.0,0.0,0.6654540507719752,0.0,5.481356321373301,5.116333729509184,2.8268948498146127,2.805828395408611,320.8874413248375,441.1600868417515,0.0,0.0,5.0,6.0,0.0,0.0003446245564382,0.0003710354188887,0.0,0.0,-6.80233155284585e-07,-4.5624237935761e-07,0.0,0.0,0.000203394467355,0.0002244727319035,0.0,0.0,0.0,0.0,0.0007072806217441,0.0008441186266178,0.0,0.0,0.0001274968333291,8.542266851376218e-05,0.0,0.0,0.1132307496669546,0.1219181440801487,0.0,0.0,-1.3932234,7.6201844
25,33.0,Netherlands,Woman / Vrouw,Dutch,,"English (fluent), German (good)",3.0,72.0,Right-handed / Rechtshandig,stil_g_ch2_g5_compr.mp4,ch2g5,5.0,2.0,stil,stil_g_ch2,nijmegen,0.0,0.0,0.0,0.0,0.0,0.195414778388411,0.0,0.0,0.0,0.0,2.7815899914224644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002241225347492,0.0002030606075357,0.0,0.0,6.890135878538392e-08,-2.916587493388975e-07,0.0,0.0,0.0002067765621483,0.0001989322966175,0.0,0.0,0.0,0.0,0.0008095308716703,0.0007640590197694,0.0,0.0,0.0001596548217193,0.0001518190212975,0.0,0.0,0.102863609077897,0.0931654230254664,0.0,0.0,-1.3355671,8.378437
25,33.0,Netherlands,Woman / Vrouw,Dutch,,"English (fluent), German (good)",3.0,72.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch2_g5_compr.mp4,ch2g5,5.0,2.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch2,nijmegen,0.0,0.0,0.0145247400763208,0.0192830322163246,0.0,0.0588649484341023,0.0164553952081119,0.0,0.0,0.0,2.9031462725058863,0.0,0.0,168.17527688549907,140.82704313729587,0.0,0.0,20.0,0.0003628277151054,0.0003709394336174,7.118221819780409e-05,6.644681260047539e-05,6.142253354638475e-07,4.936091595761273e-07,-2.163743358590993e-08,-8.644085189012416e-08,0.0001973135304778,0.0001835183394909,4.863760569057224e-05,3.28166808606352e-05,4.479997662166727e-05,4.206278112054094e-05,0.0007368486992918,0.0007948496395259,0.0002751505103632,0.0001388631813804,0.0001729692404919,0.0001745164064972,8.193166338653658e-05,3.343118421806204e-05,0.1452829527374309,0.1483042273763359,0.0285113982954547,0.0266089032133011,10.901746,14.826973
29,69.0,Muenchen,Woman / Weiblich,deutsch ,1.0,"English,  French,  Turkish ",4.0,45.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g9_compr.mp4,ch2g9,9.0,2.0,kalt,kalt_g_ch2,lndw,0.1344835413533248,0.1308519151831651,0.0,0.0,0.0149282660252883,0.1505995732219948,0.0,3.1097920822108582,2.4582079619276738,0.8667370853714714,1.2019433732253122,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0001573758077019,0.0001608271768703,0.0,0.0,-5.112637640682358e-07,-4.969129172120384e-07,0.0,0.0,0.0002327235962991,0.0002060305555774,0.0,0.0,0.0,0.0,0.0007259504822982,0.0006790859913914,0.0,0.0,8.444544209400242e-05,9.10093699813859e-05,0.0,0.0,0.0473371166990367,0.0484169182049166,0.0,0.0,-2.3583057,8.950665
14,8.0,Nijmegen,Man / Man,"German, English, Dutch.",,No others,3.0,50.0,Right-handed / Rechtshandig,stil_g_ch1_g14_compr.mp4,ch1g14,14.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.0,0.0,0.0,0.0,0.146630008046106,0.0,0.0,0.0,0.0,2.6166464623573185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002564037679,0.000111915966696,0.0,0.0,3.494029113140745e-07,-6.754133723703579e-09,0.0,0.0,0.0001994354974417,8.853648699639537e-05,0.0,0.0,0.0,0.0,0.0007990003874277,0.0003020307683833,0.0,0.0,0.0001095425671126,4.059969125407558e-05,0.0,0.0,0.0614674321854116,0.0268353260561802,0.0,0.0,-0.425043,11.748295
38,9.0,Berlin,Woman / Weiblich,Deutsch,1.0,English basic,2.0,48.0,Left-handed / Linkshänder*in,leise_g_ch2_g18_compr.mp4,ch2g18,18.0,2.0,leise,leise_g_ch2,lndw,0.1579917882184442,0.0,0.0,0.0,0.0535706736268745,0.1881962283462111,0.0,4.699279554579208,0.0,0.0,2.3005082490492064,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0001190275898854,0.0002681538734915,0.0,0.0,3.274991610012668e-07,-1.416622187721175e-07,0.0,0.0,9.24435050649568e-05,0.0002724179234553,0.0,0.0,0.0,0.0,0.0003418466092796,0.0009342057181885,0.0,0.0,9.221216219791694e-05,0.0001376787671989,0.0,0.0,0.0306856245816406,0.0691748538585671,0.0,0.0,-3.6273646,10.218893
20,,,,,,,,,,Donner_g_ch1_g20_compr.mp4,ch1g20,20.0,1.0,Donner,Donner_g_ch1,lndw,0.209101205748615,0.1964806761555461,0.0,0.0,0.0,0.260364692907524,0.0,5.0220031260467115,4.985697906250115,2.6139711986482133,2.6139711986482133,64.78463252277747,239.0624369603742,0.0,0.0,9.0,13.0,0.0,0.0005499292723374,0.0005300788734204,0.0,0.0,-1.1628737075774803e-06,-8.505782111905799e-07,0.0,0.0,0.0002485027696124,0.0002407332570398,0.0,0.0,0.0,0.0,0.000988543696451,0.0009610842251316,0.0,0.0,0.0001994965247881,0.000173176782278,0.0,0.0,0.186694278389111,0.1798425221327573,0.0,0.0,-1.4230491,7.13387
3,67.0,Weesp,Woman / Vrouw,Nederland s,,Engels vloeiend Duits basis,3.0,80.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g3_compr.mp4,ch1g3,3.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.0,0.0,0.0211051827200981,0.0076348644317658,0.0,0.0246232064626,0.0065047496986052,0.0,0.0,0.0,2.5455489066669705,0.0,0.0,278.9750659870424,162.44657241348324,0.0,0.0,17.0,0.0001097592235337,7.893594057627174e-05,2.263403879282776e-05,7.429029259709027e-05,-1.442036170530703e-07,-6.191079650115506e-07,-3.822810494742915e-09,6.278400711281546e-08,4.460514718345867e-05,8.100607083026166e-05,1.0126595707236356e-05,4.247951207025224e-05,4.825842773118904e-06,7.609313177073423e-06,0.0001776713194438,0.0003523566450228,4.646729163317059e-05,0.0001486934173421,2.5495443339628652e-05,5.491983402821496e-05,9.576751874209365e-06,3.378323030244613e-05,0.0488875759553483,0.0350566029906753,0.0100702850559288,0.0331085552358925,8.403563,12.177965
3,67.0,Weesp,Woman / Vrouw,Nederland s,,Engels vloeiend Duits basis,3.0,80.0,Right-handed / Rechtshandig,stil_g_ch1_g3_compr.mp4,ch1g3,3.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.0,0.0,0.0,0.0,0.1555083828645193,0.0,0.0,0.0,0.0,1.0035898827905754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001061580796161,6.494651842846381e-05,0.0,0.0,2.2724937501797373e-07,-9.402962803990313e-08,0.0,0.0,0.0002029571459812,0.0001384155409797,0.0,0.0,0.0,0.0,0.0008443279088274,0.0005754456938083,0.0,0.0,0.0001129369663373,8.62115384041164e-05,0.0,0.0,0.0377427996344278,0.0230748848471495,0.0,0.0,-2.2449331,9.448617
34,14.0,Berlin,Man / Männlich,"Schweizerdeutsch, deutsch, österreichisch",3.0,"Englisch (Grundkenntnisse), Deutsch (fließend)",5.0,61.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g14_compr.mp4,ch2g14,14.0,2.0,langsam,langsam_g_ch2,lndw,0.1349406044974631,0.1139329206650223,0.0348010533322968,0.0492290464266877,0.0,0.2075419688013021,0.0621041292373691,5.3239081275131745,4.987985282057993,2.511136274700863,2.6954208564699087,791.1593769413447,627.1186313432042,312.77765443060963,579.1176297445411,9.0,11.0,10.0,0.0001849871131332,0.0002168775858505,7.454996945363371e-05,6.788114765731401e-05,3.705939643818414e-07,9.39408896968546e-08,-7.087519911989607e-08,1.4383455158991753e-07,0.0001133237258179,0.0001330793490445,5.639161765849187e-05,4.399703523801245e-05,1.1554243703783916e-05,1.2044131534065502e-05,0.0005280777463871,0.0004821682262001,0.0002503785670836,0.0001989197946891,7.621854880951898e-05,7.011569103197604e-05,3.836022031743985e-05,3.946980050017816e-05,0.0722499734743944,0.0847149923779898,0.0291608692443894,0.0265686427340869,10.664592,13.928496
54,26.0,Berlin ,Non-binary / Nicht-binär,German ,1.0,Englisch (Basic) ,2.0,70.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g14_compr.mp4,ch3g14,14.0,3.0,Donner,Donner_g_ch3,lndw,0.3194473022927809,0.3084591395850609,0.0,0.0,0.0153188477954705,0.6014524442963943,0.0,4.855606177409005,4.939514552487601,2.4364246702947465,2.461392358651255,358.3333333333396,782.9589333790282,0.0,0.0,3.0,4.0,0.0,0.0003766063115977,0.0003789333319965,0.0,0.0,-3.303219036496008e-07,-4.227023987859865e-07,0.0,0.0,0.0002902170913008,0.0002994851366729,0.0,0.0,0.0,0.0,0.001066394210677,0.0010780829270282,0.0,0.0,0.0001061812277011,0.0001188348636465,0.0,0.0,0.0924598553568151,0.0930212704392077,0.0,0.0,-1.2156985,7.5060406
50,62.0,Deutschland ,Man / Männlich,deutsch ,1.0,Englisch ,2.0,75.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g10_compr.mp4,ch3g10,10.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.0,0.0,0.0129681009830829,0.0100463422121305,0.0,0.0238426320691133,0.0047616708903945,0.0,0.0,0.0,2.8351997079906326,0.0,0.0,103.76254944182163,93.27723619164506,0.0,0.0,12.0,0.0001706697076622,0.0001705808355098,3.63818452646199e-05,5.235511588902456e-05,-3.3047971939067745e-07,-2.804591525582119e-07,-3.185020684527435e-08,-2.9602005984481802e-08,0.0001049594471913,9.34257896497768e-05,1.9840829238115064e-05,2.851545048955884e-05,2.212008908987267e-05,1.872410939966852e-05,0.0003893175124945,0.0003857742372368,8.775378080799077e-05,0.0001178214842043,8.331610590247098e-05,7.884965677764947e-05,2.124971678434773e-05,2.9223163594247e-05,0.051097571480072,0.0511129986794754,0.0101999668155238,0.014680676724164,8.152361,14.34004
19,57.0,Leipzig ,Woman / Weiblich,Deutsch ,1.0,Englisch ,2.0,39.0,Right-handed / Rechtshänder*in,Donner_g_ch1_g19_compr.mp4,ch1g19,19.0,1.0,Donner,Donner_g_ch1,lndw,0.216884065503588,0.2041946544415617,0.0,0.0,0.0,0.2709772376486605,0.0,4.684208709415545,4.85003395634452,2.585747290881657,2.4987905781170383,505.5937104039179,459.62865815934504,0.0,0.0,7.0,8.0,0.0,0.0004660096674775,0.0004014757602999,0.0,0.0,-9.815104929843522e-07,9.106493980770381e-08,0.0,0.0,0.0003155773247916,0.0003040535281369,0.0,0.0,0.0,0.0,0.0010046764363984,0.0009823183256257,0.0,0.0,0.0002303900568547,0.0002049258251738,0.0,0.0,0.1325464250823132,0.1139497912700226,0.0,0.0,-1.3849508,7.1966143
42,35.0,chisinau,Man / Männlich,"Deutsch, Russisch ",2.0,"englisch (fließend), spanisch (Grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g2_compr.mp4,ch3g2,2.0,3.0,Donner,Donner_g_ch3,lndw,0.1671726319975956,0.2861701014151728,0.0,0.0,0.0,0.312779777190501,0.0,4.113253563010118,5.111122875437596,2.569039342713062,2.62451161861288,243.5590024086977,475.0000000000043,0.0,0.0,4.0,3.0,0.0,0.0004447577422372,0.0002501104590689,0.0,0.0,1.1233982550911137e-06,1.4411836058728812e-06,0.0,0.0,0.0002532799028934,0.0002440437376328,0.0,0.0,0.0,0.0,0.0009207606598008,0.0006828248253195,0.0,0.0,0.000121600158929,9.398535035976876e-05,0.0,0.0,0.0869942671180645,0.0488605271810213,0.0,0.0,-0.73810446,9.128381
22,32.0,"Delft, Netherlands",Man / Man,Dutch and Polish,,"English (fluent), French (good knowledge), German (basic knowledge)",5.0,91.0,Right-handed / Rechtshandig,stil_g_ch2_g2_compr.mp4,ch2g2,2.0,2.0,stil,stil_g_ch2,nijmegen,0.0,0.0,0.0,0.0,0.0,0.0582767316238967,0.0,0.0,0.0,0.0,1.4342366920304508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001764707635264,1.223832965438132e-05,0.0,0.0,1.0993812954325823e-06,2.787631637599035e-08,0.0,0.0,0.0002052821861519,5.926996723751469e-06,0.0,0.0,0.0,0.0,0.0006254998101214,2.293796976412299e-05,0.0,0.0,5.9032544363313784e-05,3.235238687447286e-06,0.0,0.0,0.0438400614463388,0.0030497450813971,0.0,0.0,-0.9081061,11.485969
22,32.0,"Delft, Netherlands",Man / Man,Dutch and Polish,,"English (fluent), French (good knowledge), German (basic knowledge)",5.0,91.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch2_g2_compr.mp4,ch2g2,2.0,2.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch2,nijmegen,0.0,0.0,0.0137399184945488,0.0184938356266141,0.0,0.024763221297731,0.0064766839200142,0.0,0.0,0.0,2.871701456204317,0.0,0.0,305.31415829236005,116.29404780794115,0.0,0.0,9.0,0.0001384677438254,0.0001920884404994,4.782868721832845e-05,4.1214349594242554e-05,2.067221873589668e-07,4.572679736380214e-08,2.968336973789726e-10,-4.403665787929703e-08,6.70280905181446e-05,9.62958623294508e-05,2.6068496430199213e-05,1.9037682218553934e-05,1.3485064707904417e-05,1.9871418707212233e-05,0.0002337099702183,0.0003412391035933,0.0001076040710815,8.760338483955276e-05,5.680544092611247e-05,7.982252326837299e-05,2.3194492751213207e-05,1.641663927759467e-05,0.0483630312858359,0.0670054399196049,0.0167106016407166,0.0143908976010071,8.066532,13.919334
13,67.0,S√£o Paulo (Brazil),Man / Man,Dutch,,"Engels en Duits vloeiend, Frans proficcuent",4.0,84.0,Right-handed / Rechtshandig,stil_g_ch1_g13_compr.mp4,ch1g13,13.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.0,0.0,0.0,0.0,0.0513624880030747,0.0,0.0,0.0,0.0,2.130767506730767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002392456911615,2.3877844663556704e-05,0.0,0.0,-4.1562654311543236e-07,-1.4858526130177314e-07,0.0,0.0,0.0002279857180024,1.836050559410585e-05,0.0,0.0,0.0,0.0,0.0006595135476226,6.522216716556457e-05,0.0,0.0,6.725737384181349e-05,9.730299348699649e-06,0.0,0.0,0.042998185814641,0.0042829517905729,0.0,0.0,-0.7866696,12.515702
4,28.0,"Nederland, Heeze",Woman / Vrouw,Nederlands,,"Engels (vloeiend), Duits (beginnend basis), Frans (beginnend basis)",4.0,28.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g4_compr.mp4,ch1g4,4.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.0,0.0,0.0090410185189282,0.0047666868394019,0.0,0.0205043454913821,0.0031818279073318,0.0,0.0,0.0,2.895181362004869,0.0,0.0,143.88518980703148,219.2804145991095,0.0,0.0,15.0,0.000257941135821,5.023040798566402e-05,1.4949792464932812e-05,2.6758174202766423e-05,-3.604538366059229e-07,1.8035340553223613e-08,-3.549223387203478e-08,-1.9820447090232072e-08,0.000137952496802,3.283912976529239e-05,8.284524206642538e-06,1.497999268443118e-05,2.181885943993257e-05,4.1034887234530005e-06,0.0004859930267049,0.0001322822018064,4.111194605122875e-05,6.464207498339353e-05,9.651226274191644e-05,2.6752849986237303e-05,8.58907309398612e-06,1.0853527801012652e-05,0.1146783715581729,0.0223364391551461,0.0066374152882795,0.0118959754192303,6.934608,13.610121
