participantID,Age,Gender,NumOfNativeLanguages,TotalLanguages,Extroversion,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,total_gesture_space2D,total_body_entropy2Daggregated,total_body_variability2Daggregated,X_embeddings,Y_embeddings,total_distance,diff_in_gesture_space,diff_in_entropy,diff_in_variability,diff_in_age,diff_in_extrovet,diff_in_gender,diff_in_TotalLanguages,diff_in_TotalNativeLanguages,Age_category
45,43.0,Woman / Weiblich,1.0,4.0,50.0,rennen_g_ch3_g5_compr.mp4,ch3g5,6.0,3.0,rennen,rennen_g_ch3,0.6245052739217427,2.912925788806504,32.81489841975452,-1.1332576,-5.447042,400.3961473944466,0.14321892027328698,0.2665509714197145,205.28133173690924,15.0,4.0,0.0,1.0,0.0,Millenial
29,69.0,Woman / Weiblich,1.0,4.0,45.0,Donner_g_ch2_g9_compr.mp4,ch2g9,10.0,2.0,Donner,Donner_g_ch2,1.0250642462615296,1.7272353127075593,697.6149845485465,11.672048,4.287371,974.140280374114,0.28687175856041836,1.120150482436769,499.5448685963082,11.0,35.0,0.0,3.0,0.0,Baby_Boomer
58,28.0,Man / Männlich,1.0,2.0,60.0,rennen_g_ch3_g18_compr.mp4,ch3g18,19.0,3.0,rennen,rennen_g_ch3,0.5584843062106559,2.8249153844683645,112.68879905340428,-1.1311709,-4.3151093,30.460422371105228,0.14218657429911752,0.007274418045064124,17.879963611882076,22.0,30.0,1.0,0.0,0.0,Millenial
12,25.0,Man / Männlich,1.0,4.0,55.0,leise_g_ch1_g12_compr.mp4,ch1g12,13.0,1.0,leise,leise_g_ch1,0.6098374740784875,2.36896086307065,1041.666666666666,15.72159,4.092761,1473.1405132258396,0.07146880313113047,0.610256523949827,1041.666666666666,0.0,21.0,1.0,0.0,0.0,Gen_Z
27,13.0,Woman / Weiblich,2.0,5.0,73.0,leise_g_ch2_g7_compr.mp4,ch2g7,8.0,2.0,leise,leise_g_ch2,0.6753660541272377,1.7623737447066314,0.0,1.370661,-4.5790563,16.648366894148428,0.19592794063112962,0.37714491378877923,0.0,,,,,,Gen_Z
53,32.0,Woman / Weiblich,1.0,3.0,50.0,langsam_g_ch3_g13_compr.mp4,ch3g13,14.0,3.0,langsam,langsam_g_ch3,0.2683819773668715,2.459627244998861,516.8367067129551,12.9183,3.477997,1112.24682214124,0.0849625290003489,0.772270895472305,858.1632932870419,11.0,3.0,1.0,0.0,0.0,Millenial
1,26.0,Woman / Weiblich,1.0,3.0,40.0,leise_g_ch1_g1_compr.mp4,ch1g1,2.0,1.0,leise,leise_g_ch1,0.4562856285248934,1.286907147544557,0.0,15.730306,2.0710728,1055.871810174196,0.1422196885157972,0.2932058802412738,746.6127212655551,,,,,,Gen_Z
58,28.0,Man / Männlich,1.0,2.0,60.0,kalt_g_ch3_g18_compr.mp4,ch3g18,19.0,3.0,kalt,kalt_g_ch3,0.9985482831106508,1.5602453284490434,1466.5614440369643,0.8492812,-2.9130874,369.9219002145229,0.19989400273346292,0.15664730706250918,191.77188929636418,22.0,30.0,1.0,0.0,0.0,Millenial
33,55.0,Man / Männlich,1.0,2.0,80.0,Donner_g_ch2_g13_compr.mp4,ch2g13,14.0,2.0,Donner,Donner_g_ch2,1.8959741308098483,2.808735293067095,402.44434552763465,-1.2677969,-2.3610873,494.0831910913575,0.48749328655173985,0.36406877479455346,269.11101219429884,31.0,39.0,1.0,2.0,0.0,GenX
46,26.0,Woman / Weiblich,1.0,3.0,75.0,langsam_g_ch3_g6_compr.mp4,ch3g6,7.0,3.0,langsam,langsam_g_ch3,1.267209611233835,2.669018892317464,898.3642542606727,-1.7474561,-3.4425297,684.4962307062809,0.3418898752643277,0.18950428021324095,523.9181612870514,17.0,25.0,0.0,1.0,0.0,Gen_Z
15,44.0,Woman / Weiblich,1.0,5.0,70.0,kalt_g_ch1_g15_compr.mp4,ch1g15,16.0,1.0,kalt,kalt_g_ch1,0.7557663239401655,1.8132096663248785,995.5717927123262,12.245352,4.415914,1726.8769946897996,0.3231469370393911,0.31625336724550035,995.5717927123262,33.0,30.0,1.0,3.0,0.0,Millenial
9,58.0,Woman / Weiblich,1.0,1.0,50.0,langsam_g_ch1_g9_compr.mp4,ch1g9,10.0,1.0,langsam,langsam_g_ch1,0.3721198938373696,2.715233475828918,594.6484430597025,-2.0115142,-4.8129587,553.0471285389377,0.5414478858096119,0.09612107441479889,242.0178607695093,34.0,4.0,0.0,4.0,3.0,GenX
23,35.0,Woman / Weiblich,1.0,4.0,43.0,leise_g_ch2_g3_compr.mp4,ch2g3,4.0,2.0,leise,leise_g_ch2,0.3597555497942028,2.4942707802162127,389.63852712248627,15.90401,3.8916354,773.3996271693926,0.051635133026596836,1.2179773143106507,389.63852712248627,24.0,26.0,0.0,1.0,0.0,Millenial
16,27.0,Man / Männlich,1.0,2.0,30.0,leise_g_ch1_g16_compr.mp4,ch1g16,17.0,1.0,leise,leise_g_ch1,0.716500241605793,1.7224681348229052,0.0,13.718678,2.7123368,408.3426593305276,0.22779862608989537,0.24829907956905806,0.0,17.0,40.0,1.0,3.0,0.0,Gen_Z
11,25.0,Woman / Weiblich,1.0,4.0,76.0,kalt_g_ch1_g11_compr.mp4,ch1g11,12.0,1.0,kalt,kalt_g_ch1,1.307291182477066,2.1778041563753865,0.0,10.044425,3.9799504,486.5085395238343,0.6661761108228234,0.11981967027262908,300.0000000000018,0.0,6.0,1.0,1.0,0.0,Gen_Z
42,35.0,Man / Männlich,2.0,4.0,30.0,langsam_g_ch3_g2_compr.mp4,ch3g2,3.0,3.0,langsam,langsam_g_ch3,0.9351162309335458,2.703130493797976,370.93475516940936,-0.62500197,-4.4040728,244.2283475321914,0.06066567178258231,0.20503509971162304,206.51369449353302,6.0,20.0,1.0,1.0,1.0,Millenial
37,52.0,Woman / Weiblich,2.0,3.0,74.0,Donner_g_ch2_g17_compr.mp4,ch2g17,18.0,2.0,Donner,Donner_g_ch2,1.4689307626728745,2.758681886671653,446.1206884230523,-0.32811671,-2.0036452,334.5023345934379,0.14413096407605952,0.3462286269284327,221.12068842306203,37.0,29.0,1.0,0.0,1.0,GenX
57,50.0,Woman / Weiblich,1.0,2.0,30.0,langsam_g_ch3_g17_compr.mp4,ch3g17,18.0,3.0,langsam,langsam_g_ch3,0.6779790980318815,2.61985702369928,421.5444514139779,-2.193992,-4.415013,545.8664005396477,0.01833941583348031,0.03396010514797476,498.5642378178931,29.0,50.0,1.0,0.0,1.0,GenX
5,59.0,Man / Männlich,1.0,2.0,66.0,leise_g_ch1_g5_compr.mp4,ch1g5,6.0,1.0,leise,leise_g_ch1,0.2735354870400475,0.8401450445212807,0.0,15.241095,2.3116062,802.3255920285926,0.176206682945393,1.106074547084852,567.3525261148391,1.0,20.0,1.0,1.0,0.0,GenX
60,35.0,Man / Männlich,1.0,2.0,85.0,rennen_g_ch3_g20_compr.mp4,ch3g20,21.0,3.0,rennen,rennen_g_ch3,0.4640938722344481,2.896770065059703,75.59289460184635,-0.34635684,-5.733874,79.9676153867026,0.24968064913560628,0.008935341872708946,55.93096398369369,8.0,45.0,1.0,1.0,0.0,Millenial
41,29.0,Woman / Weiblich,1.0,3.0,50.0,Donner_g_ch3_g1_compr.mp4,ch3g1,2.0,3.0,Donner,Donner_g_ch3,1.2230560844579732,2.213145783532249,333.33333333333655,10.275658,3.6357164,374.4962643638464,0.1391873764523699,0.649976331916541,52.14537721382726,,,,,,Millenial
44,28.0,Woman / Weiblich,1.0,5.0,46.0,rennen_g_ch3_g4_compr.mp4,ch3g4,5.0,3.0,rennen,rennen_g_ch3,0.7677241941950297,2.6463748173867896,238.09623015666375,-2.2390146,-4.091799,315.8744287585209,0.12807661220576738,0.0008119407403071044,211.45272169381778,13.0,27.0,0.0,0.0,0.0,Millenial
59,27.0,Woman / Weiblich,1.0,3.0,40.0,rennen_g_ch3_g19_compr.mp4,ch3g19,20.0,3.0,rennen,rennen_g_ch3,0.7137745213700544,2.887834723186994,131.52385858554004,-0.8721089,-5.2863517,21.421969235977652,0.15529021515939845,0.06291933871862954,18.83505953213576,1.0,20.0,1.0,1.0,0.0,Gen_Z
28,80.0,Woman / Weiblich,1.0,1.0,80.0,Donner_g_ch2_g8_compr.mp4,ch2g8,9.0,2.0,Donner,Donner_g_ch2,1.311936004821948,2.847385795144328,198.07011595223835,-0.79267097,-2.4727254,869.9497931017185,0.046224017276124796,0.39538295881191043,580.7466504026962,67.0,7.0,0.0,4.0,1.0,Silent_Gen
50,62.0,Man / Männlich,1.0,2.0,75.0,Donner_g_ch3_g10_compr.mp4,ch3g10,11.0,3.0,Donner,Donner_g_ch3,1.599713773381439,1.8205693073003064,210.96486162275065,9.2787895,3.90346,1195.170080919151,0.27397549895182616,0.07208314048360598,572.368471710572,12.0,5.0,0.0,1.0,0.0,Baby_Boomer
30,45.0,Woman / Weiblich,1.0,2.0,51.0,langsam_g_ch2_g10_compr.mp4,ch2g10,11.0,2.0,langsam,langsam_g_ch2,1.3007668515389903,2.1744392078545696,1201.3947740531196,-1.515381,-3.2391415,2424.9019043751027,0.7541692070838794,0.4747466504129645,791.6660782473891,24.0,6.0,0.0,2.0,0.0,GenX
14,11.0,Man / Männlich,1.0,2.0,40.0,rennen_g_ch1_g14_compr.mp4,ch1g14,15.0,1.0,rennen,rennen_g_ch1,0.5046434218556101,2.822599142814443,185.4312720591765,0.10166638,-6.2123566,199.27947916383815,0.08114256648077578,0.20388895453005373,15.642940614322129,1.0,10.0,1.0,0.0,0.0,Gen_Alpha
44,28.0,Woman / Weiblich,1.0,5.0,46.0,kalt_g_ch3_g4_compr.mp4,ch3g4,5.0,3.0,kalt,kalt_g_ch3,0.5229021104398446,1.3619399800452638,1454.0704892316262,13.642826,4.2934146,1246.444256236852,0.25450473920710326,1.208714622685594,854.0704892316255,13.0,27.0,0.0,0.0,0.0,Millenial
45,43.0,Woman / Weiblich,1.0,4.0,50.0,Donner_g_ch3_g5_compr.mp4,ch3g5,6.0,3.0,Donner,Donner_g_ch3,1.778889836607383,2.819719651350544,426.7968551378461,9.260134,4.0728717,341.91883082760353,0.08398483501194054,0.1203061479809251,221.37272297690927,15.0,4.0,0.0,1.0,0.0,Millenial
29,69.0,Woman / Weiblich,1.0,4.0,45.0,rennen_g_ch2_g9_compr.mp4,ch2g9,10.0,2.0,rennen,rennen_g_ch2,0.6620450818814019,2.596429930523543,110.41588050034588,-0.99131787,-3.9743705,321.61199659601954,0.0894691382107149,0.20435267222886377,49.79939417832833,11.0,35.0,0.0,3.0,0.0,Baby_Boomer
29,69.0,Woman / Weiblich,1.0,4.0,45.0,kalt_g_ch2_g9_compr.mp4,ch2g9,10.0,2.0,kalt,kalt_g_ch2,0.683906089217209,1.291866639368532,0.0,13.491985,4.212659,2097.0096570158908,0.0784313021744606,1.096752790967317,548.1502987320127,11.0,35.0,0.0,3.0,0.0,Baby_Boomer
38,9.0,Woman / Weiblich,1.0,2.0,48.0,leise_g_ch2_g18_compr.mp4,ch2g18,19.0,2.0,leise,leise_g_ch2,0.4341598998347454,2.306155462749338,512.7919222799391,12.818578,4.0038643,3573.700720909774,0.1953825555274409,1.631338657195297,1920.541411053397,43.0,26.0,0.0,1.0,1.0,Gen_Alpha
20,,,,,,Donner_g_ch1_g20_compr.mp4,ch1g20,21.0,1.0,Donner,Donner_g_ch1,1.2100263371746132,2.7336216484793923,48.328055071867496,10.020296,4.0672536,517.4879384952466,0.030204006280912576,0.20708961754448207,39.07268227564731,,,,,,
34,14.0,Man / Männlich,3.0,5.0,61.0,langsam_g_ch2_g14_compr.mp4,ch2g14,15.0,2.0,langsam,langsam_g_ch2,1.0534418259614915,2.7543316404400175,813.2154969283589,-2.247739,-3.385843,787.0290476987979,0.2589966017097348,0.1255721560912999,569.7754867641434,41.0,19.0,0.0,3.0,2.0,Gen_Z
10,25.0,Man / Männlich,1.0,3.0,70.0,rennen_g_ch1_g10_compr.mp4,ch1g10,11.0,1.0,rennen,rennen_g_ch1,0.4208908690830151,2.7922048867347495,123.8839062276531,-0.17573527,-6.044866,390.5057015026715,0.21559922984521618,0.07217434228465835,62.42527527211287,33.0,20.0,1.0,2.0,0.0,Gen_Z
54,26.0,Non-binary / Nicht-binär,1.0,2.0,70.0,Donner_g_ch3_g14_compr.mp4,ch3g14,15.0,3.0,Donner,Donner_g_ch3,1.7957540339407037,2.347549830832616,383.3333333333392,9.190878,3.9844124,66.77017694059532,0.4117584905996625,0.42587575721182347,8.590623243560401,6.0,20.0,1.0,1.0,0.0,Gen_Z
19,57.0,Woman / Weiblich,1.0,2.0,39.0,Donner_g_ch1_g19_compr.mp4,ch1g19,20.0,1.0,Donner,Donner_g_ch1,1.1798223308937006,2.52653203093491,87.4007373475148,10.169052,4.0606065,554.9218389495858,0.6035416863120344,0.28861219819682926,25.28773797252007,38.0,25.0,0.0,0.0,0.0,GenX
42,35.0,Man / Männlich,2.0,4.0,30.0,Donner_g_ch3_g2_compr.mp4,ch3g2,3.0,3.0,Donner,Donner_g_ch3,1.1641167206866772,2.4248916883357383,571.6690962047512,10.28286,3.7243252,399.0693915605241,0.05893936377129605,0.21174590480348954,238.33576287141466,6.0,20.0,1.0,1.0,1.0,Millenial
8,24.0,Woman / Weiblich,4.0,5.0,54.0,rennen_g_ch1_g8_compr.mp4,ch1g8,9.0,1.0,rennen,rennen_g_ch1,0.5911378959051178,2.8118653372294524,68.04138174397532,-1.394055,-5.0912333,318.25564404842277,0.046368159899573436,0.1094434657377703,154.56630862956683,26.0,14.0,0.0,3.0,3.0,Gen_Z
38,9.0,Woman / Weiblich,1.0,2.0,48.0,kalt_g_ch2_g18_compr.mp4,ch2g18,19.0,2.0,kalt,kalt_g_ch2,0.6380101583208161,1.9635877942620128,824.8636250920503,12.360153,4.1850677,1546.436600254957,0.041700452834442014,0.4329643910752383,1238.553679338212,43.0,26.0,0.0,1.0,1.0,Gen_Alpha
47,23.0,Woman / Weiblich,1.0,3.0,62.0,kalt_g_ch3_g7_compr.mp4,ch3g7,8.0,3.0,kalt,kalt_g_ch3,0.762626827040392,1.753341962939959,0.0,12.08867,3.740705,1333.4169752802304,0.16272853818131772,0.1188318822254415,0.0,3.0,13.0,0.0,0.0,0.0,Gen_Z
33,55.0,Man / Männlich,1.0,2.0,80.0,langsam_g_ch2_g13_compr.mp4,ch2g13,14.0,2.0,langsam,langsam_g_ch2,0.7944452242517567,2.8799037965313175,243.4400101642156,-2.3377752,-3.5699167,467.2883643786938,0.026563554538191037,0.4151291176952414,322.89976483020536,31.0,39.0,1.0,2.0,0.0,GenX
53,32.0,Woman / Weiblich,1.0,3.0,50.0,Donner_g_ch3_g13_compr.mp4,ch3g13,14.0,3.0,Donner,Donner_g_ch3,2.207512524540366,2.7734255880444394,374.7427100897788,0.65685403,-0.8013328,230.31321077737945,0.0106513819936227,0.3350389538913321,133.07604342311078,11.0,3.0,1.0,0.0,0.0,Millenial
47,23.0,Woman / Weiblich,1.0,3.0,62.0,rennen_g_ch3_g7_compr.mp4,ch3g7,8.0,3.0,rennen,rennen_g_ch3,0.7779923451361158,2.8920116733475356,112.9781410568116,-0.8020803,-5.235359,115.08095956217164,0.24734983997138626,0.17383805221816928,67.9286656898456,3.0,13.0,0.0,0.0,0.0,Gen_Z
8,24.0,Woman / Weiblich,4.0,5.0,54.0,kalt_g_ch1_g8_compr.mp4,ch1g8,9.0,1.0,kalt,kalt_g_ch1,0.5572725872092468,1.9451696825275897,1441.666666666668,13.222159,4.3188224,1266.83393712742,0.02924067939066921,0.01609160256817521,818.5897641988563,26.0,14.0,0.0,3.0,3.0,Gen_Z
9,58.0,Woman / Weiblich,1.0,1.0,50.0,Donner_g_ch1_g9_compr.mp4,ch1g9,10.0,1.0,Donner,Donner_g_ch1,1.5490952774970634,2.5183470000257824,394.66934120715206,9.375793,4.042089,99.14288300273547,0.3047170102282526,0.1942159713918845,28.00267454047895,34.0,4.0,0.0,4.0,3.0,GenX
46,26.0,Woman / Weiblich,1.0,3.0,75.0,Donner_g_ch3_g6_compr.mp4,ch3g6,7.0,3.0,Donner,Donner_g_ch3,1.9028995172943584,2.4628079754183245,413.6020631798968,0.21496758,-1.1841061,148.16367995118924,0.12400968068697527,0.3569116759322193,13.194791957949292,17.0,25.0,0.0,1.0,0.0,Gen_Z
43,41.0,Woman / Weiblich,1.0,5.0,73.0,rennen_g_ch3_g3_compr.mp4,ch3g3,4.0,3.0,rennen,rennen_g_ch3,0.8958008064007971,2.6455628766464825,26.64350846284598,-0.5007693,-4.9931407,119.21093046007336,0.36545657257580677,0.22817295184067765,118.54248099039523,6.0,43.0,1.0,1.0,1.0,Millenial
57,50.0,Woman / Weiblich,1.0,2.0,30.0,Donner_g_ch3_g17_compr.mp4,ch3g17,18.0,3.0,Donner,Donner_g_ch3,1.92772544280184,2.526491711876758,263.2887913571726,0.8458439,-0.71940196,165.82290930821682,0.004933506321491032,0.09451513981918502,123.62429035743457,29.0,50.0,1.0,0.0,1.0,GenX
43,41.0,Woman / Weiblich,1.0,5.0,73.0,kalt_g_ch3_g3_compr.mp4,ch3g3,4.0,3.0,kalt,kalt_g_ch3,0.7774068496469478,2.570654602730858,600.0000000000007,12.155073,3.2645698,661.8445133688969,0.2150989753516216,0.270274582295126,600.0000000000007,6.0,43.0,1.0,1.0,1.0,Millenial
13,10.0,Woman / Weiblich,1.0,2.0,50.0,rennen_g_ch1_g13_compr.mp4,ch1g13,14.0,1.0,rennen,rennen_g_ch1,0.4235008553748343,2.618710188284389,201.07421267349864,0.32339597,-6.1535525,219.24488852506929,0.16343216524911075,0.1526319100665421,101.87103812112072,15.0,5.0,1.0,2.0,0.0,Gen_Alpha
37,52.0,Woman / Weiblich,2.0,3.0,74.0,langsam_g_ch2_g17_compr.mp4,ch2g17,18.0,2.0,langsam,langsam_g_ch2,0.9951644030962606,2.717806658011896,1149.6527253431332,-1.8098062,-3.132594,802.2200690649619,0.21351838919775434,0.12986704399670712,676.5856369126325,37.0,29.0,1.0,0.0,1.0,GenX
40,,,,,,rennen_g_ch2_g20_compr.mp4,ch2g20,21.0,2.0,rennen,rennen_g_ch2,1.029021301272799,2.8411268010944437,119.0497354309232,-1.348403,-3.5999072,196.5342494365159,0.4024833121964386,0.20615505935770084,184.56491035120894,,,,,,
24,66.0,Woman / Weiblich,1.0,5.0,60.0,leise_g_ch2_g4_compr.mp4,ch2g4,5.0,2.0,leise,leise_g_ch2,0.3373290617347957,1.9094283040049675,874.9999999999985,15.784191,4.14652,527.7233981967066,0.022426488059407113,0.5848424762112452,485.36147287751226,31.0,17.0,0.0,1.0,0.0,Baby_Boomer
11,25.0,Woman / Weiblich,1.0,4.0,76.0,leise_g_ch1_g11_compr.mp4,ch1g11,12.0,1.0,leise,leise_g_ch1,0.5383686709473571,1.758704339120823,0.0,16.113808,2.323878,1423.3083088310325,0.0037330621077503734,0.35499890104752274,966.3792676216132,0.0,6.0,1.0,1.0,0.0,Gen_Z
16,27.0,Man / Männlich,1.0,2.0,30.0,kalt_g_ch1_g16_compr.mp4,ch1g16,17.0,1.0,kalt,kalt_g_ch1,0.8340699338463522,1.9399629564346397,25.000000000020236,0.8632271,-4.2278533,1688.903503499182,0.07830360990618668,0.12675329010976122,970.571792712306,17.0,40.0,1.0,3.0,0.0,Gen_Z
39,39.0,Woman / Weiblich,1.0,3.0,41.0,rennen_g_ch2_g19_compr.mp4,ch2g19,20.0,2.0,rennen,rennen_g_ch2,0.6265379890763603,2.634971741736743,303.61464578213213,-1.9706863,-4.5915523,310.87070730944,0.04273398094995895,0.16277000825702004,117.51026343646208,30.0,7.0,0.0,1.0,0.0,Millenial
45,43.0,Woman / Weiblich,1.0,4.0,50.0,langsam_g_ch3_g5_compr.mp4,ch3g5,6.0,3.0,langsam,langsam_g_ch3,0.9253197359695072,2.8585231725307048,374.4460929736213,-1.2214437,-3.4004884,434.7347455405757,0.21083504559120858,0.04406139750817628,127.28247791729851,15.0,4.0,0.0,1.0,0.0,Millenial
30,45.0,Woman / Weiblich,1.0,2.0,51.0,Donner_g_ch2_g10_compr.mp4,ch2g10,11.0,2.0,Donner,Donner_g_ch2,1.2884327286534392,1.9263584142936845,1133.333333333329,-0.2548734,-2.2138739,1095.2395833154512,0.2633684823919096,0.19912310158612523,435.7183487847824,24.0,6.0,0.0,2.0,0.0,GenX
50,62.0,Man / Männlich,1.0,2.0,75.0,langsam_g_ch3_g10_compr.mp4,ch3g10,11.0,3.0,langsam,langsam_g_ch3,1.130628161340704,2.5652904215848977,872.5059694160644,0.08350155,-3.77489,843.1582207361505,0.12065624164857991,0.2841429937644122,363.6360767044407,12.0,5.0,0.0,1.0,0.0,Baby_Boomer
2,24.0,Prefer not to say / Keine Angabe,1.0,7.0,17.0,leise_g_ch1_g2_compr.mp4,ch1g2,3.0,1.0,leise,leise_g_ch1,0.5014270337573254,1.512318019019895,0.0,15.8854265,2.1331584,0.3350181525652075,0.04514140523243204,0.225410871475338,0.0,2.0,23.0,1.0,4.0,0.0,Gen_Z
15,44.0,Woman / Weiblich,1.0,5.0,70.0,leise_g_ch1_g15_compr.mp4,ch1g15,16.0,1.0,leise,leise_g_ch1,0.4887016155158976,1.4741690552538471,0.0,15.917937,2.029065,0.4997762408855919,0.10430767967731941,0.1577976242453203,0.0,33.0,30.0,1.0,3.0,0.0,Millenial
58,28.0,Man / Männlich,1.0,2.0,60.0,leise_g_ch3_g18_compr.mp4,ch3g18,19.0,3.0,leise,leise_g_ch3,0.4542779996974364,1.701369710646798,1249.9999999999984,15.471277,4.355932,1767.7685248302807,0.10134191141165821,0.2979585796319584,1249.9999999999984,22.0,30.0,1.0,0.0,0.0,Millenial
20,,,,,,langsam_g_ch1_g20_compr.mp4,ch1g20,21.0,1.0,langsam,langsam_g_ch1,0.4877263964748397,2.482157933746307,776.270810917236,0.34808528,-5.2806034,356.9813217898728,0.17715434316878947,0.20043012798650306,239.4940866633982,,,,,,
54,26.0,Non-binary / Nicht-binär,1.0,2.0,70.0,langsam_g_ch3_g14_compr.mp4,ch3g14,15.0,3.0,langsam,langsam_g_ch3,0.3350078261724679,2.592280251178508,697.9743619048884,12.800832,3.3533928,418.8124530183737,0.06662584880559635,0.13265300617964693,181.13765519193328,6.0,20.0,1.0,1.0,0.0,Gen_Z
6,24.0,Woman / Weiblich,1.0,3.0,71.0,leise_g_ch1_g6_compr.mp4,ch1g6,7.0,1.0,leise,leise_g_ch1,0.1875114723490996,1.3504250497840635,0.0,14.497748,2.561223,1.6843309780542617,0.08602401469094789,0.5102800052627828,0.0,35.0,5.0,1.0,1.0,0.0,Gen_Z
34,14.0,Man / Männlich,3.0,5.0,61.0,Donner_g_ch2_g14_compr.mp4,ch2g14,15.0,2.0,Donner,Donner_g_ch2,1.3456002344455316,1.870016284969444,744.6517124397778,-0.8021036,-2.3655503,534.091465461034,0.5503738963643168,0.9387190080976511,342.2073669121432,41.0,19.0,0.0,3.0,2.0,Gen_Z
41,29.0,Woman / Weiblich,1.0,3.0,50.0,langsam_g_ch3_g1_compr.mp4,ch3g1,2.0,3.0,langsam,langsam_g_ch3,0.8744505591509635,2.498095394086353,577.4484496629424,0.61108917,-3.9927537,479.1779529821789,0.10281190984706678,0.3957041852281691,416.43315248306226,,,,,,Millenial
19,57.0,Woman / Weiblich,1.0,2.0,39.0,langsam_g_ch1_g19_compr.mp4,ch1g19,20.0,1.0,langsam,langsam_g_ch1,0.6648807396436291,2.68258806173281,536.7767242538378,-1.7817138,-4.5470543,450.87804984995427,0.29057421742588396,0.24234628569249939,157.44983502913965,38.0,25.0,0.0,0.0,0.0,GenX
12,25.0,Man / Männlich,1.0,4.0,55.0,kalt_g_ch1_g12_compr.mp4,ch1g12,13.0,1.0,kalt,kalt_g_ch1,0.7467260072268149,1.2824534225035522,1815.5386406120751,12.637303,4.740365,2761.4527755984777,0.5605651752502512,0.8953507338718343,1815.5386406120751,0.0,21.0,1.0,0.0,0.0,Gen_Z
49,50.0,Man / Männlich,1.0,3.0,80.0,leise_g_ch3_g9_compr.mp4,ch3g9,10.0,3.0,leise,leise_g_ch3,1.0649179959186126,1.355402910060892,1569.9925296669164,12.407923,4.676189,2883.8726294495605,0.1609030029524141,0.46931810140105923,1503.3258630002563,22.0,52.0,1.0,2.0,0.0,GenX
22,59.0,Woman / Weiblich,1.0,3.0,69.0,langsam_g_ch2_g2_compr.mp4,ch2g2,3.0,2.0,langsam,langsam_g_ch2,0.9342689013421388,2.916308186376521,361.4628361871317,-1.4129586,-3.0443292,987.7894940461553,0.24293215651569444,0.12779388272218561,563.9353505307736,37.0,19.0,1.0,0.0,0.0,GenX
52,21.0,Man / Männlich,1.0,3.0,53.0,leise_g_ch3_g12_compr.mp4,ch3g12,13.0,3.0,leise,leise_g_ch3,0.461599189612414,1.4425987197885226,0.0,15.748699,2.2776067,862.3704042081001,0.3610475952137325,0.024691120422935198,0.0,0.0,7.0,0.0,1.0,0.0,Gen_Z
43,41.0,Woman / Weiblich,1.0,5.0,73.0,leise_g_ch3_g3_compr.mp4,ch3g3,4.0,3.0,leise,leise_g_ch3,0.4387414357784771,1.5795563760870288,0.0,15.838124,2.3985932,0.9546203129153232,0.07590798002642535,0.7124379865523882,0.0,6.0,43.0,1.0,1.0,1.0,Millenial
18,19.0,Woman / Weiblich,1.0,2.0,64.0,kalt_g_ch1_g18_compr.mp4,ch1g18,19.0,1.0,kalt,kalt_g_ch1,0.9858085150364156,2.3878080712649696,0.0,11.116167,3.7131,750.0127447610413,0.595490744344754,1.5229834727925493,0.0,,,,,,Gen_Z
4,60.0,Woman / Weiblich,1.0,3.0,86.0,langsam_g_ch1_g4_compr.mp4,ch1g4,5.0,1.0,langsam,langsam_g_ch1,1.1501440208624871,2.819872774788127,545.5399975152027,-0.012653498,-3.8649502,776.7350293127354,0.5265726208069527,0.01321847908398821,440.8712077278185,28.0,26.0,0.0,0.0,0.0,Baby_Boomer
37,52.0,Woman / Weiblich,2.0,3.0,74.0,rennen_g_ch2_g17_compr.mp4,ch2g17,18.0,2.0,rennen,rennen_g_ch2,0.7254041264141418,2.8467374315370897,83.19247354371183,-1.1590894,-4.742663,337.6245305431041,0.48504217897693525,0.17654646397712614,305.71261196286787,37.0,29.0,1.0,0.0,1.0,GenX
13,10.0,Woman / Weiblich,1.0,2.0,50.0,langsam_g_ch1_g13_compr.mp4,ch1g13,14.0,1.0,langsam,langsam_g_ch1,0.7726818480671941,2.8304004026796012,720.1090881008579,-0.99814945,-3.698513,274.18233298124323,0.2535165645997203,0.04926055945056973,205.49801029207435,15.0,5.0,1.0,2.0,0.0,Gen_Alpha
55,20.0,Woman / Weiblich,2.0,4.0,30.0,kalt_g_ch3_g15_compr.mp4,ch3g15,16.0,3.0,kalt,kalt_g_ch3,0.7472090931579347,1.86513254679572,1608.3333333333214,12.400356,4.1328583,1298.5520563556734,0.23161874008157068,0.5231139074047337,316.66666666665674,6.0,40.0,1.0,2.0,1.0,Gen_Z
56,21.0,Man / Männlich,2.0,2.0,80.0,leise_g_ch3_g16_compr.mp4,ch3g16,17.0,3.0,leise,leise_g_ch3,0.330520700634722,1.0354441125393878,3400.000000000021,14.739757,4.5868692,4802.440266493473,0.06218821013075898,0.0849691926725753,3400.000000000021,1.0,50.0,1.0,2.0,0.0,Gen_Z
26,,Woman / Weiblich,,,,langsam_g_ch2_g6_compr.mp4,ch2g6,7.0,2.0,langsam,langsam_g_ch2,0.4818528112441307,2.8819126061161864,411.21198086859454,0.36700562,-5.78289,322.17146337292,0.1310892474487242,0.3736326051428773,13.970986282670765,,,,,,
