time,X_NOSE,Y_NOSE,Z_NOSE,X_LEFT_EYE_INNER,Y_LEFT_EYE_INNER,Z_LEFT_EYE_INNER,X_LEFT_EYE,Y_LEFT_EYE,Z_LEFT_EYE,X_LEFT_EYE_OUTER,Y_LEFT_EYE_OUTER,Z_LEFT_EYE_OUTER,X_RIGHT_EYE_OUTER,Y_RIGHT_EYE_OUTER,Z_RIGHT_EYE_OUTER,X_RIGHT_EYE,Y_RIGHT_EYE,Z_RIGHT_EYE,X_RIGHT_EYE_OUTER.1,Y_RIGHT_EYE_OUTER.1,Z_RIGHT_EYE_OUTER.1,X_LEFT_EAR,Y_LEFT_EAR,Z_LEFT_EAR,X_RIGHT_EAR,Y_RIGHT_EAR,Z_RIGHT_EAR,X_MOUTH_LEFT,Y_MOUTH_LEFT,Z_MOUTH_LEFT,X_MOUTH_RIGHT,Y_MOUTH_RIGHT,Z_MOUTH_RIGHT,X_LEFT_SHOULDER,Y_LEFT_SHOULDER,Z_LEFT_SHOULDER,X_RIGHT_SHOULDER,Y_RIGHT_SHOULDER,Z_RIGHT_SHOULDER,X_LEFT_ELBOW,Y_LEFT_ELBOW,Z_LEFT_ELBOW,X_RIGHT_ELBOW,Y_RIGHT_ELBOW,Z_RIGHT_ELBOW,X_LEFT_WRIST,Y_LEFT_WRIST,Z_LEFT_WRIST,X_RIGHT_WRIST,Y_RIGHT_WRIST,Z_RIGHT_WRIST,X_LEFT_PINKY,Y_LEFT_PINKY,Z_LEFT_PINKY,X_RIGHT_PINKY,Y_RIGHT_PINKY,Z_RIGHT_PINKY,X_LEFT_INDEX,Y_LEFT_INDEX,Z_LEFT_INDEX,X_RIGHT_INDEX,Y_RIGHT_INDEX,Z_RIGHT_INDEX,X_LEFT_THUMB,Y_LEFT_THUMB,Z_LEFT_THUMB,X_RIGHT_THUMB,Y_RIGHT_THUMB,Z_RIGHT_THUMB,X_LEFT_HIP,Y_LEFT_HIP,Z_LEFT_HIP,X_RIGHT_HIP,Y_RIGHT_HIP,Z_RIGHT_HIP,X_LEFT_KNEE,Y_LEFT_KNEE,Z_LEFT_KNEE,X_RIGHT_KNEE,Y_RIGHT_KNEE,Z_RIGHT_KNEE,X_LEFT_ANKLE,Y_LEFT_ANKLE,Z_LEFT_ANKLE,X_RIGHT_ANKLE,Y_RIGHT_ANKLE,Z_RIGHT_ANKLE,X_LEFT_HEEL,Y_LEFT_HEEL,Z_LEFT_HEEL,X_RIGHT_HEEL,Y_RIGHT_HEEL,Z_RIGHT_HEEL,X_LEFT_FOOT_INDEX,Y_LEFT_FOOT_INDEX,Z_LEFT_FOOT_INDEX,X_RIGHT_FOOT_INDEX,Y_RIGHT_FOOT_INDEX,Z_RIGHT_FOOT_INDEX,fileID,participantID,LEFT_EAR_speed2D,LEFT_EYE_OUTER_speed2D,NOSE_speed2D,RIGHT_SHOULDER_speed2D,RIGHT_HIP_speed2D,RIGHT_KNEE_speed2D,RIGHT_ANKLE_speed2D,RIGHT_EYE_OUTER_speed2D,LEFT_PINKY_speed2D,RIGHT_WRIST_speed2D,RIGHT_EYE_speed2D,LEFT_ELBOW_speed2D,RIGHT_INDEX_speed2D,LEFT_WRIST_speed2D,LEFT_EYE_INNER_speed2D,LEFT_THUMB_speed2D,RIGHT_ELBOW_speed2D,RIGHT_EYE_OUTER.1_speed2D,LEFT_HIP_speed2D,LEFT_INDEX_speed2D,RIGHT_THUMB_speed2D,LEFT_ANKLE_speed2D,LEFT_HEEL_speed2D,LEFT_SHOULDER_speed2D,LEFT_FOOT_INDEX_speed2D,RIGHT_EAR_speed2D,RIGHT_HEEL_speed2D,LEFT_EYE_speed2D,MOUTH_RIGHT_speed2D,LEFT_KNEE_speed2D,RIGHT_FOOT_INDEX_speed2D,RIGHT_PINKY_speed2D,MOUTH_LEFT_speed2D,Y_NOSE_velocity,Y_LEFT_EYE_INNER_velocity,Y_LEFT_EYE_velocity,Y_LEFT_EYE_OUTER_velocity,Y_RIGHT_EYE_OUTER_velocity,Y_RIGHT_EYE_velocity,Y_RIGHT_EYE_OUTER.1_velocity,Y_LEFT_EAR_velocity,Y_RIGHT_EAR_velocity,Y_MOUTH_LEFT_velocity,Y_MOUTH_RIGHT_velocity,Y_LEFT_SHOULDER_velocity,Y_RIGHT_SHOULDER_velocity,Y_LEFT_ELBOW_velocity,Y_RIGHT_ELBOW_velocity,Y_LEFT_WRIST_velocity,Y_RIGHT_WRIST_velocity,Y_LEFT_PINKY_velocity,Y_RIGHT_PINKY_velocity,Y_LEFT_INDEX_velocity,Y_RIGHT_INDEX_velocity,Y_LEFT_THUMB_velocity,Y_RIGHT_THUMB_velocity,Y_LEFT_HIP_velocity,Y_RIGHT_HIP_velocity,Y_LEFT_KNEE_velocity,Y_RIGHT_KNEE_velocity,Y_LEFT_ANKLE_velocity,Y_RIGHT_ANKLE_velocity,Y_LEFT_HEEL_velocity,Y_RIGHT_HEEL_velocity,Y_LEFT_FOOT_INDEX_velocity,Y_RIGHT_FOOT_INDEX_velocity,LEFT_EAR_acceleration2D,LEFT_EYE_OUTER_acceleration2D,NOSE_acceleration2D,RIGHT_SHOULDER_acceleration2D,RIGHT_HIP_acceleration2D,RIGHT_KNEE_acceleration2D,RIGHT_ANKLE_acceleration2D,RIGHT_EYE_OUTER_acceleration2D,LEFT_PINKY_acceleration2D,RIGHT_WRIST_acceleration2D,RIGHT_EYE_acceleration2D,LEFT_ELBOW_acceleration2D,RIGHT_INDEX_acceleration2D,LEFT_WRIST_acceleration2D,LEFT_EYE_INNER_acceleration2D,LEFT_THUMB_acceleration2D,RIGHT_ELBOW_acceleration2D,RIGHT_EYE_OUTER.1_acceleration2D,LEFT_HIP_acceleration2D,LEFT_INDEX_acceleration2D,RIGHT_THUMB_acceleration2D,LEFT_ANKLE_acceleration2D,LEFT_HEEL_acceleration2D,LEFT_SHOULDER_acceleration2D,LEFT_FOOT_INDEX_acceleration2D,RIGHT_EAR_acceleration2D,RIGHT_HEEL_acceleration2D,LEFT_EYE_acceleration2D,MOUTH_RIGHT_acceleration2D,LEFT_KNEE_acceleration2D,RIGHT_FOOT_INDEX_acceleration2D,RIGHT_PINKY_acceleration2D,MOUTH_LEFT_acceleration2D,LEFT_EAR_jerk2D,LEFT_EYE_OUTER_jerk2D,NOSE_jerk2D,RIGHT_SHOULDER_jerk2D,RIGHT_HIP_jerk2D,RIGHT_KNEE_jerk2D,RIGHT_ANKLE_jerk2D,RIGHT_EYE_OUTER_jerk2D,LEFT_PINKY_jerk2D,RIGHT_WRIST_jerk2D,RIGHT_EYE_jerk2D,LEFT_ELBOW_jerk2D,RIGHT_INDEX_jerk2D,LEFT_WRIST_jerk2D,LEFT_EYE_INNER_jerk2D,LEFT_THUMB_jerk2D,RIGHT_ELBOW_jerk2D,RIGHT_EYE_OUTER.1_jerk2D,LEFT_HIP_jerk2D,LEFT_INDEX_jerk2D,RIGHT_THUMB_jerk2D,LEFT_ANKLE_jerk2D,LEFT_HEEL_jerk2D,LEFT_SHOULDER_jerk2D,LEFT_FOOT_INDEX_jerk2D,RIGHT_EAR_jerk2D,RIGHT_HEEL_jerk2D,LEFT_EYE_jerk2D,MOUTH_RIGHT_jerk2D,LEFT_KNEE_jerk2D,RIGHT_FOOT_INDEX_jerk2D,RIGHT_PINKY_jerk2D,MOUTH_LEFT_jerk2D,arms,upper_body,lower_body,head_mov
2999.999999999995,-0.0214402873328984,,-0.2380026893666667,-0.016541402958529,,-0.2311658601666666,-0.0160547226595635,,-0.2308328643,-0.016384370342154,,-0.2307624220999999,-0.0444387385283656,,-0.2268525758666666,-0.0440842963966157,,-0.2277891159666666,-0.0445105345046119,,-0.2269168948,0.0343773242700143,,-0.1299022055333333,-0.0954307324466028,,-0.1203330290266666,0.0037570723959942,,-0.1981046904666666,-0.0342697683738732,,-0.1943425365,0.1355011542300583,,-0.0606535864233333,-0.1520340046126611,,-0.0505310602369999,0.1298694839450903,,-0.1073857739133333,-0.1641905705920629,,-0.0778444596233333,-0.0078354650343042,,-0.2141966272133333,-0.0195629534650354,,-0.2030882789,-0.0522116793423915,,-0.2371419066833333,0.0343987066823737,,-0.2297364055,-0.0598640338394527,,-0.2409663340933334,0.0388261495334688,,-0.2242089706666666,-0.0202198554152089,,-0.2121433384633333,-0.00111737639087,,-0.156667545,0.1011692015362855,,0.0012500364456266,-0.1014690287755263,,-0.0001799249256333,0.0811377584877149,,-0.006601937922449,-0.068269854336546,,0.0204761148841333,0.100757770134229,,0.2142408191666666,-0.0436808192478307,,0.2111912836,0.1057604304206963,,0.2278899952333333,-0.0400537874272229,,0.2242247039666666,0.1107265437760934,,0.1079734177166666,-0.0489783227879138,,0.1057834764766666,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
3016.6666666666615,-0.0211098178508799,,-0.2430171963333333,-0.0162440692062077,,-0.2360487014666666,-0.0157598657955427,,-0.2357129325,-0.0160841260344024,,-0.2356447428666666,-0.0441428739418687,,-0.2318192307333333,-0.0437896495378153,,-0.2327631196,-0.0442151351307209,,-0.2318840682333334,0.0345469758578757,,-0.1344515169,-0.0951920171980304,,-0.1252751796966666,0.0040070524180851,,-0.2030826250333333,-0.0340353953420071,,-0.1994007982666666,0.1357933492575883,,-0.06416676056,-0.1519325905498455,,-0.0545211884169999,0.1336316217450192,,-0.11276302221,-0.1661414599621215,,-0.0802059012866666,-0.0044166803777113,,-0.2246950561333333,-0.0235113088330455,,-0.2069150371666666,-0.0489743076421091,,-0.24880120834,0.0300458222996852,,-0.2339743856666666,-0.0573495701177836,,-0.2526315541400001,0.0348619468319725,,-0.2294484488333333,-0.017166735688875,,-0.2228227327133333,-0.0049929871677883,,-0.205477595,0.1011675055438796,,0.0014103870416266,-0.1014685408258785,,-0.0003379175412999,0.080995710510543,,-0.0061527029767823,-0.0680964646488182,,0.0204961005707999,0.1006757942751879,,0.2138714154,-0.0437130683254609,,0.2107436596666667,0.1057645219889966,,0.2273917590333333,-0.0400787875800785,,0.2236673046666666,0.111121104148403,,0.1071505125166666,-0.0486640741835242,,0.1047442441766666,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
3033.333333333328,-0.0207581651405105,,-0.2484679537,-0.0159135061870073,,-0.2413438027666666,-0.0154319544303409,,-0.2410039673,-0.0157494633685984,,-0.2409399251333333,-0.0438121234143911,,-0.2371875593333333,-0.0434600874228711,,-0.2381391565666666,-0.0438843097069645,,-0.2372538348000001,0.0347651000970422,,-0.1394296861499999,-0.0949053659588755,,-0.1305851679966666,0.0042740682018165,,-0.2085180918,-0.0337849996092641,,-0.2048956719666666,0.1360985694281133,,-0.0680523237566666,-0.1518274220112863,,-0.0588946830503333,0.1372117347626099,,-0.1180981195866666,-0.1682904668692055,,-0.08281382167,-0.0003356975473006,,-0.2349348800366666,-0.0274445346985465,,-0.2112846452333333,-0.0447651102243995,,-0.26021219025,0.0257704432454678,,-0.2388814751333333,-0.0538529895151394,,-0.2642492526533334,0.0310895502870048,,-0.2352729302666666,-0.0134231922678679,,-0.2333221960766666,-0.0088031903743026,,-0.218302578,0.1011675516543691,,0.0015642570376266,-0.1014698350726887,,-0.0004893095066333,0.080868797049022,,-0.0055624959667823,-0.0679317036713939,,0.0206940192841333,0.1007090082625436,,0.2140690296333333,-0.0437436171120536,,0.2108726426333334,0.1058937260686396,,0.2275073369,-0.0400961277970743,,0.2237384939666666,0.1115958927227717,,0.1070154732166666,-0.0483685421566393,,0.1044098248766666,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
3049.9999999999945,-0.0203934548420238,,-0.2541412494333334,-0.0155648837874315,,-0.2468475014333332,-0.0150860461355497,,-0.2465032855666666,-0.0153959637016999,,-0.2464438254666666,-0.0434652194654019,,-0.2427586902333333,-0.04311415783134,,-0.2437188044666667,-0.0435368695253799,,-0.2428277914666667,0.0350102464571756,,-0.14458478831,-0.0946031161832783,,-0.1360419256966666,0.0045536005555878,,-0.214169837,-0.0335260113545627,,-0.2105959363333333,0.1364098135840819,,-0.07205579693,-0.1517190223250056,,-0.063414808299,0.1406658266145084,,-0.1233839408333333,-0.170558081266221,,-0.08557920127,0.0038158084912401,,-0.2451160887233333,-0.0313625980320796,,-0.2159424348,-0.0404355322961142,,-0.27158568643,0.0215536946189288,,-0.2441115085333333,-0.0501984380286539,,-0.2759073517233333,0.0274269774324755,,-0.2414057892666666,-0.0095917043783546,,-0.2437998956633333,-0.0125718878339693,,-0.283183306,0.101168718099333,,0.0017160300442933,-0.1014722882143763,,-0.0006385769682999,0.0807570793138142,,-0.004990110334449,-0.0677749774496763,,0.0208663720741333,0.1007985946376449,,0.2143415197,-0.0437835750506822,,0.2110212146666667,0.1060801939379964,,0.2277076348333334,-0.0401177533361023,,0.2238355720333333,0.1120938650959054,,0.10694796005,-0.0480559552684203,,0.10405777601,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
3066.666666666661,-0.0200160423041436,,-0.2597540335666667,-0.0152043465206531,,-0.2522976795999999,-0.0147282416682641,,-0.2519489338,-0.0150304206871125,,-0.2518939415666666,-0.0431041199422397,,-0.2482800140333333,-0.0427535341921511,,-0.2492492954333333,-0.0431742801734556,,-0.2483528569000001,0.0352713160537523,,-0.1496884953599999,-0.0942636645283078,,-0.1414683328,0.0048456394632404,,-0.2197565773666666,-0.033250559754533,,-0.2162400427,0.1366983019820099,,-0.07598581818,-0.1516061500080157,,-0.067913918142,0.1440469128043185,,-0.12803304686,-0.1730023277370328,,-0.0883761448633333,0.0081401233728703,,-0.2535625053666666,-0.0354405056139293,,-0.2201332734,-0.0358132374181546,,-0.2811452790433333,0.0171667344658189,,-0.2487554877333333,-0.0463035634433869,,-0.2859196818266667,0.0236732347848313,,-0.2469955337,-0.0055774492263739,,-0.2525739027666667,-0.0164749160208246,,-0.296103507,0.1011698847467895,,0.0018677555186266,-0.1014746883029661,,-0.0007877849572999,0.0806731018342894,,-0.0043367850057823,-0.0676885643006946,,0.0209883759541333,0.1009017557210368,,0.2145703449,-0.0438469741274206,,0.2110192512000001,0.106276413973412,,0.2278492202,-0.0401627829454977,,0.2237748115333333,0.1126083498552162,,0.1068140020833333,-0.047747842610603,,0.1035587619433333,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
3083.3333333333276,-0.0196168491264748,,-0.2653568960333334,-0.0148201106673632,,-0.2577759966666666,-0.0143469565409142,,-0.2574239487666667,-0.0146412831875312,,-0.2573716859,-0.0427145085792734,,-0.2538139978333333,-0.0423643758661916,,-0.2547927181333334,-0.0427824353821026,,-0.2538891881333334,0.0355514373706747,,-0.15481537746,-0.0938791629886331,,-0.14685569389,0.0051523835032925,,-0.2253135591333333,-0.0329542275833724,,-0.2218378903999999,0.1369820858661142,,-0.07987363272,-0.1514899417677754,,-0.0723632266036666,0.14737288229279,,-0.1321388839933333,-0.1755950912061112,,-0.0911959411533333,0.0126208891439471,,-0.2609337792666666,-0.0395763803382388,,-0.2242458435666666,-0.0309726891974431,,-0.2895886102666666,0.0127199565370305,,-0.2532990698666666,-0.0422248568078296,,-0.2948131346666667,0.0199150570312755,,-0.2524930171333333,-0.0014031517534644,,-0.2602615099333333,-0.020413124330113,,-0.286120743,0.1011709175465451,,0.00201918734296,-0.1014768603847308,,-0.0009367245392999,0.0805973567086721,,-0.0034409433073489,-0.0676306039388487,,0.0214190899207999,0.1010064808872785,,0.2152289002333333,-0.0439040400528,,0.2115312437000001,0.106471809400536,,0.2284455348666667,-0.040201650102021,,0.2242545494666666,0.1131453343349619,,0.10714300135,-0.0474353417181578,,0.1036821539766666,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
3099.999999999994,-0.0192284099881937,,-0.2707772843333334,-0.0144515199420701,,-0.2631174127666666,-0.0139814152229266,,-0.2627631416333333,-0.0142675734538757,,-0.2627119645666666,-0.0423368007664799,,-0.2591903765333332,-0.0419872628006096,,-0.2601776987666667,-0.0424017801312728,,-0.2592670961666667,0.0358045466970529,,-0.1598597783966666,-0.0934943683204684,,-0.1520968718633333,0.0054406906496798,,-0.2306989068333333,-0.0326670429118075,,-0.2272488422666666,0.1371920435586209,,-0.0836957512633333,-0.1514345168724868,,-0.0766364749733333,0.1505659529323057,,-0.13511809911,-0.1782502173767292,,-0.0937545014866666,0.0175197245468937,,-0.2660642530666666,-0.044138187235835,,-0.2278509316666667,-0.0255317091604422,,-0.2955694118666667,0.0076812038375896,,-0.2572785273,-0.0375808964303463,,-0.3014159902,0.0155521319159102,,-0.2574911174333333,0.0032142532256751,,-0.2657442506333334,-0.0247808525848372,,-0.279908746,0.1011713475254143,,0.00216426506596,-0.1014782455797086,,-0.0010797469129666,0.0804613602964552,,-0.0025214789229333,-0.0676940481685753,,0.0220244769107999,0.1010269811654732,,0.2159355043666666,-0.0440002927608143,,0.2120484645000001,0.106572775375846,,0.22909937,-0.0402800589068129,,0.2247224240666666,0.1136179473851893,,0.1076269736833333,-0.047285875517817,,0.10382321381,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
3116.6666666666606,-0.0188530147003437,,-0.2760783356666667,-0.0140957969017067,,-0.2683434436999999,-0.0136288615575602,,-0.2679866766333333,-0.0139067790919009,,-0.2679368446333333,-0.0419686975893205,,-0.2644527852,-0.0416199784115219,,-0.2654479106666667,-0.0420303624719513,,-0.2645307301666668,0.0360500092351357,,-0.1648236934399999,-0.0931028698987324,,-0.1572592358733333,0.0057131928075734,,-0.2359772779333333,-0.0323888124142342,,-0.2325550136333333,0.1373638473955294,,-0.0874874174966666,-0.1514071191130239,,-0.0808221728833333,0.1536901887684046,,-0.1377086796533333,-0.1809472532382831,,-0.0960344845933333,0.0226414111477046,,-0.2706026398666666,-0.0488772952229907,,-0.2309807539333333,-0.0198132158059755,,-0.3009101474666666,0.0024320481496434,,-0.2607084119999999,-0.0326432856695135,,-0.3073757925666667,0.0109372935322474,,-0.2619683464,0.0080759960287947,,-0.2706263933333334,-0.0293370993210739,,-0.270989835,0.1011713277100534,,0.0022997596326266,-0.1014790206062065,,-0.0012132065943,0.0802928333272359,,-0.0015049558873666,-0.0678361739521361,,0.0228895070741333,0.1010159923183973,,0.2168477698666667,-0.0440932458612047,,0.2127840121333334,0.1066411590543658,,0.2299727916333333,-0.0403534012101885,,0.2254128097666666,0.114094980880854,,0.10845618605,-0.047187512693709,,0.1042876099766666,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
3133.333333333327,-0.0184566062057255,,-0.2808485356333333,-0.0137335129261907,,-0.2729935591666667,-0.0132699111083592,,-0.2726309602666666,-0.0135395162538261,,-0.2725850422999999,-0.0415948810071889,,-0.2692154774333333,-0.041247446156949,,-0.2702130154,-0.0416534646098676,,-0.2692883446,0.0362778543870531,,-0.1691681058733332,-0.092731207723642,,-0.16210839931,0.0059959171181874,,-0.2407002029333333,-0.0320990981021174,,-0.2374171979666666,0.137471275058804,,-0.09080060078,-0.151409466640284,,-0.0845448923633333,0.15676855013465,,-0.13913346562,-0.1835114947371348,,-0.09745114444,0.0280864066591271,,-0.2730183724333333,-0.0538105733421308,,-0.2330332264666667,-0.013737310031863,,-0.3039816056,-0.0031245765353406,,-0.2628485724,-0.0274460776830991,,-0.3110773751000001,0.0059500151207765,,-0.2649274443333333,0.013237180730364,,-0.2733526064666666,-0.0341119376873266,,-0.268321276,0.101169110819538,,0.0024328698699599,-0.1014769136113938,,-0.0013437846046333,0.0800859311431409,,-0.0003075795320666,-0.0680168320675822,,0.0238874651574666,0.1010209664657678,,0.2177225370666667,-0.0441215908845971,,0.2134392062666667,0.1067291985585003,,0.2307865460333333,-0.0403584218007153,,0.2259958961666666,0.114664681244743,,0.1092497722166666,-0.0471476648908816,,0.1046800548766666,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
3149.9999999999936,-0.0180384103688091,,-0.2853556203333333,-0.0133592290284213,,-0.2773603901666667,-0.0128990252094362,,-0.2769910643666666,-0.0131603123639232,,-0.2769499679333333,-0.0412100439948995,,-0.2737195619999999,-0.040864164173191,,-0.274718076,-0.0412658331833052,,-0.2737862372666667,0.0364966189574397,,-0.1732100967399999,-0.0923722855817689,,-0.16675890471,0.0062920866434767,,-0.2451545201,-0.0317954269142694,,-0.2420455388666666,0.1375361585924614,,-0.09386879681,-0.1514327681162583,,-0.0880908054666666,0.159806526088522,,-0.1401396275533333,-0.1860041451013958,,-0.09854753437,0.0336956226948513,,-0.2747855006333333,-0.0587960589812373,,-0.2346783633333333,-0.0074928951917823,,-0.3063924172666666,-0.0087667029060934,,-0.2645414744666666,-0.0221209040452818,,-0.3141352757,0.0008319515287444,,-0.2673986414666666,0.0185492674735791,,-0.2754332491666666,-0.0389476821235949,,-0.271624923,0.1011646761417538,,0.0025646688286266,-0.1014719659905721,,-0.0014729924066333,0.0798402662251357,,0.0010563147603333,-0.0682403175421335,,0.0250250058941333,0.1010433204782127,,0.2186797747333333,-0.0441172871357257,,0.2141744395,0.1068384877375318,,0.2316785871333333,-0.0403285983691513,,0.2266503631333333,0.115289940583042,,0.11011625735,-0.0471363238626472,,0.1051772286433333,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
3166.66666666666,-0.0176162943650184,,-0.2899399413,-0.012983193085363,,-0.2817745030333333,-0.0125263928687767,,-0.2813969618,-0.0127792948940803,,-0.2813606406333332,-0.0408241056419549,,-0.2783024702666666,-0.0404798230887635,,-0.2793017427333333,-0.0408771073124118,,-0.2783647814666667,0.036693932456543,,-0.17722626714,-0.0920538529335374,,-0.1715485474766666,0.0065853514771495,,-0.2496623811666666,-0.0314934356495821,,-0.2467748912666666,0.1375134890384728,,-0.0968910863266666,-0.1515240946271829,,-0.0919307005799999,0.1625786234920239,,-0.14101174532,-0.1885013034168852,,-0.09998408428,0.0396045451395057,,-0.2766385235999999,-0.0637610227998143,,-0.236292176,-0.0008016613705074,,-0.3089714183666666,-0.0144106690014915,,-0.2662795886333333,-0.016361469612329,,-0.3174717649,-0.0042254205430078,,-0.2698977837333333,0.0241828682317603,,-0.2776728047666666,-0.0437463507669336,,-0.271775782,0.1011601472759181,,0.0026969606896266,-0.1014667784737089,,-0.0016018610829666,0.079559714825205,,0.0024662027256666,-0.0684696030596222,,0.0260996653441333,0.10103948023233,,0.2196272258333333,-0.044113887476439,,0.2149169172,0.106917212604563,,0.2325617610666667,-0.0403006813835906,,0.2273153562666666,0.1158602698604533,,0.1109748240166666,-0.0471683795047486,,0.1056890537433333,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
3183.3333333333267,-0.0171882454975167,,-0.2945544588666667,-0.0126030343293745,,-0.2862116997666667,-0.012149747765652,,-0.285825577,-0.0123940960388358,,-0.2857943708666666,-0.0404342172197436,,-0.2829158409666666,-0.0400916303233988,,-0.2839159588333333,-0.0404842020579021,,-0.2829742445666666,0.0368807257635529,,-0.1812472297733333,-0.09176160531575,,-0.1763790354099999,0.006878625609636,,-0.2541942430333333,-0.0311913743397634,,-0.2515376391666666,0.1374485714571077,,-0.0999189166133333,-0.1516580316853433,,-0.0958238736966666,0.1652408316726512,,-0.1418775104866666,-0.1909794091615594,,-0.1015252823466666,0.0456256900383075,,-0.2786275320999999,-0.068716972104456,,-0.2379701629666666,0.0060335431688224,,-0.3117022439333333,-0.0200688713026772,,-0.2680925225,-0.0104580985553129,,-0.3209872637333333,-0.0092826930404016,,-0.2724892953333333,0.0299328597802795,,-0.2800651961333333,-0.0485370022309356,,-0.268916816,0.101155633278835,,0.0028246877699599,-0.1014614750152884,,-0.0017259889469666,0.079258425209432,,0.0038647377666666,-0.0687038859908972,,0.0271425751408,0.1010357699289311,,0.2204642086666667,-0.0441045119468761,,0.2156075656666667,0.1069957389708543,,0.2333269019333333,-0.0402695812786935,,0.2279254217,0.116419973244561,,0.1116722197166666,-0.0472331132342771,,0.1061468710766666,kalt_g_ch1_g0_compr.mp4,ch1g0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,movement,movement,no movement,no movement
