participantID,Age,Gender,NumOfNativeLanguages,TotalLanguages,Extroversion,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,total_gesture_space2D,total_body_entropy2Daggregated,total_body_variability2Daggregated,X_embeddings,Y_embeddings,total_distance,diff_in_gesture_space,diff_in_entropy,diff_in_variability,diff_in_age,diff_in_extrovet
34,14.0,Man / Männlich,3.0,5.0,61.0,langsam_g_ch2_g14_compr.mp4,ch2g14,15.0,2.0,langsam,langsam_g_ch2,1.0534418259614915,2.7543316404400175,813.2154969283589,-4.24092,0.5944805,787.0290438901749,0.2589966017097348,0.1255721560912999,569.7754867641434,41.0,19.0
10,25.0,Man / Männlich,1.0,3.0,70.0,rennen_g_ch1_g10_compr.mp4,ch1g10,11.0,1.0,rennen,rennen_g_ch1,0.4208908690830151,2.7922048867347495,123.8839062276531,-3.972,-3.2779255,390.5063622902915,0.21559922984521618,0.07217434228465835,62.42527527211287,33.0,20.0
54,26.0,Non-binary / Nicht-binär,1.0,2.0,70.0,Donner_g_ch3_g14_compr.mp4,ch3g14,15.0,3.0,Donner,Donner_g_ch3,1.7957540339407037,2.347549830832616,383.3333333333392,10.33681,5.7158813,67.1737672087176,0.4117584905996625,0.42587575721182347,8.590623243560401,6.0,20.0
19,57.0,Woman / Weiblich,1.0,2.0,39.0,Donner_g_ch1_g19_compr.mp4,ch1g19,20.0,1.0,Donner,Donner_g_ch1,1.1798223308937006,2.52653203093491,87.4007373475148,9.894387,5.0617914,554.920604955737,0.6035416863120344,0.28861219819682926,25.28773797252007,38.0,25.0
42,35.0,Man / Männlich,2.0,4.0,30.0,Donner_g_ch3_g2_compr.mp4,ch3g2,3.0,3.0,Donner,Donner_g_ch3,1.1641167206866772,2.4248916883357383,571.6690962047512,10.275376,4.7077923,399.0694672621984,0.05893936377129605,0.21174590480348954,238.33576287141466,6.0,20.0
8,24.0,Woman / Weiblich,4.0,5.0,54.0,rennen_g_ch1_g8_compr.mp4,ch1g8,9.0,1.0,rennen,rennen_g_ch1,0.5911378959051178,2.8118653372294524,68.04138174397532,-4.5827723,-1.4553691,318.2554693300498,0.046368159899573436,0.1094434657377703,154.56630862956683,26.0,14.0
38,9.0,Woman / Weiblich,1.0,2.0,48.0,kalt_g_ch2_g18_compr.mp4,ch2g18,19.0,2.0,kalt,kalt_g_ch2,0.6380101583208161,1.9635877942620128,824.8636250920503,10.34615,2.7585177,1546.4255071783707,0.041700452834442014,0.4329643910752383,1238.553679338212,43.0,26.0
47,23.0,Woman / Weiblich,1.0,3.0,62.0,kalt_g_ch3_g7_compr.mp4,ch3g7,8.0,3.0,kalt,kalt_g_ch3,0.762626827040392,1.753341962939959,0.0,10.010139,2.9610343,1333.411783939147,0.16272853818131772,0.1188318822254415,0.0,3.0,13.0
33,55.0,Man / Männlich,1.0,2.0,80.0,langsam_g_ch2_g13_compr.mp4,ch2g13,14.0,2.0,langsam,langsam_g_ch2,0.7944452242517567,2.8799037965313175,243.4400101642156,-4.3828425,0.4685732,467.2890935397421,0.026563554538191037,0.4151291176952414,322.89976483020536,31.0,39.0
53,32.0,Woman / Weiblich,1.0,3.0,50.0,Donner_g_ch3_g13_compr.mp4,ch3g13,14.0,3.0,Donner,Donner_g_ch3,2.207512524540366,2.7734255880444394,374.7427100897788,-1.1551561,1.5056432,230.3131509147068,0.0106513819936227,0.3350389538913321,133.07604342311078,11.0,3.0
47,23.0,Woman / Weiblich,1.0,3.0,62.0,rennen_g_ch3_g7_compr.mp4,ch3g7,8.0,3.0,rennen,rennen_g_ch3,0.7779923451361158,2.8920116733475356,112.9781410568116,-4.052028,-2.1129844,115.08219818840284,0.24734983997138626,0.17383805221816928,67.9286656898456,3.0,13.0
8,24.0,Woman / Weiblich,4.0,5.0,54.0,kalt_g_ch1_g8_compr.mp4,ch1g8,9.0,1.0,kalt,kalt_g_ch1,0.5572725872092468,1.9451696825275897,1441.666666666668,10.36974,1.8708786,1266.833907309349,0.02924067939066921,0.01609160256817521,818.5897641988563,26.0,14.0
9,58.0,Woman / Weiblich,1.0,1.0,50.0,Donner_g_ch1_g9_compr.mp4,ch1g9,10.0,1.0,Donner,Donner_g_ch1,1.5490952774970634,2.5183470000257824,394.66934120715206,10.182737,5.6240606,99.14221146936288,0.3047170102282526,0.1942159713918845,28.00267454047895,34.0,4.0
46,26.0,Woman / Weiblich,1.0,3.0,75.0,Donner_g_ch3_g6_compr.mp4,ch3g6,7.0,3.0,Donner,Donner_g_ch3,1.9028995172943584,2.4628079754183245,413.6020631798968,-1.5240577,1.2520394,148.32326130566824,0.12400968068697527,0.3569116759322193,13.194791957949292,17.0,25.0
43,41.0,Woman / Weiblich,1.0,5.0,73.0,rennen_g_ch3_g3_compr.mp4,ch3g3,4.0,3.0,rennen,rennen_g_ch3,0.8958008064007971,2.6455628766464825,26.64350846284598,-3.7460098,-1.9955018,119.21334343806738,0.36545657257580677,0.22817295184067765,118.54248099039523,6.0,43.0
57,50.0,Woman / Weiblich,1.0,2.0,30.0,Donner_g_ch3_g17_compr.mp4,ch3g17,18.0,3.0,Donner,Donner_g_ch3,1.92772544280184,2.526491711876758,263.2887913571726,-1.1086721,1.3287562,165.82292153645625,0.004933506321491032,0.09451513981918502,123.62429035743457,29.0,50.0
43,41.0,Woman / Weiblich,1.0,5.0,73.0,kalt_g_ch3_g3_compr.mp4,ch3g3,4.0,3.0,kalt,kalt_g_ch3,0.7774068496469478,2.570654602730858,600.0000000000007,9.4893465,3.040178,661.8442868394604,0.2150989753516216,0.270274582295126,600.0000000000007,6.0,43.0
13,10.0,Woman / Weiblich,1.0,2.0,50.0,rennen_g_ch1_g13_compr.mp4,ch1g13,14.0,1.0,rennen,rennen_g_ch1,0.4235008553748343,2.618710188284389,201.07421267349864,-3.5896082,-3.6541815,219.2464247623585,0.16343216524911075,0.1526319100665421,101.87103812112072,15.0,5.0
37,52.0,Woman / Weiblich,2.0,3.0,74.0,langsam_g_ch2_g17_compr.mp4,ch2g17,18.0,2.0,langsam,langsam_g_ch2,0.9951644030962606,2.717806658011896,1149.6527253431332,-3.8437676,0.44497442,802.2199946056746,0.21351838919775434,0.12986704399670712,676.5856369126325,37.0,29.0
40,,,,,,rennen_g_ch2_g20_compr.mp4,ch2g20,21.0,2.0,rennen,rennen_g_ch2,1.029021301272799,2.8411268010944437,119.0497354309232,-3.7387912,-0.3359435,196.53361300717813,0.4024833121964386,0.20615505935770084,184.56491035120894,,
24,66.0,Woman / Weiblich,1.0,5.0,60.0,leise_g_ch2_g4_compr.mp4,ch2g4,5.0,2.0,leise,leise_g_ch2,0.3373290617347957,1.9094283040049675,874.9999999999985,9.357466,-0.19084524,527.7234544868431,0.022426488059407113,0.5848424762112452,485.36147287751226,31.0,17.0
11,25.0,Woman / Weiblich,1.0,4.0,76.0,leise_g_ch1_g11_compr.mp4,ch1g11,12.0,1.0,leise,leise_g_ch1,0.5383686709473571,1.758704339120823,0.0,7.7581306,-0.3717802,1423.307848354771,0.0037330621077503734,0.35499890104752274,966.3792676216132,0.0,6.0
16,27.0,Man / Männlich,1.0,2.0,30.0,kalt_g_ch1_g16_compr.mp4,ch1g16,17.0,1.0,kalt,kalt_g_ch1,0.8340699338463522,1.9399629564346397,25.000000000020236,-2.1370668,-2.3388112,1688.898037522843,0.07830360990618668,0.12675329010976122,970.571792712306,17.0,40.0
39,39.0,Woman / Weiblich,1.0,3.0,41.0,rennen_g_ch2_g19_compr.mp4,ch2g19,20.0,2.0,rennen,rennen_g_ch2,0.6265379890763603,2.634971741736743,303.61464578213213,-4.6585913,-0.85977983,310.87060976010173,0.04273398094995895,0.16277000825702004,117.51026343646208,30.0,7.0
45,43.0,Woman / Weiblich,1.0,4.0,50.0,langsam_g_ch3_g5_compr.mp4,ch3g5,6.0,3.0,langsam,langsam_g_ch3,0.9253197359695072,2.8585231725307048,374.4460929736213,-3.5441725,-0.14129229,434.7345329219086,0.21083504559120858,0.04406139750817628,127.28247791729851,15.0,4.0
30,45.0,Woman / Weiblich,1.0,2.0,51.0,Donner_g_ch2_g10_compr.mp4,ch2g10,11.0,2.0,Donner,Donner_g_ch2,1.2884327286534392,1.9263584142936845,1133.333333333329,-2.17433,0.2614351,1095.233813836073,0.2633684823919096,0.19912310158612523,435.7183487847824,24.0,6.0
50,62.0,Man / Männlich,1.0,2.0,75.0,langsam_g_ch3_g10_compr.mp4,ch3g10,11.0,3.0,langsam,langsam_g_ch3,1.130628161340704,2.5652904215848977,872.5059694160644,-2.7004116,-1.408899,843.1585243331501,0.12065624164857991,0.2841429937644122,363.6360767044407,12.0,5.0
2,24.0,Prefer not to say / Keine Angabe,1.0,7.0,17.0,leise_g_ch1_g2_compr.mp4,ch1g2,3.0,1.0,leise,leise_g_ch1,0.5014270337573254,1.512318019019895,0.0,7.620562,-0.13929097,0.3221492232642073,0.04514140523243204,0.225410871475338,0.0,2.0,23.0
15,44.0,Woman / Weiblich,1.0,5.0,70.0,leise_g_ch1_g15_compr.mp4,ch1g15,16.0,1.0,leise,leise_g_ch1,0.4887016155158976,1.4741690552538471,0.0,7.6840715,-0.17282318,0.417785902732729,0.10430767967731941,0.1577976242453203,0.0,33.0,30.0
58,28.0,Man / Männlich,1.0,2.0,60.0,leise_g_ch3_g18_compr.mp4,ch3g18,19.0,3.0,leise,leise_g_ch3,0.4542779996974364,1.701369710646798,1249.9999999999984,9.611545,-0.043197114,1767.7681674540668,0.10134191141165821,0.2979585796319584,1249.9999999999984,22.0,30.0
20,,,,,,langsam_g_ch1_g20_compr.mp4,ch1g20,21.0,1.0,langsam,langsam_g_ch1,0.4877263964748397,2.482157933746307,776.270810917236,-3.3580077,-2.730161,356.9813364846194,0.17715434316878947,0.20043012798650306,239.4940866633982,,
54,26.0,Non-binary / Nicht-binär,1.0,2.0,70.0,langsam_g_ch3_g14_compr.mp4,ch3g14,15.0,3.0,langsam,langsam_g_ch3,0.3350078261724679,2.592280251178508,697.9743619048884,9.594844,2.431019,418.812418065672,0.06662584880559635,0.13265300617964693,181.13765519193328,6.0,20.0
6,24.0,Woman / Weiblich,1.0,3.0,71.0,leise_g_ch1_g6_compr.mp4,ch1g6,7.0,1.0,leise,leise_g_ch1,0.1875114723490996,1.3504250497840635,0.0,8.369343,1.4883634,1.9075982942105505,0.08602401469094789,0.5102800052627828,0.0,35.0,5.0
34,14.0,Man / Männlich,3.0,5.0,61.0,Donner_g_ch2_g14_compr.mp4,ch2g14,15.0,2.0,Donner,Donner_g_ch2,1.3456002344455316,1.870016284969444,744.6517124397778,-2.6764,0.5345426,534.091338722742,0.5503738963643168,0.9387190080976511,342.2073669121432,41.0,19.0
41,29.0,Woman / Weiblich,1.0,3.0,50.0,langsam_g_ch3_g1_compr.mp4,ch3g1,2.0,3.0,langsam,langsam_g_ch3,0.8744505591509635,2.498095394086353,577.4484496629424,-2.2109265,-2.0042326,479.17845025805894,0.10281190984706678,0.3957041852281691,416.43315248306226,,
19,57.0,Woman / Weiblich,1.0,2.0,39.0,langsam_g_ch1_g19_compr.mp4,ch1g19,20.0,1.0,langsam,langsam_g_ch1,0.6648807396436291,2.68258806173281,536.7767242538378,-4.530662,-0.80415165,450.8780351179466,0.29057421742588396,0.24234628569249939,157.44983502913965,38.0,25.0
12,25.0,Man / Männlich,1.0,4.0,55.0,kalt_g_ch1_g12_compr.mp4,ch1g12,13.0,1.0,kalt,kalt_g_ch1,0.7467260072268149,1.2824534225035522,1815.5386406120751,10.96228,2.4592714,2761.452680042205,0.5605651752502512,0.8953507338718343,1815.5386406120751,0.0,21.0
49,50.0,Man / Männlich,1.0,3.0,80.0,leise_g_ch3_g9_compr.mp4,ch3g9,10.0,3.0,leise,leise_g_ch3,1.0649179959186126,1.355402910060892,1569.9925296669164,10.921266,2.7055748,2883.872651675918,0.1609030029524141,0.46931810140105923,1503.3258630002563,22.0,52.0
22,59.0,Woman / Weiblich,1.0,3.0,69.0,langsam_g_ch2_g2_compr.mp4,ch2g2,3.0,2.0,langsam,langsam_g_ch2,0.9342689013421388,2.916308186376521,361.4628361871317,-3.5121007,0.18104325,987.7898501455828,0.24293215651569444,0.12779388272218561,563.9353505307736,37.0,19.0
52,21.0,Man / Männlich,1.0,3.0,53.0,leise_g_ch3_g12_compr.mp4,ch3g12,13.0,3.0,leise,leise_g_ch3,0.461599189612414,1.4425987197885226,0.0,7.6576695,-0.07629874,862.3702142063195,0.3610475952137325,0.024691120422935198,0.0,0.0,7.0
43,41.0,Woman / Weiblich,1.0,5.0,73.0,leise_g_ch3_g3_compr.mp4,ch3g3,4.0,3.0,leise,leise_g_ch3,0.4387414357784771,1.5795563760870288,0.0,7.9015784,-0.0725899,1.0191819368757236,0.07590798002642535,0.7124379865523882,0.0,6.0,43.0
18,19.0,Woman / Weiblich,1.0,2.0,64.0,kalt_g_ch1_g18_compr.mp4,ch1g18,19.0,1.0,kalt,kalt_g_ch1,0.9858085150364156,2.3878080712649696,0.0,9.945856,4.0570774,750.0105587551801,0.595490744344754,1.5229834727925493,0.0,,
4,60.0,Woman / Weiblich,1.0,3.0,86.0,langsam_g_ch1_g4_compr.mp4,ch1g4,5.0,1.0,langsam,langsam_g_ch1,1.1501440208624871,2.819872774788127,545.5399975152027,-2.7374427,-1.4130566,776.7346528383098,0.5265726208069527,0.01321847908398821,440.8712077278185,28.0,26.0
37,52.0,Woman / Weiblich,2.0,3.0,74.0,rennen_g_ch2_g17_compr.mp4,ch2g17,18.0,2.0,rennen,rennen_g_ch2,0.7254041264141418,2.8467374315370897,83.19247354371183,-4.121633,-1.3534074,337.62564503965666,0.48504217897693525,0.17654646397712614,305.71261196286787,37.0,29.0
13,10.0,Woman / Weiblich,1.0,2.0,50.0,langsam_g_ch1_g13_compr.mp4,ch1g13,14.0,1.0,langsam,langsam_g_ch1,0.7726818480671941,2.8304004026796012,720.1090881008579,-3.4241521,-0.51326275,274.18264468533295,0.2535165645997203,0.04926055945056973,205.49801029207435,15.0,5.0
55,20.0,Woman / Weiblich,2.0,4.0,30.0,kalt_g_ch3_g15_compr.mp4,ch3g15,16.0,3.0,kalt,kalt_g_ch3,0.7472090931579347,1.86513254679572,1608.3333333333214,10.401393,2.7858174,1298.552070578241,0.23161874008157068,0.5231139074047337,316.66666666665674,6.0,40.0
56,21.0,Man / Männlich,2.0,2.0,80.0,leise_g_ch3_g16_compr.mp4,ch3g16,17.0,3.0,leise,leise_g_ch3,0.330520700634722,1.0354441125393878,3400.000000000021,10.243002,0.52526635,4802.440293435441,0.06218821013075898,0.0849691926725753,3400.000000000021,1.0,50.0
26,,Woman / Weiblich,,,,langsam_g_ch2_g6_compr.mp4,ch2g6,7.0,2.0,langsam,langsam_g_ch2,0.4818528112441307,2.8819126061161864,411.21198086859454,-3.4771607,-3.206754,322.1733423066246,0.1310892474487242,0.3736326051428773,13.970986282670765,,
8,24.0,Woman / Weiblich,4.0,5.0,54.0,leise_g_ch1_g8_compr.mp4,ch1g8,9.0,1.0,leise,leise_g_ch1,0.380859975166416,0.8226588070789363,1599.9999999999957,10.004622,0.29312944,2262.74300429466,0.051792243472224275,0.26775921803352276,1599.9999999999957,26.0,14.0
51,21.0,Man / Männlich,1.0,2.0,60.0,kalt_g_ch3_g11_compr.mp4,ch3g11,12.0,3.0,kalt,kalt_g_ch3,0.465802207920642,2.315544237636551,326.45974287623835,9.418369,2.5404954,1055.8214416959495,0.5141648892777454,0.4664641143553325,490.20692379042976,41.0,15.0
33,55.0,Man / Männlich,1.0,2.0,80.0,rennen_g_ch2_g13_compr.mp4,ch2g13,14.0,2.0,rennen,rennen_g_ch2,0.4456200924548742,2.6659630648400894,393.5435721872205,-4.839211,-0.79809374,263.9426731237792,0.06114718154982135,0.10079473708889841,40.89092613598382,31.0,39.0
17,,Woman / Weiblich,,,,langsam_g_ch1_g17_compr.mp4,ch1g17,18.0,1.0,langsam,langsam_g_ch1,0.3443166296550406,2.4819126613836024,596.4695643790138,-4.985909,-1.1935581,641.718705940942,0.4445292458563874,0.07699454662089522,155.16014646416727,,
0,,,,,,langsam_g_ch1_g0_compr.mp4,ch1g0,1.0,1.0,langsam,langsam_g_ch1,0.7716386493038967,2.893799579314522,161.01529717988012,-4.190902,-1.835556,,,,,,
47,23.0,Woman / Weiblich,1.0,3.0,62.0,leise_g_ch3_g7_compr.mp4,ch3g7,8.0,3.0,leise,leise_g_ch3,1.1146201268188811,2.1047494915713707,634.2585834005588,10.143935,4.2122526,1166.2194942072358,0.049047938442710715,0.2655311363974082,142.59191673391138,3.0,13.0
20,,,,,,rennen_g_ch1_g20_compr.mp4,ch1g20,21.0,1.0,rennen,rennen_g_ch1,0.3681484599187852,1.9790608424337608,655.921743299714,-2.6979573,-2.9699216,526.8472581262574,0.08386216579881439,0.6017798823644107,28.666871985751527,,
31,36.0,Woman / Weiblich,1.0,5.0,12.0,leise_g_ch2_g11_compr.mp4,ch2g11,12.0,2.0,leise,leise_g_ch2,0.5207929476373785,2.205941339550636,772.8464703074409,-3.1278212,-0.66576827,1007.6785845125592,0.12829851976337348,0.41604968312378987,772.8464703074409,9.0,39.0
3,32.0,Woman / Weiblich,1.0,3.0,60.0,Donner_g_ch1_g3_compr.mp4,ch1g3,4.0,1.0,Donner,Donner_g_ch1,1.053054107261501,2.8967748255459607,219.06710799481527,-2.2798893,-1.8973682,818.883242865433,0.10340111556892184,0.1614785602683919,264.04267427873515,8.0,43.0
36,15.0,Man / Männlich,1.0,3.0,45.0,kalt_g_ch2_g16_compr.mp4,ch2g16,17.0,2.0,kalt,kalt_g_ch2,0.697777678954619,1.266770940647893,2033.3333333333292,-1.7839389,-1.4825176,766.1235812820016,0.34222713629729407,0.4886497425226033,550.000000000003,0.0,2.0
6,24.0,Woman / Weiblich,1.0,3.0,71.0,rennen_g_ch1_g6_compr.mp4,ch1g6,7.0,1.0,rennen,rennen_g_ch1,0.5443390297464425,2.8728733408202403,477.939249200064,-3.6072302,-3.4474356,416.8127112588325,0.026983893569508366,0.09671288386447241,338.3427611096431,35.0,5.0
19,57.0,Woman / Weiblich,1.0,2.0,39.0,rennen_g_ch1_g19_compr.mp4,ch1g19,20.0,1.0,rennen,rennen_g_ch1,0.2842862941199708,2.5808407247981715,627.2548713139624,-3.2249231,-3.2351768,662.0055980628167,0.22284327727406533,0.16184527995971454,340.3896300129875,38.0,25.0
49,50.0,Man / Männlich,1.0,3.0,80.0,kalt_g_ch3_g9_compr.mp4,ch3g9,10.0,3.0,kalt,kalt_g_ch3,0.7702585021259063,0.9890569710277676,0.0,8.673286,2.1249855,1453.247392895865,0.11503426581550835,1.1055928554252588,632.6019168364753,22.0,52.0
25,33.0,Man / Männlich,1.0,2.0,80.0,Donner_g_ch2_g5_compr.mp4,ch2g5,6.0,2.0,Donner,Donner_g_ch2,1.5537166180339166,2.452639804543624,772.74285456054,-1.7477772,0.5115779,3372.133124447608,0.3232562710889306,0.7465616444703103,1763.9084813546037,33.0,20.0
54,26.0,Non-binary / Nicht-binär,1.0,2.0,70.0,rennen_g_ch3_g14_compr.mp4,ch3g14,15.0,3.0,rennen,rennen_g_ch3,0.4927049571871031,2.859046304180953,249.71337736159077,-3.4098027,-3.7389672,333.9676464033288,0.0989499085232417,0.032768933922938004,192.6698816410599,6.0,20.0
49,50.0,Man / Männlich,1.0,3.0,80.0,rennen_g_ch3_g9_compr.mp4,ch3g9,10.0,3.0,rennen,rennen_g_ch3,0.6639717949202018,2.7651193167593173,361.5228421996252,-4.4946723,-0.8203504,840.8177588923377,0.10122861299881114,0.03884271025898611,10.756382322115144,22.0,52.0
10,25.0,Man / Männlich,1.0,3.0,70.0,Donner_g_ch1_g10_compr.mp4,ch1g10,11.0,1.0,Donner,Donner_g_ch1,1.5741799295368435,1.784507460984517,302.6216467986234,-1.0904839,0.9075828,242.0172167506344,0.025084652039780053,0.7338395390412653,92.04769440852868,33.0,20.0
6,24.0,Woman / Weiblich,1.0,3.0,71.0,kalt_g_ch1_g6_compr.mp4,ch1g6,7.0,1.0,kalt,kalt_g_ch1,0.1758850303676078,2.6619926399526963,372.93649949161966,9.553496,2.4223008,526.6489675439415,0.5008107348328806,0.44030180202799407,168.86872768575574,35.0,5.0
7,50.0,Woman / Weiblich,1.0,2.0,40.0,Donner_g_ch1_g7_compr.mp4,ch1g7,8.0,1.0,Donner,Donner_g_ch1,1.2007898411670852,2.8077176862754905,66.66666666665901,9.987932,4.9075847,753.7007043246881,0.0882342337629951,0.3187940705861254,547.3337631196455,26.0,31.0
35,15.0,Man / Männlich,2.0,4.0,43.0,leise_g_ch2_g15_compr.mp4,ch2g15,16.0,2.0,leise,leise_g_ch2,0.3989071046264261,0.7509155801233327,0.0,-1.5986143,-2.792807,1.204731605928916,0.09747756784474931,0.6520986862076612,0.0,1.0,18.0
24,66.0,Woman / Weiblich,1.0,5.0,60.0,kalt_g_ch2_g4_compr.mp4,ch2g4,5.0,2.0,kalt,kalt_g_ch2,0.508540552447944,1.1311123720766345,1749.9999999999927,10.270978,1.1353118,853.7151725872307,0.4300386193047232,1.0493562915311465,449.9999999999957,31.0,17.0
24,66.0,Woman / Weiblich,1.0,5.0,60.0,rennen_g_ch2_g4_compr.mp4,ch2g4,5.0,2.0,rennen,rennen_g_ch2,0.3285117660501387,2.3648154594785917,997.3032213312908,-3.0163069,-3.1275234,1051.0353341182552,0.171369212585403,0.09631825558526019,598.1339450698131,31.0,17.0
60,35.0,Man / Männlich,1.0,2.0,85.0,Donner_g_ch3_g20_compr.mp4,ch3g20,21.0,3.0,Donner,Donner_g_ch3,2.067102980016535,1.7624511014807047,143.0690392782468,-1.1140279,1.3962921,827.5522758655044,0.36697542957095486,0.8756175973076146,563.4482405293069,8.0,45.0
48,28.0,Woman / Weiblich,1.0,1.0,28.0,Donner_g_ch3_g8_compr.mp4,ch3g8,9.0,3.0,Donner,Donner_g_ch3,1.306360386722501,2.3826545747877192,531.0367218940704,-1.2843719,0.57653403,332.95021940345447,0.1067184826841523,0.07803781687968625,12.47040777397433,5.0,34.0
40,,,,,,langsam_g_ch2_g20_compr.mp4,ch2g20,21.0,2.0,langsam,langsam_g_ch2,1.2015108649120545,2.615224494625547,429.9727237975444,-3.2100775,0.35229078,,,,,,
2,24.0,Prefer not to say / Keine Angabe,1.0,7.0,17.0,kalt_g_ch1_g2_compr.mp4,ch1g2,3.0,1.0,kalt,kalt_g_ch1,0.9135297726376,1.635409947818534,1883.3333333333255,10.856001,2.6466196,2708.5333555513307,0.0015042192845464708,0.34328121274957235,1883.3333333333255,2.0,23.0
14,11.0,Man / Männlich,1.0,2.0,40.0,Donner_g_ch1_g14_compr.mp4,ch1g14,15.0,1.0,Donner,Donner_g_ch1,1.138649510650942,2.796632670323881,471.60089843787046,9.924488,4.949831,743.8298915372137,0.1618228450119764,0.264845319595004,419.9575927503852,1.0,10.0
50,62.0,Man / Männlich,1.0,2.0,75.0,rennen_g_ch3_g10_compr.mp4,ch3g10,11.0,3.0,rennen,rennen_g_ch3,0.4440238481556112,2.7697832965804103,69.92715611645096,-3.8861966,-3.6268656,1081.3739669557642,0.21994794676459056,0.004663979821093012,291.5956860831742,12.0,5.0
21,22.0,Non-binary / Nicht-binär,1.0,3.0,50.0,Donner_g_ch2_g1_compr.mp4,ch2g1,2.0,2.0,Donner,Donner_g_ch2,0.071846532240054,0.0,0.0,8.160327,1.0730795,387.4677822258216,1.290396928670289,2.86312211544879,281.1879561195093,,
59,27.0,Woman / Weiblich,1.0,3.0,40.0,Donner_g_ch3_g19_compr.mp4,ch3g19,20.0,3.0,Donner,Donner_g_ch3,2.4340784095874897,2.6380686987883193,706.5172798075537,-1.0241171,1.5400817,832.110142955066,0.11561704760282643,0.3292085662705482,397.87909741607837,1.0,20.0
32,24.0,Woman / Weiblich,1.0,4.0,41.0,kalt_g_ch2_g12_compr.mp4,ch2g12,13.0,2.0,kalt,kalt_g_ch2,0.7446563595999467,1.8272661576849647,0.0,-2.2538455,-2.501553,1527.985470350158,0.15743764623571233,0.15634252860963538,955.4303858587712,12.0,29.0
2,24.0,Prefer not to say / Keine Angabe,1.0,7.0,17.0,rennen_g_ch1_g2_compr.mp4,ch1g2,3.0,1.0,rennen,rennen_g_ch1,0.3579452995646319,2.9173795892904444,68.54979266251705,-3.553255,-4.119,91.549715060122,0.029349711558525393,0.19963178275024918,48.84007889565619,2.0,23.0
0,,,,,,Donner_g_ch1_g0_compr.mp4,ch1g0,1.0,1.0,Donner,Donner_g_ch1,1.362243460910343,2.86312211544879,281.1879561195093,-2.2174885,0.4631915,,,,,,
32,24.0,Woman / Weiblich,1.0,4.0,41.0,leise_g_ch2_g12_compr.mp4,ch2g12,13.0,2.0,leise,leise_g_ch2,0.4189174023704269,1.5159146012572071,0.0,7.7881007,-0.05021677,1007.6746197718024,0.10187554526695158,0.6900267382934291,772.8464703074409,12.0,29.0
23,35.0,Woman / Weiblich,1.0,4.0,43.0,kalt_g_ch2_g3_compr.mp4,ch2g3,4.0,2.0,kalt,kalt_g_ch2,0.9385791717526673,2.180468663607781,1299.999999999997,-2.2847762,-0.39924675,1712.253625644827,0.18320360663467017,0.9364988307644053,646.9983228384749,24.0,26.0
23,35.0,Woman / Weiblich,1.0,4.0,43.0,rennen_g_ch2_g3_compr.mp4,ch2g3,4.0,2.0,rennen,rennen_g_ch2,0.4998809786355417,2.461133715063852,399.1692762614777,-3.3827822,-3.068235,168.71756915535542,0.1576660679088171,0.32959712350282055,20.294231991460094,24.0,26.0
13,10.0,Woman / Weiblich,1.0,2.0,50.0,Donner_g_ch1_g13_compr.mp4,ch1g13,14.0,1.0,Donner,Donner_g_ch1,0.9768266656389656,2.531787350728877,891.5584911882556,10.284036,3.543278,488.7741031015816,0.4674341555146063,0.18254221085457,233.22515785492465,15.0,5.0
5,59.0,Man / Männlich,1.0,2.0,66.0,kalt_g_ch1_g5_compr.mp4,ch1g5,6.0,1.0,kalt,kalt_g_ch1,0.6766957652004885,2.2216908379247022,204.0677718058639,9.346356,2.8765323,769.7077440879489,0.18196660676189536,0.3246680223210372,268.6697088571195,1.0,20.0
57,50.0,Woman / Weiblich,1.0,2.0,30.0,rennen_g_ch3_g17_compr.mp4,ch3g17,18.0,3.0,rennen,rennen_g_ch3,0.7006708805097734,2.8321898025134287,94.8088354415222,-4.378706,-1.5700778,68.8982944815592,0.1296023302080107,0.38267535087225646,39.27596025251797,29.0,50.0
26,,Woman / Weiblich,,,,Donner_g_ch2_g6_compr.mp4,ch2g6,7.0,2.0,Donner,Donner_g_ch2,1.2651513020899432,2.4202086356045713,1053.7445630543791,-1.4343158,0.42988834,1560.48708258867,0.2885653159439734,0.032431168939052846,281.00170849383915,,
35,15.0,Man / Männlich,2.0,4.0,43.0,kalt_g_ch2_g15_compr.mp4,ch2g15,16.0,2.0,kalt,kalt_g_ch2,1.040004815251913,1.7554206831704964,1483.3333333333262,-1.9452894,-1.4342068,1298.559079239811,0.30020067237075965,0.03568550611264709,810.9504324263359,1.0,18.0
5,59.0,Man / Männlich,1.0,2.0,66.0,rennen_g_ch1_g5_compr.mp4,ch1g5,6.0,1.0,rennen,rennen_g_ch1,0.5713229233159509,2.776160456955768,139.5964880904209,-4.1113667,-2.8896847,213.3044769786761,0.1191503943850103,0.09328131485172486,86.89186042094683,1.0,20.0
27,13.0,Woman / Weiblich,2.0,5.0,73.0,rennen_g_ch2_g7_compr.mp4,ch2g7,8.0,2.0,rennen,rennen_g_ch2,0.4709395041469979,2.637379665931295,809.2491947844308,-3.2802591,-3.3430536,852.8663553370598,0.03901575492021192,0.23732487701269056,730.2586499525361,,
