participantID,Age,BirthPlace,Gender,NativeLanguages,NumOfNativeLanguages,Other Languages,TotalLanguages,Extroversion,Hand,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,event,ARM_TOTAL_speed2D_mean,ARM_TOTAL_speed2D_sd,ARM_TOTAL_speed2D_range,LEG_TOTAL_speed2D_mean,LEG_TOTAL_speed2D_sd,LEG_TOTAL_speed2D_range,left_index_space2D,left_wrist_space2D,left_elbow_space2D,total_left_arm_space2D,right_index_space2D,right_wrist_space2D,right_elbow_space2D,total_right_arm_space2D,left_ankle_space2D,left_knee_space2D,total_left_leg_space2D,right_ankle_space2D,right_knee_space2D,total_right_leg_space2D,nose_space2D,total_head_space2D,total_gesture_space2D,right_wrist_entropy2D,left_wrist_entropy2D,right_knee_entropy2D,left_knee_entropy2D,right_ankle_entropy2D,left_ankle_entropy2D,total_body_entropy2D,total_body_entropy2Daggregated,right_wrist_variability2D,left_wrist_variability2D,total_body_variability2D,total_body_variability2Daggregated,total_arm_boundingbox2D,right_wrist_intermittency,left_wrist_intermittency,right_elbow_intermittency,left_elbow_intermittency,right_shoulder_imtermittency,left_shoulder_intermittency,total_body_intermittency,total_arms_time,total_legs_time,total_time,RIGHT_WRIST_SpeedAVG,LEFT_WRIST_SpeedAVG,RIGHT_WRIST_AccelAVG,LEFT_WRIST_AccelAVG,RIGHT_WRIST_SpeedSD,LEFT_WRIST_SpeedSD,RIGHT_WRIST_AccelSD
24,42,Netherlands,Man / Man,Nederlands,,"English (fluent), German (basic)",3.0,59.0,Right-handed / Rechtshandig,stil_g_ch2_g4_compr.mp4,ch2g4,4.0,2.0,stil,stil_g_ch2,nijmegen,0.00024248736812485677,0.0002297792988719893,0.0007471183690624405,4.726509637239966e-05,2.157946246274704e-05,7.543224941095675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030829508553994044,0.011174130730565102,0.04200363928455915,0.02463810698321607,0.00935338415650994,0.03399149113972601,0.0,0.0,0.07599513042428516,0.0,0.0,2.889681864802227,2.685756284142997,2.838595488372445,2.892444297498137,11.306477934815806,1.9103873703415268,0.0,0.0,0.0,199.99999999999943,0.09499957899777448,0.06070825538196705,0.021203524885595845,0.0110548702121687,0.0014126222741733115,0.00035564087530229826,0.0002646653685672757,0.09499957899777448,5216.666666666712,2683.333333333382,2683.333333333382,0.00015837355241823326,0.00011313669352292802,6.422540975763654e-07,2.649662219887725e-07,0.0002072752381639267,0.00013963988128822878,9.49113513522931e-06
24,42,Netherlands,Man / Man,Nederlands,,"English (fluent), German (basic)",3.0,59.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch2_g4_compr.mp4,ch2g4,4.0,2.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch2,nijmegen,0.00023575316423657638,0.00015107960801347142,0.0006084410520393532,7.427806464658996e-05,3.835445972939716e-05,0.00018745744327090894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017759893237368603,0.015747000726833115,0.033506893964201714,0.02005492905634324,0.006794939918661783,0.026849868975005024,0.0,0.0,0.060356762939206735,0.0,0.0,2.7999815314848444,2.781897856051549,2.673718735749346,2.781449927712593,11.037048050998331,2.6923881091597903,0.0,0.0,0.0,280.9204936118709,0.037153844853293316,0.01875715934265256,0.013192528004025487,0.0016183400842756123,0.0020690591031846672,0.0003923147661835436,0.001124443552971439,0.037153844853293316,4466.666666666659,4466.666666666659,4466.666666666659,0.0001350466438224792,0.00015315744475609958,6.968967979596498e-07,2.0267667768752108e-06,0.00010774707975792364,0.00013431528853622394,1.7130625204778407e-05
18,19.0,Berlin,Woman / Weiblich,Deutsch,1.0,Englisch ,2.0,64.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch1_g18_compr.mp4,ch1g18,18.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.00047343095613760854,0.00019028491822297312,0.0005775877140508,7.405890767834995e-05,2.520851234874096e-05,8.788826566445774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014021776929802337,0.009549350092445872,0.023571127022248207,0.01141405486724855,0.008978116268341068,0.020392171135589617,0.0,0.0,0.043963298157837824,0.0,0.0,2.812190460354807,2.8794426873639742,2.521464245521798,2.8285842701304835,11.041681663371062,2.5673331488168127,0.0,0.0,0.0,273.94241081739125,0.03121742198200673,0.014371191895120006,0.01346688121083481,0.0007808423282899742,0.002165963419269088,8.265294563474475e-05,0.0003498901828581083,0.03121742198200673,1733.3333333333355,1500.0000000000014,1500.0000000000014,0.00030254276074291624,0.0003247807342739377,3.214531066694313e-06,-6.476146035931435e-07,0.00016647211461620932,0.00016399847027385542,3.637995580166402e-05
51,21.0,Berlin,Man / Männlich,Deutsch ,1.0,Italienisch (Grundkenntnisse),2.0,60.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g11_compr.mp4,ch3g11,11.0,3.0,Donner,Donner_g_ch3,lndw,0.0007858012788622155,0.0004434166382883792,0.0015118823356105,0.0,,,0.34983970406954445,0.29710506146022686,0.133902059302484,0.7808468248322553,0.277107034888859,0.24650869891993993,0.13482880472205971,0.6584445385308587,0.0,0.0,0.0,0.0,0.0,0.0,0.008302743890079813,0.008302743890079813,1.447594107253194,2.011160883159505,2.73010485105147,0.0,0.0,0.0,0.0,4.741265734210975,2.658405617966776,0.0,359.08351705727523,359.08351705727523,0.0,0.47094121005057593,0.15575174936096872,0.23283831806631716,0.03771876527676299,0.04292070042435703,0.0005775187837074059,0.0011341581384626085,0.47094121005057593,2699.9999999999977,0.0,500.0000000000023,0.0003929114350594905,0.0005522237019357523,4.204260356774078e-07,2.628604643402451e-07,0.0003112446911731148,0.00028132111464707765,2.7758347835216624e-05
6,25,Rome Italy a,Woman / Vrouw,English- Italian,,,,,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g6_compr.mp4,ch1g6,6.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.0002693645906064426,0.00016982976892710239,0.00072421253356197,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.607089655360107,0.0,0.0,0.0,247.67782958963693,0.07790448124776118,0.030991243963663623,0.03647856553936453,0.004303360908254303,0.004777247205714085,0.0009599297309012114,0.0003941338998634407,0.07790448124776118,5183.3333333333585,0.0,5183.3333333333585,0.00016369232933890397,0.00018475027484834592,-3.8571876234914984e-07,-7.347496320209717e-07,0.00011715572235877899,0.00011785054265450096,1.700016388877116e-05
6,25,Rome Italy a,Woman / Vrouw,English- Italian,,,,,Right-handed / Rechtshandig,stil_g_ch1_g6_compr.mp4,ch1g6,6.0,1.0,stil,stil_g_ch1,nijmegen,0.00029412810257905105,0.000284329816851633,0.0008700037879976262,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2030881335815105,0.0,0.0,0.0,0.0,0.09336900632963697,0.0009350367221559663,0.08576865484409761,0.00023421566109843266,0.005559756171203268,0.0004969538740777456,0.0003743890570039494,0.09336900632963697,3533.333333333328,0.0,3533.333333333328,2.3379407238834666e-05,0.0002719184382047247,9.864271764249288e-08,-4.421377322974748e-07,1.619158997768321e-05,0.0002870399762386729,2.194458211973299e-05
31,36.0,"Germany, dessau ",Woman / Weiblich,German ,1.0,"English (fluent), Swedish (good), Italian (basic), French (basic) ",5.0,12.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g11_compr.mp4,ch2g11,11.0,2.0,langsam,langsam_g_ch2,lndw,0.0002471704788596649,0.00015822886665336605,0.0005895831493694296,0.00017756374650538886,0.00010021406122327097,0.00038580152673831997,0.2031380908603665,0.14605995583298853,0.05597310234795573,0.40517114904131074,0.24893578543410033,0.1815765631130296,0.0643012378931115,0.4948135864402414,0.05550207990834291,0.022650904532380743,0.07815298444072366,0.08505851318928628,0.03032714729703333,0.11538566048631961,0.035323679945200824,0.035323679945200824,1.1288470603537963,2.4651013217319617,2.467083840178902,2.821724824018377,2.8243001537961097,2.7161328536667737,2.6837985249694367,15.97814151836156,2.6975607275122995,266.7823823009518,427.9757765412898,694.7581588422415,346.41016151377346,0.2652888219073701,0.06473732421541839,0.12791907936796307,0.014522898343558964,0.040054941434138784,0.006739451996813956,0.011315126549476905,0.2652888219073701,6016.666666666613,6016.666666666613,2433.333333333245,0.00015242819820159438,0.0001382832991603371,-8.053157199491996e-08,-3.079484908036782e-07,0.0001268251092190252,0.00011339400302959692,8.604772030872343e-06
45,43.0,Brazil,Woman / Weiblich,Portuguese,1.0,"English (fluent), German (fluent), Italian (basic)",4.0,50.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g5_compr.mp4,ch3g5,5.0,3.0,kalt,kalt_g_ch3,lndw,0.0001995909281269842,0.00025151088649945564,0.0009570922328403745,0.0,,,0.1943404431980903,0.16453889203253153,0.06034218933435205,0.41922152456497386,0.18892394750775193,0.1557912055725548,0.055588206615061295,0.40030335969536807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819524884260342,1.165987990977964,1.6098750204356003,0.0,0.0,0.0,0.0,2.7758630114135645,1.3068645466831719,3350.000000000019,1399.2061241210376,4749.206124121057,0.0,0.20928685026400615,0.09261749482564653,0.09080398133389149,0.012242352876256106,0.010454374437421761,0.00167450549326848,0.001494141297521792,0.20928685026400615,8200.000000000053,0.0,8200.000000000053,0.00012293541102232364,0.00013612180720769186,-2.7476429497402184e-07,1.7567186942762777e-07,0.00018126647218087412,0.00015879335840428047,1.1559809388797452e-05
55,20.0,Coimbra,Woman / Weiblich,"Deutsch, Portugiesisch",2.0,"englisch (fluent), französisch (grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g15_compr.mp4,ch3g15,15.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.0003271628370838506,0.0001271460970552657,0.0004978724690586,0.0001556879781699414,7.674170765178735e-05,0.00028499376651486724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03088578452152327,0.012918407862833263,0.04380419238435653,0.01986328228683601,0.009958636559769082,0.02982191884660509,0.0,0.0,0.07362611123096162,0.0,0.0,2.781885400234314,2.849985225670044,2.8865878046475912,2.8283740674154667,11.346832497967416,2.786665502334365,0.0,0.0,0.0,195.7960957504293,0.04621512392368773,0.018769986026752176,0.02259602102366668,0.0017996080303451475,0.001962680285614543,0.0006773080048373181,0.00040952055247186505,0.04621512392368773,4033.333333333319,3683.33333333332,3683.33333333332,0.00021024229150868806,0.0001966552057062601,5.515428959326386e-07,3.191571879154654e-07,0.00011648497675269468,0.0001029819448387344,1.5845817427362315e-05
29,69.0,Muenchen,Woman / Weiblich,deutsch ,1.0,"English,  French,  Turkish ",4.0,45.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g9_compr.mp4,ch2g9,9.0,2.0,Donner,Donner_g_ch2,lndw,0.00038944028318154203,0.00037240429275020673,0.0013081683811104823,0.0,,,0.22931534598600875,0.19174907404709318,0.08258908513717321,0.5036535051702752,0.19672642237707508,0.15386187583495559,0.07174105805679303,0.4223293562688237,0.0,0.0,0.0,0.0,0.0,0.0,0.026051501333610352,0.026051501333610352,0.9520343627727091,1.786030107846918,1.6780450685167876,0.0,0.0,0.0,0.0,3.4640751763637057,1.7733142235216155,805.3448000164782,764.0454385039972,1569.3902385204754,491.6666666666722,0.18384244434833483,0.06569884633862608,0.093038138270528,0.0077995641538008515,0.01487755288927652,0.0011404403767261016,0.001287902319377261,0.18384244434833483,3799.99999999999,0.0,3749.999999999986,0.0002318684503868479,0.00025913966638684216,2.691433907565177e-07,1.330911454034124e-06,0.00023398293134640967,0.0002612859105476028,1.995652925434021e-05
11,23,2000,Man / Man,Engels,,"English (fluent), dutch (basic), Spanish (basic), Hindi (basic)",5.0,39.0,Right-handed / Rechtshandig,stil_g_ch1_g11_compr.mp4,ch1g11,11.0,1.0,stil,stil_g_ch1,nijmegen,0.00022237623599247717,0.00025445617737193134,0.0007739315972449136,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3222652643438202,0.0,0.0,0.0,0.0,0.05650483946382064,0.04903264162171307,0.0006770877707160581,0.006062279834795347,0.0003538745531735336,0.00031700169558660483,6.19539878360237e-05,0.05650483946382064,2549.9999999999905,0.0,2549.9999999999905,0.00019832979397740714,2.6620364418223282e-05,3.7216650932746423e-07,3.1301549627759493e-07,0.0002490128809536801,2.2379188806181254e-05,1.955647858138597e-06
12,25.0,"Hamburg, Germany",Man / Männlich,German,1.0,"English (fluent), Spanish (fluent), French (basic)",4.0,55.0,Right-handed / Rechtshänder*in,leise_g_ch1_g12_compr.mp4,ch1g12,12.0,1.0,leise,leise_g_ch1,lndw,0.0002953515275445892,0.00023908304489272069,0.0007249912379064635,0.0,,,0.0,0.0,0.0,0.0,0.28842043090692215,0.2298576332295812,0.05721168080686376,0.5754897449433671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754897449433671,2.115780050366735,0.0,0.0,0.0,0.0,0.0,2.115780050366735,2.223417456579077,1016.6666666666661,0.0,1016.6666666666661,1016.6666666666661,0.11944719875823842,0.10936496450363895,0.0006368160310897447,0.008339060773255007,0.0006952917985295986,0.00022336131537436507,0.00018770433635075315,0.11944719875823842,3933.3333333333253,0.0,3933.3333333333253,0.000273656177148971,2.318087458339885e-05,2.390845225296356e-07,-4.182446031954884e-08,0.00023995406596843936,1.3163150226058499e-05,1.4700966590241828e-06
14,8,Nijmegen,Man / Man,"German, English, Dutch.",,No others,3.0,50.0,Right-handed / Rechtshandig,langzaam_g_ch1_g14_compr.mp4,ch1g14,14.0,1.0,langzaam,langzaam_g_ch1,nijmegen,0.0008691826390285711,0.00028891153810985587,0.0012970774064069998,0.00034358533460226076,0.00021324201471854582,0.0008041243081081917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12198360122079649,0.10201275961731324,0.22399636083810973,0.11189104981163332,0.09270706750821531,0.20459811731984862,0.0,0.0,0.42859447815795837,0.0,0.0,2.3065694997572717,2.6672874324992337,2.544204895823746,2.4423787631029477,9.9604405911832,2.715331606331944,0.0,0.0,0.0,218.76275473019393,0.8463411575029476,0.19002189511840195,0.2766172552525773,0.10629762553497676,0.19801885902198682,0.026948296519730675,0.04843722605527408,0.8463411575029476,5116.666666666694,5116.666666666694,5116.666666666694,0.00046098096066931124,0.0004705855021330827,1.7855700790457925e-07,1.3715037042727137e-07,0.00020109984861931424,0.00023188931837820213,2.5061881669331343e-05
27,13.0,Berlin ,Woman / Weiblich,"German, French",2.0,English Estonian. Esperanto,5.0,73.0,Right-handed / Rechtshänder*in,leise_g_ch2_g7_compr.mp4,ch2g7,7.0,2.0,leise,leise_g_ch2,lndw,0.0002550974732938136,0.00021598893493507976,0.0007142140376703675,7.937388705239255e-05,3.2337577550442535e-05,0.00013200898431391293,0.0,0.0,0.0,0.0,0.22668120961910943,0.19233458311934992,0.07335471433619989,0.49237050707465924,0.03962675246046867,0.018907599436285078,0.05853435189675375,0.04236436266488972,0.015103286090805216,0.05746764875569494,0.05615500924115099,0.05615500924115099,0.664527516968259,1.8991213667888673,0.0,2.8432605509936835,2.834114879544803,2.508932086155768,2.7941941055681774,12.879622989051299,1.9757212993176592,0.0,0.0,0.0,0.0,0.11718130766085641,0.08946641924832563,0.011309474087310565,0.013090190152467948,0.0008538658648063998,0.0016084366733322495,0.0008529216346136227,0.11718130766085641,4433.333333333353,4433.333333333353,4433.333333333353,0.0002201694202680289,5.3416983074143925e-05,-4.637496940536947e-07,3.300767252521833e-08,0.00020862027023611665,8.09232263975385e-05,6.216059903348399e-06
26,,,Woman / Weiblich,,,,,,,lndw_lndw_rennen_g_ch2_g6_compr.mp4,ch2g6,6.0,2.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch2,lndw,0.0003110774672947944,0.00012146109108331024,0.0004930693257459,9.585854796720666e-05,4.488466967755463e-05,0.00018176781812281878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018814710433238253,0.010429306953549227,0.02924401738678748,0.01908294939725766,0.012772329406958029,0.03185527880421569,0.0,0.0,0.06109929619100317,0.0,0.0,2.831536457418791,2.8464027640528773,2.7593913870632476,2.853393355261269,11.290723963796184,2.9100641750724003,0.0,0.0,0.0,103.05970005364858,0.08640788001777157,0.03988664565914216,0.04235859127748113,0.001849945549692015,0.001177701799944908,0.0006550994589258744,0.0004798962725854712,0.08640788001777157,5600.000000000031,5233.333333333362,5233.333333333362,0.00018614749918954932,0.00021712031288304598,6.342028972629923e-07,1.4355533338847158e-07,0.00010125631745816569,0.00011222779889234809,2.6626164094123525e-05
12,35,oss,Man / Man,dutch,,englisch good knowledge,2.0,60.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g12_compr.mp4,ch1g12,12.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.0006284950620345342,0.00023302734756067912,0.0009205958867154,0.00027035339200974555,0.00013113619302034663,0.0004838780232598635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04531143499370091,0.02193434896991204,0.06724578396361294,0.047642029683325454,0.018972147245932356,0.0666141769292578,0.0,0.0,0.13385996089287075,0.0,0.0,2.8130210030893203,2.893239238663467,2.7986969566212005,2.8663338052703473,11.371291003644336,2.8443078139060476,0.0,0.0,0.0,26.12789058969284,0.19509520585248014,0.08295032645705734,0.0775591883941547,0.017821430217043646,0.014979137574274588,0.0009699322405368777,0.0008151909694129838,0.19509520585248014,13249.99999999982,13249.99999999982,13249.99999999982,0.00038085407172176294,0.00038902636680875004,3.345601742176458e-07,5.694479766995278e-07,0.00014841843078028974,0.00017471339383605796,3.6144001804902065e-05
7,33,23/06/1990,Man / Man,Spanish,,English (fluent),2.0,81.0,Right-handed / Rechtshandig,langzaam_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,langzaam,langzaam_g_ch1,nijmegen,0.00046940167591112925,0.0002449236257384386,0.0008474708525397604,0.00012323524118349702,5.532282488063906e-05,0.0002367855528857524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04605045161100137,0.02513783396286539,0.07118828557386675,0.026240185399778296,0.015553412551947799,0.041793597951726096,0.0,0.0,0.11298188352559285,0.0,0.0,2.6780883588626505,2.3357460002752766,2.57191802677763,2.6279404895089193,10.213692875424476,2.8213788864092133,0.0,0.0,0.0,185.3425257512447,0.08818410543205797,0.04222111889900621,0.03836239943805499,0.002700676017067774,0.003893374586154875,0.00044483252294109466,0.0005617039688330082,0.08818410543205797,4783.3333333333385,4783.3333333333385,4783.3333333333385,0.00029618174048489526,0.0003277428820533813,9.63289979605227e-07,2.3550614594424567e-06,0.0001890067719110057,0.0001874940456172463,2.2355550004394542e-05
0,,,,,,,,,,lndw_lndw_rennen_g_ch1_g0_compr.mp4,ch1g0,0.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.0003365113054539829,0.00011295403736790509,0.0004172141084126187,7.474282220811337e-05,2.6066507417135437e-05,9.236994948744824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014770865024053488,0.014351423059747978,0.029122288083801465,0.014027333485768179,0.00693635758189705,0.020963691067665227,0.040707533295783596,0.040707533295783596,0.09079351244725029,0.0,0.0,2.86398500272297,2.1870983430348048,2.675299331332448,2.826394028784161,10.552776705874383,2.776907768323488,0.0,0.0,0.0,115.71526552593133,0.047020219553448275,0.015783643724012926,0.017916372092336565,0.003499187007651413,0.00718246186747531,0.001316810580733963,0.0013217442812381035,0.047020219553448275,3416.666666666653,3099.9999999999877,3149.999999999987,0.00016336965323543914,0.00022733000096805537,-4.504295927882848e-07,-8.369875882635219e-07,8.331751626813586e-05,9.637552095018656e-05,2.01998694384419e-05
53,32.0,Germany,Woman / Weiblich,German,1.0,"English (fließend), Deutsch (fließend)",3.0,50.0,Right-handed / Rechtshänder*in,langsam_g_ch3_g13_compr.mp4,ch3g13,13.0,3.0,langsam,langsam_g_ch3,lndw,0.00011324360759480708,9.202749317264651e-05,0.000348899869233617,0.0,,,0.06695196017393093,0.04792285290830986,0.016384512408477762,0.13125932549071856,0.06727463136516681,0.04687652801899904,0.010770318381053363,0.12492147776521922,0.0,0.0,0.0,0.0,0.0,0.0,0.008001381382525027,0.008001381382525027,0.2641821846384628,2.2049347157621866,2.3944024890796887,0.0,0.0,0.0,0.0,4.599337204841875,2.2355854452086654,373.83499590951345,511.2318697923237,885.0668657018372,525.3452715319562,0.04640339737427152,0.019763514593635765,0.022644061660963295,0.0010193619776527035,0.0024852636836829225,0.00017453177779791764,0.0003166636805389211,0.04640339737427152,3599.9999999999895,0.0,3483.3333333333235,6.709079683673331e-05,7.554030682533224e-05,7.919590166052968e-07,1.1464115791143968e-06,6.025597251944405e-05,6.62439356720669e-05,7.532261665147306e-06
1,26.0,Osnabrück ,Woman / Weiblich,German,1.0,"Englisch (fluent), Spanish (basic)",3.0,40.0,Right-handed / Rechtshänder*in,leise_g_ch1_g1_compr.mp4,ch1g1,1.0,1.0,leise,leise_g_ch1,lndw,0.00025764375791012263,0.0002721428639577505,0.0007520190524373733,0.0,,,0.0,0.0,0.0,0.0,0.20424752879830105,0.16632249845855646,0.047036553252986675,0.41760658050984417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41760658050984417,1.583649828921029,0.0,0.0,0.0,0.0,0.0,1.583649828921029,1.4463056239589887,0.0,0.0,0.0,0.0,0.06383051183397248,0.057008668687370125,0.0008054966436388856,0.005361691283670183,0.0003058253809624665,0.00021109782252455602,0.0001377320158062627,0.06383051183397248,3183.3333333333217,0.0,3183.3333333333217,0.00024050765366840548,2.8306921258018175e-05,-1.0627374438378378e-06,-4.5937140427471146e-08,0.00026812932917960977,2.0226359213449773e-05,1.872228767519753e-06
58,28.0,Deutschland ,Man / Männlich,Deutsch ,1.0,Englisch (fließend),2.0,60.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g18_compr.mp4,ch3g18,18.0,3.0,kalt,kalt_g_ch3,lndw,0.00031691490272732123,0.0003560633554634226,0.0010600328440299625,4.635153453683391e-05,2.9727675097819134e-05,0.00012688777367062028,0.22936576320424007,0.19014199208165225,0.062326210690136094,0.48183396597602846,0.2098644969645983,0.1709815686727603,0.0541886213024509,0.43503468693980946,0.017240848458562365,0.00924594003113671,0.026486788489699077,0.0265400114388783,0.012205726954030617,0.038745738392908916,0.0,0.0,0.9821011797984459,1.3122156368566669,1.5817757457191344,1.7778862113349607,2.1345113284219925,2.045426036383155,2.175966723963367,11.027781682679276,1.4207800240778095,1370.4176168031513,1533.3333333333271,2903.7509501364784,1477.6315717148082,0.20732391337980338,0.09463301817661758,0.09067765372383915,0.007424770800250651,0.010691242661961595,0.001164812950147673,0.002732415066986741,0.20732391337980338,4349.99999999999,4333.333333333323,4349.99999999999,0.00020685385352202596,0.00020340098344954512,1.0437425464197735e-06,4.121212294953418e-07,0.0002550095450086526,0.00024161346690693237,1.8989068460197794e-05
33,55.0,Westfalen ,Man / Männlich,Deutsch,1.0,Englisch schlecht,2.0,80.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g13_compr.mp4,ch2g13,13.0,2.0,Donner,Donner_g_ch2,lndw,0.0009294825885719276,0.0004605092634070108,0.0017939559870644,0.00020529721314953276,8.409364687989023e-05,0.0003498648592941892,0.3321697314296116,0.3012675116077954,0.1710863502926689,0.8045235933300758,0.3153387099799871,0.27401227477202983,0.16582963668532325,0.7551806214373401,0.061662170855378604,0.030128526895604902,0.0917906977509835,0.07030290087048777,0.07611922588491303,0.14642212675540078,0.07008434519779698,0.07008434519779698,1.8680013844715972,2.5368400739166823,2.6354819448581455,2.822983447803608,2.537764430784225,2.8168522207486717,2.8258576029334708,16.175779721044805,2.8542164674935395,390.9532509705544,497.5048855148155,888.4581364853699,372.9972977475638,0.5085248431642361,0.13847894173365619,0.21875923572831643,0.054045928518424415,0.0774491787656743,0.010292858717937397,0.009498699700227308,0.5085248431642361,4766.666666666585,4766.666666666585,4766.666666666585,0.0005186805234395304,0.0005587358181980897,4.2679617847874285e-07,2.852553220836732e-07,0.0003404468662481858,0.000324916418252276,3.581798574328319e-05
46,26.0,Weimar,Woman / Weiblich,German ,1.0,"English (fluent), Spanish (B1) ",3.0,75.0,Right-handed / Rechtshänder*in,langsam_g_ch3_g6_compr.mp4,ch3g6,6.0,3.0,langsam,langsam_g_ch3,lndw,0.0002337209324709371,9.20896174998961e-05,0.00042510953374170503,9.222599089919339e-05,7.168652113440927e-05,0.00031387155185056613,0.22418299931545504,0.17615378817059124,0.08807981674866552,0.4884166042347118,0.26436257637294724,0.2183436328588284,0.10429891392046248,0.5870051231522382,0.07049086772174568,0.03499223851313107,0.10548310623487675,0.10603949580752489,0.043569536094729994,0.14960903190225489,0.0,0.0,1.3305138655240816,2.5624072734033168,2.5331499332551974,2.1319800028587546,2.7237769897516206,2.282496532964701,2.824172893814836,15.057983626048424,2.7565130529963495,738.9607923780819,1589.3908249529075,2328.3516173309895,938.6064898865492,0.301643351358529,0.10812689057226181,0.09550450826387823,0.028191648839869674,0.03143039207329773,0.017579390833793788,0.02081052077542776,0.301643351358529,11966.666666666582,11066.666666666606,11966.666666666582,0.00013856028289195091,0.00012688223019464775,-3.359236061659338e-08,-8.613122844354983e-08,8.936372347365226e-05,6.835162437702267e-05,4.714964884659185e-06
17,60,Den Haag,Woman / Vrouw,Nederlands,,"English (good), german (good), french (basic)",4.0,40.0,Right-handed / Rechtshandig,onweer_g_ch1_g17_compr.mp4,ch1g17,17.0,1.0,onweer,onweer_g_ch1,nijmegen,0.0006922613945420612,0.0002958318605618238,0.0013118343462635998,9.187899027048038e-05,4.780398701546371e-05,0.0002293576841013703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02844991136935439,0.027096362627746687,0.055546273997101075,0.022605246582779924,0.01646390817485141,0.039069154757631334,0.024565090291637476,0.024565090291637476,0.11918051904636989,0.0,0.0,2.77647183559721,2.8020693533673673,2.744531947792482,2.7679949636450534,11.091068100402113,2.8625233760038107,0.0,0.0,0.0,374.2527276676385,0.674163536509032,0.23947634506543455,0.2683839616017732,0.08639847253104609,0.0661051271254974,0.008747172183435396,0.005052458001845547,0.674163536509032,7300.000000000045,5783.333333333373,2183.3333333333317,0.0004251015140968265,0.00036300922880863916,2.9537423791821775e-07,1.866303221850019e-07,0.00021862799572212028,0.00024125286107378328,1.9677474147413607e-05
