participantID,Age,BirthPlace,Gender,NativeLanguages,NumOfNativeLanguages,Other Languages,TotalLanguages,Extroversion,Hand,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,event,left_wrist_space2D,right_wrist_space2D,left_knee_space2D,right_knee_space2D,nose_space2D,total_arm_boundingbox2D,left_arm_entropy,right_arm_entropy,total_arm_entropy2Daggregated,left_wrist_variability2D,right_wrist_variability2D,left_knee_variability2D,right_knee_variability2D,left_wrist_submovements,right_wrist_submovements,left_knee_submovements,right_knee_submovements,right_wrist_SpeedAVG,left_wrist_SpeedAVG,left_knee_SpeedAVG,right_knee_SpeedAVG,right_wrist_AccelAVG,left_wrist_AccelAVG,right_knee_AccelAVG,left_knee_AccelAVG,right_wrist_SpeedSD,left_wrist_SpeedSD,right_knee_SpeedSD,left_knee_SpeedSD,right_wrist_AccelSD,left_wrist_AccelSD
0,,,,,,,,,,langsam_g_ch1_g0_compr.mp4,ch1g0,0.0,1.0,langsam,langsam_g_ch1,lndw,0.12015461973537103,0.08901052026926015,0.030476000988999594,0.024250851334378862,0.0,0.1027486061572917,5.567288007197968,5.5179675116664475,2.8068322251287117,276.3435194476978,451.1220578857852,256.1587085199669,407.65144206384485,7.0,6.0,7.0,10.0,0.00020167280015143119,0.00024360363682867598,4.761164848973808e-05,5.6267699061407186e-05,-1.370714659769948e-07,-7.653774889241425e-07,2.7116867366823964e-08,3.732794463019809e-07,9.874983700290832e-05,0.00013890148717001841,2.9544014483899916e-05,3.089189784465707e-05,1.1673595565115972e-05,1.908606084514877e-05
46,26.0,Weimar,Woman / Weiblich,German ,1.0,"English (fluent), Spanish (B1) ",3.0,75.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g6_compr.mp4,ch3g6,6.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.09511637866413043,0.08125541389302696,0.012408034134611185,0.01815868795764126,0.0,0.071294222698042,5.295441497672776,5.438521026634156,2.7403436228229254,162.41123873771625,211.2134254992097,113.74482758556034,140.44571905188147,12.0,11.0,13.0,11.0,0.00015943714298009764,0.00016792539681709636,2.8379704817371124e-05,2.126389678528798e-05,-1.2937190829297944e-06,-1.4210042649081424e-06,-1.767665011135024e-07,-4.3007340425947615e-08,9.997075763818072e-05,0.00010447119958561677,1.6467163036880295e-05,1.049655814352249e-05,1.438514601342576e-05,1.702300953764537e-05
47,23.0,Freudenstadt ,Woman / Weiblich,Deutsch,1.0,"Englisch (fließend), Spanisch (Grundkenntnisse)",3.0,62.0,Right-handed / Rechtshänder*in,leise_g_ch3_g7_compr.mp4,ch3g7,7.0,3.0,leise,leise_g_ch3,lndw,0.24835189565907434,0.16784907522179157,0.0,0.0,0.0,0.160224765053262,3.5559777338979766,4.751873576136818,2.3233685933458172,0.0,748.3314773547875,0.0,0.0,2.0,5.0,0.0,0.0,0.00026273044765719335,0.00023435446973000369,0.0,0.0,-2.6946092435902703e-07,8.69528013384077e-08,0.0,0.0,0.00023600436403724723,0.00029347862357599646,0.0,0.0,0.0,0.0
2,71,Breda,Man / Man,Nederlands,,"English, German, French fluent",4.0,68.0,Right-handed / Rechtshandig,onweer_g_ch1_g2_compr.mp4,ch1g2,2.0,1.0,onweer,onweer_g_ch1,nijmegen,0.0,0.308252926981765,0.0,0.0,0.05164671305572084,0.18132792865166245,0.0,4.920886254079933,2.52332190427769,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00040358742421682726,6.647035926314763e-05,0.0,0.0,5.4958283036364014e-08,1.0981860794561037e-07,0.0,0.0,0.0002940167354272222,2.8162967446699875e-05,0.0,0.0,0.0,0.0
31,36.0,"Germany, dessau ",Woman / Weiblich,German ,1.0,"English (fluent), Swedish (good), Italian (basic), French (basic) ",5.0,12.0,Right-handed / Rechtshänder*in,leise_g_ch2_g11_compr.mp4,ch2g11,11.0,2.0,leise,leise_g_ch2,lndw,0.11840288904647545,0.0,0.04318463017570885,0.020047192236789052,0.09726377424549797,0.09061609846742537,4.694551976569307,0.0,2.3895088083574962,700.8372418088079,0.0,706.3479802022537,279.3143266206658,4.0,0.0,7.0,9.0,5.962147688372959e-05,0.00018589386416601817,3.3296335436923085e-05,4.749215552822994e-05,-1.0737360121016333e-07,6.656452178150584e-08,5.5922812689089596e-08,5.072815180005348e-08,4.4556799014425084e-05,0.00019161891193079003,1.9865123622332918e-05,3.6357020562891035e-05,3.57772796822953e-06,1.6235174026909534e-05
60,35.0,Germany,Man / Männlich,German,1.0,English (fluent),2.0,85.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g20_compr.mp4,ch3g20,20.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.062226543444192824,0.057731335362445665,0.017630642951563278,0.01570493019131204,0.016388713202182572,0.07575061152359666,5.6149362372428255,5.596549349260668,2.88549752895656,139.73114680853934,139.672855688775,103.03308819764852,174.6569509210868,23.0,24.0,23.0,23.0,0.00017713192116386607,0.00016825628097187157,6.58750935789318e-05,6.593107573477254e-05,-3.2269405466466976e-08,-3.5165939936579696e-09,8.523171630580654e-09,2.7829698383332726e-08,8.014235946398591e-05,8.619118660724656e-05,3.0404358276362844e-05,3.4396546620857425e-05,1.9136675842888907e-05,1.8099849581963822e-05
3,32.0,Germany,Woman / Weiblich,Deutsch,1.0,"English (fluent), Japanese(basic)",3.0,60.0,Right-handed / Rechtshänder*in,Donner_g_ch1_g3_compr.mp4,ch1g3,3.0,1.0,Donner,Donner_g_ch1,lndw,0.18993152671191738,0.17551598509384572,0.009222957880829934,0.010618636702259533,0.0,0.3017747891664845,5.244308024884713,5.794331108694142,2.8889926851039056,798.7072888945812,220.6891562893456,211.12938517399948,177.4505995418954,6.0,10.0,7.0,9.0,0.0005220114037549996,0.00038340318672747554,2.363576536734209e-05,2.3095438378980074e-05,1.7901238939783335e-07,7.537404951944303e-07,2.2747866833219742e-08,2.9242719671247123e-08,0.00023228353118468032,0.0002804334867994539,1.3019271483509035e-05,1.0712380331861825e-05,4.411030710562993e-05,3.0766783738751106e-05
36,15.0,2008,Man / Männlich,Deutsch,1.0,"English(fluent), french (basic knowledge)",3.0,45.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g16_compr.mp4,ch2g16,16.0,2.0,kalt,kalt_g_ch2,lndw,0.11734536950308119,0.10932533727763927,0.016915360353252203,0.020318995838768852,0.0,0.163120255750677,3.2000066563578518,2.34441999401254,1.0586128091981544,0.0,0.0,456.70586476810035,666.6666666666681,2.0,2.0,4.0,3.0,0.00014750274272785205,0.00014507245874948794,3.421428646917336e-05,3.0553791396816214e-05,-1.793881930735694e-07,-3.432237731677262e-07,1.1336741276537119e-07,1.5892511003994248e-07,0.00021276179007197277,0.00019262562412794177,1.8266200614286e-05,1.7374784425981456e-05,1.2842070147144163e-05,1.3130124971224707e-05
49,50.0,Düsseldorf ,Man / Männlich,Deutsch,1.0,"English (fluent), French (Grundkenntnisse)",3.0,80.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g9_compr.mp4,ch3g9,9.0,3.0,kalt,kalt_g_ch3,lndw,0.1381776739436845,0.15383233288712278,0.0,0.0,0.0,0.11843932289388175,2.365303600528822,1.9593235802516324,0.8136158115385025,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0001059720283378181,0.00010329076713912056,0.0,0.0,-2.8606899588693222e-08,-6.073717648212009e-07,0.0,0.0,0.00017013745144146605,0.00016705871702278813,0.0,0.0,0.0,0.0
24,42,Netherlands,Man / Man,Nederlands,,"English (fluent), German (basic)",3.0,59.0,Right-handed / Rechtshandig,onweer_g_ch2_g4_compr.mp4,ch2g4,4.0,2.0,onweer,onweer_g_ch2,nijmegen,0.2772652911542859,0.18270244315830741,0.04044684242855052,0.04012860271346014,0.1698658963893508,0.5436980165989491,4.894064383996877,4.421435998714994,2.3824285738446482,741.7077021985855,866.1431712226192,360.41502451894894,428.16540878959,10.0,9.0,12.0,13.0,0.00022057577717855386,0.00021796567967937954,6.162557150481619e-05,6.747015156765836e-05,9.761730421756029e-08,9.676387497800837e-08,2.6633992429078337e-07,1.088462675638821e-07,0.00018333576030731477,0.00019184713785723077,3.7605790497254884e-05,4.556363639029732e-05,1.734696752595908e-05,1.641202786231581e-05
14,11.0,Berlin,Man / Männlich,Deutsch,1.0,Englisch (basic),2.0,40.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch1_g14_compr.mp4,ch1g14,14.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.06766892902087306,0.08107941763102867,0.01072521503492043,0.016910132224373525,0.0,0.051363150797486906,5.692113137333893,5.6444067951365335,2.7921358653339468,113.03883305208805,212.29363416180163,144.7071903540762,109.47847200107172,10.0,10.0,14.0,14.0,0.00027539560648647156,0.0002695458903812577,7.121001457610271e-05,3.993718132677785e-05,3.6019467603649105e-07,-3.644548045369626e-07,2.7200279771694282e-08,1.6014479648478853e-08,0.00015950652279641162,0.0001640099239098026,3.7737580794686705e-05,1.8659158126280284e-05,3.9194806457588654e-05,3.824427257081765e-05
25,33.0,Iran,Man / Männlich,Persian,1.0,Englisch (fluent),2.0,80.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g5_compr.mp4,ch2g5,5.0,2.0,Donner,Donner_g_ch2,lndw,0.2620355309304563,0.2830072696548062,0.03359493659459897,0.016144323935419057,0.04946577705673101,0.4996401561158749,5.144147050725191,3.842038624316231,2.445367045214544,928.1118826233521,0.0,1113.2410141364444,292.2876986214661,11.0,2.0,5.0,10.0,0.0002686363297412311,0.00037198669331774755,2.5937382696307226e-05,3.84621649802395e-05,3.780629695709157e-07,-2.0935030583211254e-07,-1.547600905866733e-08,2.4043422751341274e-07,0.0002822257468668354,0.00030485370168490376,1.6620605948609655e-05,3.1593372209364994e-05,1.4615520346825534e-05,3.415587929545717e-05
59,27.0,"Deutschland, Gera",Woman / Weiblich,Deutsch,1.0,"Englisch (gute Kenntnisse), französisch (Grundkenntnisse)",3.0,40.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g19_compr.mp4,ch3g19,19.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.11157891266249476,0.10954157604532982,0.019235030120618266,0.0157410091221312,0.0,0.08474986362634544,5.71115493663288,5.715513029574362,2.8625263385414876,142.96680094637293,166.4813784863524,124.02111041135068,114.16736851740137,16.0,19.0,15.0,14.0,0.000304155684287994,0.0003006068061729287,7.3379302528356e-05,8.367722134650717e-05,4.0841989088476363e-07,1.317855949999844e-07,6.006495061778967e-08,5.5944367259004036e-08,0.00016368592332514006,0.0001692237755330633,5.395941005438531e-05,5.142119200421894e-05,3.5107014902185295e-05,3.286149629488112e-05
10,25.0,Guayaquil,Man / Männlich,Spanisch ,1.0,English and German (fluent),3.0,70.0,Right-handed / Rechtshänder*in,Donner_g_ch1_g10_compr.mp4,ch1g10,10.0,1.0,Donner,Donner_g_ch1,lndw,0.25063212047937644,0.2748562447918325,0.009333924698165344,0.004522754541074644,0.0,0.286653961943145,3.7773996802556966,3.5504293230558646,1.7779900108812325,203.61319538117672,126.44229640823283,144.5779297741458,0.0,5.0,4.0,5.0,2.0,0.00028922994153350996,0.00028333304160585,1.631201594102273e-05,1.8317126368402827e-05,-1.1301099340332308e-07,-2.3576970086128816e-07,-3.1144840734783725e-07,-1.0258388278712618e-07,0.0003139187051368049,0.0003004970116196718,1.0895355857586105e-05,1.2816932430331287e-05,3.4653783010757844e-05,3.306056925227413e-05
6,24.0,China,Woman / Weiblich,Chinese,1.0,"English - fluent, German - basic knowledge ",3.0,71.0,Right-handed / Rechtshänder*in,kalt_g_ch1_g6_compr.mp4,ch1g6,6.0,1.0,kalt,kalt_g_ch1,lndw,0.026780915168634897,0.02844010676321344,0.0,0.0,0.0,0.04666654265045813,5.258615860627078,5.533831179902553,2.685022498650998,445.02945439350225,578.6080939538333,0.0,0.0,9.0,9.0,0.0,0.0,6.303616965052603e-05,9.497826692463535e-05,0.0,0.0,-2.6345515847717094e-07,-5.08029982207084e-08,0.0,0.0,4.469570295190345e-05,6.578633813231636e-05,0.0,0.0,0.0,0.0
7,50.0,England,Woman / Weiblich,Englisch,1.0,German fluent ,2.0,40.0,Left-handed / Linkshänder*in,Donner_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,Donner,Donner_g_ch1,lndw,0.22071418504941584,0.2321450860337757,0.0,0.0,0.0,0.27797192072171845,5.175181370992352,5.279598120001982,2.763184557843015,116.66666666665867,41.66666666665867,0.0,0.0,3.0,3.0,0.0,0.0,0.0003526909291264973,0.00034502900184503433,0.0,0.0,3.690216982061688e-07,4.3593510846871877e-07,0.0,0.0,0.0002505375329525482,0.0002479986527976761,0.0,0.0,0.0,0.0
35,15.0,Berlin,Man / Männlich,"Deutsch, Bayrischer Akzent( Niedeerbayern)",2.0,English(fließend) Französisch(gute Kenntnisse),4.0,43.0,Right-handed / Rechtshänder*in,leise_g_ch2_g15_compr.mp4,ch2g15,15.0,2.0,leise,leise_g_ch2,lndw,0.0,0.10155818952759797,0.0163622114737492,0.014370000612312812,0.0,0.07798748227096963,0.0,2.223109121060424,0.85562485195821,0.0,0.0,1254.6873565999624,742.3593426973184,0.0,2.0,8.0,10.0,9.299214409344794e-05,2.0765304170601072e-05,1.4622776762760471e-05,1.620017435784064e-05,8.407012901892664e-07,-4.516472378332834e-08,6.64495074978843e-09,1.7192939425029593e-08,0.00019536655044211792,2.267609571529265e-05,1.1403532890710853e-05,1.194919729888787e-05,1.1084285812415924e-05,1.49734468920787e-06
19,54,Nederland,Man / Man,Nederlands,,"Engels, Duits",3.0,41.0,Right-handed / Rechtshandig,stil_g_ch1_g19_compr.mp4,ch1g19,19.0,1.0,stil,stil_g_ch1,nijmegen,0.2236214475739005,0.1792738086313072,0.0,0.0,0.0,0.17460638991693508,3.0288979442999087,2.694269648578091,1.4118551057422806,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.00012577026538882863,0.00017271229749727556,0.0,0.0,-8.422303661419056e-08,4.243630516287008e-09,0.0,0.0,0.00016461189471993822,0.00023584589627425253,0.0,0.0,0.0,0.0
24,66.0,Berlin,Woman / Weiblich,Deutsch,1.0,"English(fluent), French (basic),Russian (basic),Basque (basic)",5.0,60.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g4_compr.mp4,ch2g4,4.0,2.0,kalt,kalt_g_ch2,lndw,0.10167982910126636,0.10673217377796584,0.0,0.0,0.0,0.07763457927521221,2.294361602775604,2.477937117166128,1.1178868398643347,0.0,1592.1683328090587,0.0,0.0,2.0,4.0,0.0,0.0,0.00010859109495928607,0.00011536039924613837,0.0,0.0,-1.4562968853811627e-06,-2.034079520706509e-06,0.0,0.0,0.0001571648475965691,0.00017613484040356273,0.0,0.0,0.0,0.0
60,35.0,Germany,Man / Männlich,German,1.0,English (fluent),2.0,85.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g20_compr.mp4,ch3g20,20.0,3.0,Donner,Donner_g_ch3,lndw,0.36216765150666735,0.33980431960035584,0.01710591848577022,0.013280511140142316,0.0,0.5753156480229172,3.39747649563588,3.6092187539633938,1.7043249073426314,166.666666666666,464.1861156906799,521.7518567288456,501.8785571906785,3.0,5.0,11.0,8.0,0.00026938806113883186,0.0002864482123293479,1.5802724691551047e-05,2.0079040545996236e-05,-1.2762292740918635e-07,-2.2115304894217075e-07,-1.774119016809375e-08,4.869237999879371e-09,0.00027913095103262027,0.0002817016265391684,1.2959617553249351e-05,1.7511793850972045e-05,1.9366296175762132e-05,1.866819123060695e-05
6,25,Rome Italy a,Woman / Vrouw,English- Italian,,,,,Right-handed / Rechtshandig,onweer_g_ch1_g6_compr.mp4,ch1g6,6.0,1.0,onweer,onweer_g_ch1,nijmegen,0.35225114719970535,0.0,0.0,0.0,0.0,0.29916893484345586,5.47964735760271,0.0,2.849844647144695,402.43702060764275,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.701537329038986e-05,0.0004018310129831227,0.0,0.0,-2.3642054071461679e-07,-5.190109897934603e-08,0.0,0.0,3.423031691591208e-05,0.0002497104135214485,0.0,0.0,0.0,0.0
48,28.0,Greece,Woman / Weiblich,Greek,1.0,Greek- basic,1.0,28.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g8_compr.mp4,ch3g8,8.0,3.0,Donner,Donner_g_ch3,lndw,0.2156663153055961,0.2228076451839741,0.013309174984968836,0.008520039860586128,0.0,0.16968505260411867,4.605844492732124,4.387197746407849,2.3320924909343237,430.83324378536577,635.4253945970099,424.77299674700635,367.03012289335453,4.0,4.0,7.0,6.0,0.0003271245664914635,0.00031768924573526456,1.527754037126575e-05,2.2592553682609587e-05,-1.5120595945173153e-06,9.034172845834053e-07,5.131932359444797e-08,-1.2477186508412003e-08,0.00032191754286287625,0.00028807963943846236,1.0448936330554522e-05,1.2736039111666615e-05,2.3271533459167036e-05,2.67849750835959e-05
40,,,,,,,,,,langsam_g_ch2_g20_compr.mp4,ch2g20,20.0,2.0,langsam,langsam_g_ch2,lndw,0.13380826288290165,0.14049230190433726,0.0428017101554409,0.0370373533694254,0.12717188108676333,0.26413174349874063,5.006401728370529,5.4078324968351374,2.4749317510229805,476.10969405311704,771.9306648472373,386.7142388047375,338.09710112013397,12.0,12.0,15.0,22.0,0.00020953536213157343,0.00021153510185820682,6.596384038835167e-05,7.173405951049122e-05,2.0683034821267854e-08,7.83296296186469e-08,-5.8157332754017e-08,-3.682152448625076e-08,0.000159822097666539,0.0001646551128999036,3.7900864795065196e-05,5.443242553246696e-05,1.4283917627209817e-05,1.455892344862572e-05
2,24.0,Regensburg,Prefer not to say / Keine Angabe,Deutsch,1.0,"English (fluent), French (fluent), Spanish (good knowledge), Italian (basic), Russian (basic), Vietnamese (basic)",7.0,17.0,Right-handed / Rechtshänder*in,kalt_g_ch1_g2_compr.mp4,ch1g2,2.0,1.0,kalt,kalt_g_ch1,lndw,0.17542721227049962,0.17668960666118463,0.0,0.0,0.0,0.1545176872474642,3.652019505689953,3.7807367270906735,1.7248714056613825,0.0,1320.563852636015,0.0,0.0,2.0,4.0,0.0,0.0,0.00015699750089335184,0.0001550959428735995,0.0,0.0,-2.977976587828188e-07,-1.108334860148121e-06,0.0,0.0,0.0001957804636159399,0.0001990141991684569,0.0,0.0,0.0,0.0
14,11.0,Berlin,Man / Männlich,Deutsch,1.0,Englisch (basic),2.0,40.0,Right-handed / Rechtshänder*in,Donner_g_ch1_g14_compr.mp4,ch1g14,14.0,1.0,Donner,Donner_g_ch1,lndw,0.1898634355826956,0.1985452042704797,0.0,0.0,0.0,0.18352335236812392,5.186172594679932,5.4185160202558045,2.7838502210369565,286.3671993079974,180.8064496145577,0.0,0.0,7.0,5.0,0.0,0.0,0.0005105737141601887,0.0005140985593282945,0.0,0.0,-1.6523888339331697e-06,-2.151728635401378e-06,0.0,0.0,0.0003391989537879322,0.0002848315196831537,0.0,0.0,0.0,0.0
20,36,OSS nederland,Woman / Vrouw,Nederlands,,Engels (basiskennis),2.0,82.0,Right-handed / Rechtshandig,stil_g_ch1_g20_compr.mp4,ch1g20,20.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.08184338966952531,0.0,0.0,0.0,0.07237391896399681,0.0,1.4259924583876358,0.385819270816013,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.183501040068652e-05,1.1364302401100832e-05,0.0,0.0,-1.0650181892018185e-06,-7.220677829099889e-08,0.0,0.0,0.00016878933320848327,1.3807502339764578e-05,0.0,0.0,0.0,0.0
21,22.0,Berlin,Non-binary / Nicht-binär,Deutsch,1.0,"English (fluent), Estonia (basic knowledge)",3.0,50.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g1_compr.mp4,ch2g1,1.0,2.0,Donner,Donner_g_ch2,lndw,0.0,0.0,0.0,0.0,0.07385331355133243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,27.0,"Deutschland, Gera",Woman / Weiblich,Deutsch,1.0,"Englisch (gute Kenntnisse), französisch (Grundkenntnisse)",3.0,40.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g19_compr.mp4,ch3g19,19.0,3.0,Donner,Donner_g_ch3,lndw,0.43176511225669845,0.4028192026173652,0.014644504450593976,0.007110579123856281,0.0,0.6674267208247318,4.7587564122721115,5.029673170575305,2.513719651361045,640.3425491460903,672.9701991090603,499.99999999999534,309.5415516893046,7.0,6.0,3.0,9.0,0.0003423174309875322,0.0003631837096509375,1.440198099928713e-05,1.60769386726426e-05,1.3017574727319486e-07,2.0433449934424713e-07,1.9365510035196928e-08,6.512064029001463e-09,0.00021900564596181727,0.00022038916410421463,7.524567685146286e-06,1.1373436184298352e-05,5.41561782274308e-06,5.424978264687548e-06
10,25.0,Guayaquil,Man / Männlich,Spanisch ,1.0,English and German (fluent),3.0,70.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch1_g10_compr.mp4,ch1g10,10.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.05996678390714916,0.052014056763363584,0.012711327862469542,0.014927795593056193,0.0,0.03543480805636766,5.612483565924195,5.679573666371043,2.8159932595673856,179.8249327204528,114.48859720028533,169.84810752442672,262.85983567269403,12.0,13.0,13.0,13.0,0.00011744876540369121,0.00013827578659926948,3.838592245899308e-05,4.1361418678014274e-05,1.1589814734942996e-07,-3.896219016821548e-08,4.234919695921992e-09,-7.13099680261731e-08,5.926980846330664e-05,8.388235677764582e-05,2.003047332879963e-05,1.8942098299071945e-05,1.2778871136065195e-05,1.4026599033606475e-05
32,24.0,Berlin,Woman / Weiblich,Deutsch,1.0,"Englisch - fließend, Deutsche Gebärdensprache - gute Kenntnisse, Französisch - Grundkenntnisse",4.0,41.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g12_compr.mp4,ch2g12,12.0,2.0,kalt,kalt_g_ch2,lndw,0.14756455503607865,0.11426299572662071,0.008361896608748736,0.008531428079376947,0.030530103691031242,0.15439274511017836,4.126310062319489,3.3794088949867267,1.7619749078705276,583.3333333333304,0.0,209.8212174939849,751.0897432858043,3.0,2.0,8.0,4.0,0.00020699818156502136,0.0002310919076066805,1.882060640306285e-05,2.1818578551811517e-05,-1.9999306341621027e-06,-2.026938305685402e-06,-2.725742411439602e-07,6.495912765729203e-08,0.00022283492663419785,0.00024362774586718372,1.3988139829591057e-05,1.0458600184586896e-05,1.660423252487732e-05,2.0032386602994193e-05
0,,,,,,,,,,Donner_g_ch1_g0_compr.mp4,ch1g0,0.0,1.0,Donner,Donner_g_ch1,lndw,0.1761318137372727,0.2746495518491757,0.019608108589507834,0.015543951133963283,0.06903925431865017,0.3506731194123202,5.518106450055583,4.610891513358166,2.708971435621531,193.62047641943536,166.13247725836177,143.99074044303512,91.28709291752813,6.0,6.0,6.0,8.0,0.0004828922797697873,0.00037035504709860106,3.6220660424396156e-05,5.0376993401925946e-05,-1.58988725243418e-06,-1.1235441096382067e-06,-2.475938685795031e-07,-1.0941933701226055e-07,0.00027369859715523277,0.0001763331842419278,1.8146760282175817e-05,2.857053494517714e-05,2.5867919405652415e-05,2.4959966843030488e-05
32,24.0,Berlin,Woman / Weiblich,Deutsch,1.0,"Englisch - fließend, Deutsche Gebärdensprache - gute Kenntnisse, Französisch - Grundkenntnisse",4.0,41.0,Right-handed / Rechtshänder*in,leise_g_ch2_g12_compr.mp4,ch2g12,12.0,2.0,leise,leise_g_ch2,lndw,0.0,0.16010712729390364,0.0,0.0,0.0,0.06144543637113546,0.0,3.2864706495226503,1.5559294657614082,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0002156009273538181,2.8201523186885884e-05,0.0,0.0,-2.6256352467774675e-06,-5.544174750766827e-08,0.0,0.0,0.000278790072532605,1.893086805770708e-05,0.0,0.0,0.0,0.0
23,35.0,Deutschland ,Woman / Weiblich,Deutsch ,1.0,"English (fluent), French (advanced), Italian (beginner)",4.0,43.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g3_compr.mp4,ch2g3,3.0,2.0,kalt,kalt_g_ch2,lndw,0.14360093323531048,0.1750696731246279,0.006068050552417323,0.008262986353581765,0.049025017665176446,0.19062016828722278,4.136044569622721,4.3804775210101905,1.960653909436098,1299.999999999997,1291.6666666666638,90.60836905722314,115.47005383792555,3.0,3.0,4.0,6.0,0.0002590927811359501,0.00019781931388580893,1.8327222947080108e-05,1.757972247903355e-05,-2.8813678617274453e-06,-1.9329201639311236e-06,1.8569811891702827e-08,6.391804486047048e-08,0.00026145916520456207,0.00016903752327161145,7.770567075063602e-06,1.1499672277145866e-05,1.611878435462762e-05,1.1190804941113626e-05
1,27,Romania,Woman / Vrouw,Romanian,,"English(fluent), German (fluent), Dutch (basic), French (basic), Spanish (basic) (",5.0,41.0,Right-handed / Rechtshandig,onweer_g_ch1_g1_compr.mp4,ch1g1,1.0,1.0,onweer,onweer_g_ch1,nijmegen,0.18189819942827196,0.2700351270514582,0.0,0.0,0.052705636642647075,0.2776296292634317,4.106491164959007,5.409962349778638,2.834025173616605,306.71497204093794,55.90169943749651,0.0,0.0,4.0,5.0,0.0,0.0,0.0006842510704464618,0.00039874226723680153,0.0,0.0,-5.345399720400687e-07,-6.331743480249292e-08,0.0,0.0,0.00043073377075981105,0.0003671610298363946,0.0,0.0,0.0,0.0
13,10.0,Berlin,Woman / Weiblich,Deutsch,1.0,Englisch ,2.0,50.0,Left-handed / Linkshänder*in,Donner_g_ch1_g13_compr.mp4,ch1g13,13.0,1.0,Donner,Donner_g_ch1,lndw,0.1540115907344256,0.18411672733933784,0.0,0.0,0.0,0.24429094175591742,5.375744849304562,4.857984343928563,2.438747319459092,973.7606875116754,671.8935720947374,0.0,0.0,4.0,5.0,0.0,0.0,0.00033964654596816145,0.0002577475955806562,0.0,0.0,-1.550242606968477e-06,-7.302254464112794e-07,0.0,0.0,0.00022793563392549374,0.00018342395295189634,0.0,0.0,0.0,0.0
5,59.0,Berlin ,Man / Männlich,Deutsch,1.0,Englisch,2.0,66.0,Right-handed / Rechtshänder*in,kalt_g_ch1_g5_compr.mp4,ch1g5,5.0,1.0,kalt,kalt_g_ch1,lndw,0.12518437377408909,0.1334002958242346,0.0,0.0,0.013366292143884764,0.22512052602684668,4.7808576193420755,4.738282234768523,2.306446850421898,265.98349990596245,314.2451272494123,0.0,0.0,11.0,13.0,0.0,0.0,0.00015347487979211987,0.0001387722988127757,0.0,0.0,2.9799207221238047e-07,4.201057011326748e-07,0.0,0.0,0.0001410693670745677,0.00013568204998517708,0.0,0.0,0.0,0.0
26,,,Woman / Weiblich,,,,,,,Donner_g_ch2_g6_compr.mp4,ch2g6,6.0,2.0,Donner,Donner_g_ch2,lndw,0.24002151776847483,0.2220985580325006,0.012107060056682752,0.008355419362908092,0.026136775366615426,0.37498826939831686,4.522029908688564,4.880976739839927,2.3623988984373465,1312.0318094984575,855.3897747031252,391.18370538408857,107.27505072446516,7.0,11.0,4.0,8.0,0.0002139767925902614,0.000216321972035876,1.8423525919552658e-05,2.675973823785394e-05,5.17975387667812e-07,7.07586110002269e-07,-1.228510152251331e-07,-4.01626663490538e-07,0.00013262591711303977,0.00017253449420749205,7.991806132235053e-06,1.7486715525823496e-05,8.82442879318756e-06,5.4980852100812155e-06
