participantID,Age,BirthPlace,Gender,NativeLanguages,NumOfNativeLanguages,Other Languages,TotalLanguages,Extroversion,Hand,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,left_index_space2D,left_wrist_space2D,left_elbow_space2D,total_left_arm_space2D,right_index_space2D,right_wrist_space2D,right_elbow_space2D,total_right_arm_space2D,left_ankle_space2D,left_knee_space2D,left_hip_space2D,total_left_leg_space2D,right_ankle_space2D,right_knee_space2D,right_hip_space2D,total_right_leg_space2D,nose_space2D,total_head_space2D,total_gesture_space2D,right_wrist_entropy2D,left_wrist_entropy2D,right_knee_entropy2D,left_knee_entropy2D,right_ankle_entropy2D,left_ankle_entropy2D,total_body_entropy2D,total_body_entropy2Daggregated,right_wrist_variability2D,left_wrist_variability2D,total_body_variability2D,total_body_variability2Daggregated
55,20.0,Coimbra,Woman / Weiblich,"Deutsch, Portugiesisch",2.0,"englisch (fluent), französisch (grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,rennen_g_ch3_g15_compr.mp4,ch3g15,15.0,3.0,rennen,rennen_g_ch3,0.11348508867424284,0.08158445933708691,0.023984480973116187,0.21905402898444593,0.08504515742027884,0.06292692648059664,0.01916610994744209,0.16713819384831755,0.03177115819738016,0.012846181478243963,0.002589393787776211,0.04720673346340033,0.017725915958873885,0.008720094350037635,0.0025492122536991966,0.028995222562610716,0.0,0.0,0.4623941788587745,2.680477514556506,2.743462239325466,2.7255685370925744,2.9147586816142876,2.879304451256483,2.835989195942719,16.779560619788036,2.7938657549867565,206.4498190306258,497.44243847085977,703.8922575014856,201.55501997958686
24,66.0,Berlin,Woman / Weiblich,Deutsch,1.0,"English(fluent), French (basic),Russian (basic),Basque (basic)",5.0,60.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g4_compr.mp4,ch2g4,4.0,2.0,Donner,Donner_g_ch2,0.22884628034225712,0.20923721730413372,0.11700230855132075,0.5550858061977116,0.21366768433420663,0.21568983419794086,0.15256078803891748,0.5819183065710649,0.016069021103537563,0.009101800839765445,0.005995434895227882,0.03116625683853089,0.016036942608962053,0.011070005321401824,0.00602283915786356,0.03312978708822743,0.02916019024945096,0.02916019024945096,1.230460346944986,1.6801234830292713,1.959834875473509,2.8731393419706714,2.5429288069393534,2.5656350964660937,2.6621309287931485,14.283792532672049,1.706078160073314,0.0,2367.750469105791,2367.750469105791,2536.6513359151436
11,25.0,Kolumbien,Woman / Weiblich,Spanisch,1.0,"English (fluent), german (fluent), italian (basic knowledge)",4.0,76.0,Right-handed / Rechtshänder*in,Donner_g_ch1_g11_compr.mp4,ch1g11,11.0,1.0,Donner,Donner_g_ch1,0.35456041706917535,0.3025453172912659,0.14216176759357174,0.799267501954013,0.33611524209797317,0.2864919237751617,0.1402685618127088,0.7628757276858438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5621432296398567,2.5697302430618785,2.6115955576541308,0.0,0.0,0.0,0.0,5.181325800716009,2.702805327213962,525.594901040716,498.0517599161297,1023.6466609568456,384.98035864600917
7,50.0,England,Woman / Weiblich,Englisch,1.0,German fluent ,2.0,40.0,Left-handed / Linkshänder*in,kalt_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,kalt,kalt_g_ch1,0.10729179304015343,0.09164709443978628,0.0382551178438813,0.237194005323821,0.1320992764422713,0.11235680700553162,0.04638181904695357,0.2908379024947565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5280319078185776,2.075477024641765,1.5741085703606414,0.0,0.0,0.0,0.0,3.6495855950024065,1.961261285095765,638.0126841883175,997.2335866730938,1635.2462708614112,623.0769024678118
48,28.0,Greece,Woman / Weiblich,Greek,1.0,Greek- basic,1.0,28.0,Right-handed / Rechtshänder*in,rennen_g_ch3_g8_compr.mp4,ch3g8,8.0,3.0,rennen,rennen_g_ch3,0.11423314140643137,0.08449699307524344,0.035734561620677056,0.23446469610235188,0.09606424339388304,0.07347790324146772,0.03190688844848409,0.20144903508383488,0.05307908118185979,0.017152639810535893,0.0028352757157935607,0.07306699670818925,0.03638395091271614,0.014519111624814576,0.0028593914894839267,0.05376245402701464,0.0,0.0,0.5627431819213906,2.8552381568886505,2.6557549233664344,2.7814699793754283,2.659135077184073,2.874284904291363,2.7445748681202318,16.57045790922618,2.726276606500331,271.64110309172605,288.67513459481603,560.3162376865421,350.76645987751004
18,19.0,Berlin,Woman / Weiblich,Deutsch,1.0,Englisch ,2.0,64.0,Right-handed / Rechtshänder*in,rennen_g_ch1_g18_compr.mp4,ch1g18,18.0,1.0,rennen,rennen_g_ch1,0.13584713913468097,0.10074457091462795,0.022805643166133295,0.2593973532154422,0.11113311723450675,0.08407795151878508,0.013205541450401544,0.20841661020369337,0.016585304890865692,0.005547727052420339,0.00237371284446704,0.02450674478775307,0.00742226997709978,0.005087313469971157,0.0022992797400765027,0.01480886318714744,0.0,0.0,0.5071295713940361,2.218324749376306,2.7359071556051764,2.8285842701304835,2.832725062796515,2.928450266470669,2.919359294769417,16.463350799148564,2.418995444838457,428.67870497467646,274.99999999999983,703.6787049746763,286.86524130097496
48,28.0,Greece,Woman / Weiblich,Greek,1.0,Greek- basic,1.0,28.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g8_compr.mp4,ch3g8,8.0,3.0,kalt,kalt_g_ch3,0.21761937347585542,0.17821875691518535,0.05207107932946972,0.4479092097205105,0.19971873758578934,0.17068505451644966,0.06697976611866518,0.4373835582209042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8852927679414146,2.1460877235448996,2.0572402409901454,0.0,0.0,0.0,0.0,4.203327964535045,2.0946498264530264,0.0,1308.333333333331,1308.333333333331,632.6019168364753
37,52.0,Österreich,Woman / Weiblich,"Österreichisch, deutsch",2.0,Englisch (fließend),3.0,74.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g17_compr.mp4,ch2g17,17.0,2.0,kalt,kalt_g_ch2,0.15948753717632314,0.13050336851971384,0.04386200277239752,0.3338529084684345,0.13631404771971703,0.11236633814113733,0.03948057423502886,0.2881609600958832,0.01881127341593125,0.01146551695645547,0.0034361266035841482,0.03371291697597087,0.01295584830923031,0.007469780366117925,0.0035581969396212753,0.023983825614969513,0.0,0.0,0.6797106111552581,1.699373831141032,1.368020611648458,2.7140151015907508,2.1875964942072437,2.661290348555267,1.7927232035633998,12.42301959070615,1.5306234031867745,1454.2337908215966,2182.114163425518,3636.347954247115,2063.4173044302624
7,50.0,England,Woman / Weiblich,Englisch,1.0,German fluent ,2.0,40.0,Left-handed / Linkshänder*in,rennen_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,rennen,rennen_g_ch1,0.09416857338845812,0.07045746198814998,0.025625826420759716,0.1902518617973678,0.08106522819411745,0.06108645092766603,0.02459145753697479,0.16674313665875826,0.06582807993762846,0.026095035041579832,0.005486436487110039,0.09740955146631834,0.0626810415678694,0.022208238291420268,0.005475906223810311,0.09036518608309997,0.0,0.0,0.5447697360055443,2.5692278266421766,2.554225201134531,2.7782415101098836,2.8558314326439884,2.778896603484114,2.759749498990824,16.29617207300552,2.702421871491682,216.79483388678898,300.18512806451446,516.9799619513035,222.60769037354217
30,45.0,Dresden,Woman / Weiblich,Deutsch,1.0,Englisch,2.0,51.0,Right-handed / Rechtshänder*in,leise_g_ch2_g10_compr.mp4,ch2g10,10.0,2.0,leise,leise_g_ch2,0.0,0.0,0.0,0.0,0.18023708059441024,0.1521001910561289,0.04975317634965028,0.38209044800018943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010403979873815562,0.010403979873815562,0.392494427874005,1.5769083108350834,0.0,0.0,0.0,0.0,0.0,1.5769083108350834,1.7898916564268463,0.0,0.0,0.0,0.0
21,22.0,Berlin,Non-binary / Nicht-binär,Deutsch,1.0,"English (fluent), Estonia (basic knowledge)",3.0,50.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g1_compr.mp4,ch2g1,1.0,2.0,kalt,kalt_g_ch2,0.1435153628879865,0.12178393761115736,0.046338950049626966,0.3116382505487708,0.11844544243305974,0.09951206329461426,0.032109826003212466,0.25006733173088647,0.005254442911843132,0.004239651436515291,0.0013604579279990487,0.010854552276357472,0.007585486150096729,0.003836610504280138,0.0013581011616001458,0.012780197815977012,0.0,0.0,0.5853403323719918,1.48994909770527,1.7826865960513139,2.838327068024571,2.444138347984341,2.653206171064366,2.824659429295907,14.032966710125768,1.6329455128308967,1357.5549917242931,2258.3333333333326,3615.8883250576255,1784.4768529989046
2,24.0,Regensburg,Prefer not to say / Keine Angabe,Deutsch,1.0,"English (fluent), French (fluent), Spanish (good knowledge), Italian (basic), Russian (basic), Vietnamese (basic)",7.0,17.0,Right-handed / Rechtshänder*in,Donner_g_ch1_g2_compr.mp4,ch1g2,2.0,1.0,Donner,Donner_g_ch1,0.27755994949457674,0.22633170679025116,0.07242988041423096,0.5763215366990588,0.27126015963861316,0.22110718112405575,0.08776634536869493,0.5801336861313638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1564552228304228,2.894590488800213,1.6166421252679475,0.0,0.0,0.0,0.0,4.5112326140681605,2.7352962652775688,194.14162928703038,0.0,194.14162928703038,483.10978227355037
21,22.0,Berlin,Non-binary / Nicht-binär,Deutsch,1.0,"English (fluent), Estonia (basic knowledge)",3.0,50.0,Right-handed / Rechtshänder*in,rennen_g_ch2_g1_compr.mp4,ch2g1,1.0,2.0,rennen,rennen_g_ch2,0.048088494151295,0.035942948407638106,0.013642831886987353,0.09767427444592046,0.056196911202970296,0.04145567891776177,0.011340278223066567,0.10899286834379865,0.006488241862935279,0.004859837628599475,0.0009863567199109688,0.012334436211445723,0.007552701879259414,0.0034673773772171696,0.0009873428820253763,0.01200742213850196,0.0,0.0,0.23100900113966677,2.7493652602888012,2.8276250029061663,2.853114498373511,2.9351133335395967,2.8615249768821074,2.6996819514316934,16.926425023421878,2.8854028035729775,137.04153364744636,182.76269820931483,319.8042318567612,157.64858456932797
56,21.0,Berlin,Man / Männlich,"Deutsch, Englisch",2.0,non,2.0,80.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g16_compr.mp4,ch3g16,16.0,3.0,Donner,Donner_g_ch3,0.43808109903212866,0.371887218941514,0.18614071323305603,0.9961090312066987,0.3950979014496951,0.33446836160970955,0.1581083104554153,0.8876745735148199,0.017562118121707024,0.009840696297977973,0.0015267628582749785,0.02892957727795998,0.011144429207052137,0.003296798588558194,0.0014657252934969825,0.015906953089107313,0.00403881403474502,0.00403881403474502,1.932658949123331,2.44130159401804,2.413979685605603,2.89594280294562,2.003395413690785,2.222542385320509,2.5342525238911553,14.511414405471712,2.431976572057573,361.900845843475,268.6592223947973,630.5600682382724,139.66450099973804
42,35.0,chisinau,Man / Männlich,"Deutsch, Russisch ",2.0,"englisch (fließend), spanisch (Grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g2_compr.mp4,ch3g2,2.0,3.0,kalt,kalt_g_ch3,0.23603577335337794,0.19885674218745436,0.06548079159916971,0.500373307140002,0.22145540149834975,0.1918341955981696,0.07884292076204807,0.49213251785856743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9925058249985694,2.295107600489159,1.9804056199297582,0.0,0.0,0.0,0.0,4.275513220418917,2.300380020435732,791.6666666666673,0.0,791.6666666666673,0.0
12,25.0,"Hamburg, Germany",Man / Männlich,German,1.0,"English (fluent), Spanish (fluent), French (basic)",4.0,55.0,Right-handed / Rechtshänder*in,rennen_g_ch1_g12_compr.mp4,ch1g12,12.0,1.0,rennen,rennen_g_ch1,0.13268042213125694,0.09643520421778942,0.023692497000972243,0.2528081233500186,0.09744124176965954,0.0708970733619887,0.02092284478903665,0.18926115992068487,0.05034866388271194,0.015463583618995455,0.004717053738638536,0.07052930124034593,0.04620204836740131,0.02342148183082027,0.004710905914674003,0.07433443611289559,0.0,0.0,0.586933020623945,2.4300675257391426,2.7823181092818627,2.4841062014942414,2.7611236284995715,2.811117810431133,2.596264184918201,15.864997460364153,2.771342098350931,245.78232364692585,136.1105326472039,381.89285629412973,99.20317455237792
36,15.0,2008,Man / Männlich,Deutsch,1.0,"English(fluent), french (basic knowledge)",3.0,45.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g16_compr.mp4,ch2g16,16.0,2.0,langsam,langsam_g_ch2,0.12233833872340026,0.09512519309064188,0.06875895524828185,0.286222487062324,0.06404834003148555,0.06151892964478192,0.06325815322255124,0.1888254228988187,0.085887792691199,0.05128094356254833,0.011632735516053096,0.14880147176980044,0.09199630832090624,0.05404374020380349,0.011756583642853423,0.15779663216756315,0.0,0.0,0.7816460138985063,2.8244337308802634,2.6175304589188535,2.7797884728762545,2.798638649874191,2.8368580455681554,2.740345982228255,16.597595340345972,2.847673702008603,587.4021810600046,604.068696340901,1191.4708774009057,473.06708843050063
42,35.0,chisinau,Man / Männlich,"Deutsch, Russisch ",2.0,"englisch (fließend), spanisch (Grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,rennen_g_ch3_g2_compr.mp4,ch3g2,2.0,3.0,rennen,rennen_g_ch3,0.11148384578847556,0.08683602278406409,0.036981226422851274,0.23530109499539092,0.09713367581706704,0.07192782833759942,0.025295657919823807,0.19435716207449028,0.024959713813342436,0.012097053731694521,0.002973851342271601,0.04003061888730856,0.03969239515210751,0.0179372679397053,0.0030256947759876814,0.06065535786780049,0.0,0.0,0.5303442338249903,2.727407874341111,2.8726345067899404,2.756814214985949,2.6776589875608368,2.4941542987096605,2.6878579540904455,16.216527836477944,2.87373582848716,123.02867316917863,161.63229875244548,284.6609719216241,145.1859894532412
47,23.0,Freudenstadt ,Woman / Weiblich,Deutsch,1.0,"Englisch (fließend), Spanisch (Grundkenntnisse)",3.0,62.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g7_compr.mp4,ch3g7,7.0,3.0,Donner,Donner_g_ch3,0.2609109538663539,0.227961197393951,0.120373874439549,0.6092460256998539,0.28343932419024176,0.2509481261396013,0.12960355135239995,0.6639910016822431,0.03257233394704273,0.013620426973941085,0.00422834834199517,0.050421109262978984,0.032061184777718375,0.016519555575671876,0.00426955232478632,0.05285029267817657,0.03657044008340092,0.03657044008340092,1.4130788694066534,2.6675742872221977,2.635555203173684,2.7771337714237436,2.539518187501,2.7977530586264794,2.7800534815270783,16.197587989474183,2.4606923916674055,479.261262804216,554.6989924474535,1033.9602552516694,543.5071296680447
8,24.0,Viersen,Woman / Weiblich,"Deutsch, Russisch, Komi, Englisch",4.0,Spanisch (gute Kenntnisse),5.0,54.0,Right-handed / Rechtshänder*in,Donner_g_ch1_g8_compr.mp4,ch1g8,8.0,1.0,Donner,Donner_g_ch1,0.2847146570418904,0.23613906748579813,0.09756962746233354,0.6184233519900221,0.2817449505408051,0.23697051894018528,0.1072394457977984,0.6259549152787888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2443782672688108,2.5595234589354057,2.606707878436727,0.0,0.0,0.0,0.0,5.166231337372133,2.712562971417667,375.0000000000065,383.3333333333396,758.3333333333461,366.6666666666731
9,58.0,Berlin ,Woman / Weiblich,Deutsch,1.0,No,1.0,50.0,Left-handed / Linkshänder*in,kalt_g_ch1_g9_compr.mp4,ch1g9,9.0,1.0,kalt,kalt_g_ch1,0.18474068702088076,0.15296858091963025,0.04871346676834009,0.38642273470885113,0.14779363287919153,0.13211782022454596,0.06407665913528246,0.3439881122390199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304108469478711,1.7582181202989549,2.0683730486027945,0.0,0.0,0.0,0.0,3.826591168901749,1.9294964015314209,2256.3627455500546,1854.7798611515411,4111.1426067015955,1791.634883439021
46,26.0,Weimar,Woman / Weiblich,German ,1.0,"English (fluent), Spanish (B1) ",3.0,75.0,Right-handed / Rechtshänder*in,rennen_g_ch3_g6_compr.mp4,ch3g6,6.0,3.0,rennen,rennen_g_ch3,0.13455804529559162,0.0949208923030375,0.02185972873471073,0.2513386663333399,0.11211931796765251,0.0805371513329658,0.02798925035492326,0.22064571965554156,0.014226009398254465,0.007819713860588308,0.002212519953356822,0.024258243212199597,0.01754068267891313,0.014606904507518101,0.002252288777217197,0.03439987596364843,0.0,0.0,0.5306425051647295,2.5650061047093105,2.671145644166759,1.855196857082574,2.7495454482557764,2.667371380753579,2.8876056763513107,15.39587111131931,2.7181736211293663,193.4297280352397,146.85488764318072,340.28461567842044,180.90680674665722
16,27.0,Deutschland,Man / Männlich,Deutsch ,1.0,English,2.0,30.0,Right-handed / Rechtshänder*in,rennen_g_ch1_g16_compr.mp4,ch1g16,16.0,1.0,rennen,rennen_g_ch1,0.06468703416017837,0.04597290624537611,0.010345707112058528,0.12100564751761302,0.06832786736879318,0.04937188868517427,0.01813051148604413,0.13583026754001157,0.029338406873377017,0.01604837708909771,0.0017616698642892404,0.04714845382676396,0.036919337140548514,0.027180835525924756,0.0017206411916214912,0.06582081385809477,0.0,0.0,0.3698051827424833,1.75839295542144,1.9118398085446127,2.2756788905422654,2.485118626471359,2.2440322865037774,2.314060890864261,12.989123458347716,1.9647121693554688,853.2617157446799,708.4150279686733,1561.676743713353,741.4325473178401
46,26.0,Weimar,Woman / Weiblich,German ,1.0,"English (fluent), Spanish (B1) ",3.0,75.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g6_compr.mp4,ch3g6,6.0,3.0,kalt,kalt_g_ch3,0.11638911913785294,0.10444676817989343,0.04326358131801302,0.2640994686357594,0.13739961651069843,0.10997286046129642,0.025097291406221894,0.27246976837821674,0.025571513528648213,0.009892429581840587,0.0017617509579364262,0.03722569406842522,0.017458559699692257,0.006836331584857091,0.001808466492123555,0.026103357776672904,0.0,0.0,0.5998982888590743,2.1313846472607154,1.5550703835208335,2.5634158500302067,2.8761093109756004,2.8534912223878277,2.409379007074834,14.388850421250018,1.8721738451654004,0.0,0.0,0.0,0.0
32,24.0,Berlin,Woman / Weiblich,Deutsch,1.0,"Englisch - fließend, Deutsche Gebärdensprache - gute Kenntnisse, Französisch - Grundkenntnisse",4.0,41.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g12_compr.mp4,ch2g12,12.0,2.0,langsam,langsam_g_ch2,0.17535559326877623,0.12584627786416938,0.02231693470671487,0.3235188058396605,0.15970995303932006,0.12104416408824575,0.030655652545035855,0.3114097696726017,0.05377411836254957,0.023499832196183436,0.006824946734245505,0.08409889729297852,0.04085360619829739,0.018382806982225247,0.006784294577237941,0.06602070775776059,0.035960598226946444,0.035960598226946444,0.8210087787899477,2.5156119976560163,2.279280805034202,2.6671152824104163,2.774787008462479,2.5977611392432345,2.388963574809329,15.223519807615677,2.464774678836076,269.3549393148954,578.2316593302767,847.586598645172,566.339774994421
9,58.0,Berlin ,Woman / Weiblich,Deutsch,1.0,No,1.0,50.0,Left-handed / Linkshänder*in,rennen_g_ch1_g9_compr.mp4,ch1g9,9.0,1.0,rennen,rennen_g_ch1,0.12203817259648707,0.09301430962398788,0.031755088672325536,0.2468075708928005,0.12341430556878003,0.09058001524655779,0.027400833319296623,0.24139515413463444,0.04439711369275224,0.015868533076681034,0.0039883910652513,0.06425403783468457,0.05612164523576257,0.023901305024892953,0.004010385805456237,0.08403333606611176,0.0,0.0,0.6364900989282313,2.8541623791367146,2.7749653374755217,2.5367784804948403,2.5267466633313274,2.677744851606881,2.7043938898991,16.074791601944384,2.864379229019408,399.9945746159903,404.3813862624756,804.3759608784659,186.30918149976597
39,39.0,Berlin,Woman / Weiblich,Deutsch ,1.0,"English fluent, Spanisch basic",3.0,41.0,Left-handed / Linkshänder*in,kalt_g_ch2_g19_compr.mp4,ch2g19,19.0,2.0,kalt,kalt_g_ch2,0.07020106691868885,0.05642995776229234,0.020921101372987486,0.14755212605396867,0.0692758924290975,0.06047311369275794,0.02670413252579975,0.1564531386476552,0.01070671952759911,0.0067664850638553785,0.0023800091545343183,0.019853213745988807,0.009255008641893199,0.005304086571534081,0.002400523884282339,0.01695961909770962,0.016677457919075538,0.016677457919075538,0.3574955554643978,1.5062477446313638,1.1141264539100417,2.2729239361561713,2.077348565813254,2.5397248280032114,2.581932528655769,12.092304057169812,1.2248762804629973,569.7562831792469,425.84556407745407,995.6018472567009,955.6564869175861
52,21.0,Berlin,Man / Männlich,Deutsch,1.0,"Englisch- sehr gut, Italienisch - grundlegend",3.0,53.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g12_compr.mp4,ch3g12,12.0,3.0,Donner,Donner_g_ch3,0.46083268995846527,0.39705209421979704,0.19628105717642774,1.0541658413546902,0.46380915651591714,0.3995929052903882,0.19652609460283796,1.0599281564091434,0.015687821139424823,0.012982487271322736,0.0016095939416655622,0.03027990235241312,0.015337928422765722,0.005590624821185783,0.0016585040915411615,0.02258705733549267,0.029900185095004396,0.029900185095004396,2.1968611425467435,2.4365701032267095,2.674108967674177,2.9197707327509463,2.877468353060257,2.803360380906535,2.7978809151419095,16.509159452760535,2.4383866341531073,250.00000000000097,200.00000000000142,450.0000000000024,241.66666666666805
40,,,,,,,,,,kalt_g_ch2_g20_compr.mp4,ch2g20,20.0,2.0,kalt,kalt_g_ch2,0.1433923661843701,0.12337885768586303,0.056779755606165015,0.3235509794763981,0.1796817625649208,0.14436893081468388,0.04647556905184463,0.3705262624314493,0.03941732694239032,0.0258618951166545,0.004616088192869415,0.06989531025191424,0.04788208024572816,0.04449892059802118,0.004635007629739849,0.0970160084734892,0.06554668577483821,0.06554668577483821,0.926535246408089,1.7533752262197397,1.6147604443251995,2.3862334445268227,1.669021069571301,2.1869131367930597,2.2612055937734277,11.871508915209551,1.7410932672762707,904.2338684703694,1121.4772004419506,2025.7110689123201,938.7476580705168
43,41.0,Vienna ,Woman / Weiblich,English ,1.0,German (fluent) Spanish (fluent) French (intermidiate) mandarin Chinese (beginner),5.0,73.0,Right-handed / Rechtshänder*in,Donner_g_ch3_g3_compr.mp4,ch3g3,3.0,3.0,Donner,Donner_g_ch3,0.3041857698242557,0.24045960171094036,0.09127939344892952,0.6359247649841256,0.41763853832950865,0.37597203894518816,0.20099239941038455,0.9946029766850815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023288020402496785,0.023288020402496785,1.653815762071704,2.6345830492203377,2.0395653342339988,0.0,0.0,0.0,0.0,4.6741483834543365,2.697321389853761,599.2588014465142,66.66666666666515,665.9254681131794,579.0797296861068
13,10.0,Berlin,Woman / Weiblich,Deutsch,1.0,Englisch ,2.0,50.0,Left-handed / Linkshänder*in,kalt_g_ch1_g13_compr.mp4,ch1g13,13.0,1.0,kalt,kalt_g_ch1,0.162993489673602,0.1377954965098105,0.046073634782236916,0.3468626209656494,0.13792000459187184,0.11998043037504735,0.047064381135040134,0.3049648161019593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6518274370676087,1.7490737844551993,2.0520820237840187,0.0,0.0,0.0,0.0,3.8011558082392183,2.034672469888507,1558.333333333329,1566.6666666666617,3124.999999999991,1533.3333333333287
60,35.0,Germany,Man / Männlich,German,1.0,English (fluent),2.0,85.0,Right-handed / Rechtshänder*in,leise_g_ch3_g20_compr.mp4,ch3g20,20.0,3.0,leise,leise_g_ch3,0.0,0.0,0.0,0.0,0.22040002077284815,0.18424395930726653,0.0601055523130465,0.4647495323931612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4647495323931612,0.8365270776047578,0.0,0.0,0.0,0.0,0.0,0.8365270776047578,0.9921957151599622,0.0,0.0,0.0,0.0
18,19.0,Berlin,Woman / Weiblich,Deutsch,1.0,Englisch ,2.0,64.0,Right-handed / Rechtshänder*in,langsam_g_ch1_g18_compr.mp4,ch1g18,18.0,1.0,langsam,langsam_g_ch1,0.0891962934054545,0.0727438668078186,0.03948844419793597,0.20142860441120908,0.028711048554348945,0.027253483241074156,0.023677584477629635,0.07964211627305273,0.028167789136233124,0.016290410366500006,0.002746345624887866,0.047204545127621,0.027971811093759586,0.015291137523645304,0.002768307788457511,0.0460312564058624,0.0,0.0,0.37430652221774524,2.4933627433307315,2.5419625888622703,2.6642838925609342,2.695797158267011,2.7946919094031886,2.5115941333733507,15.701692425797487,2.9249343474253093,929.0975310602289,331.8717958623284,1260.9693269225572,379.32688922469805
48,28.0,Greece,Woman / Weiblich,Greek,1.0,Greek- basic,1.0,28.0,Right-handed / Rechtshänder*in,leise_g_ch3_g8_compr.mp4,ch3g8,8.0,3.0,leise,leise_g_ch3,0.2967756912613617,0.24644875522314608,0.0793595947756303,0.622584041260138,0.26757099991554084,0.2283579205477061,0.09985880366168279,0.5957877241249298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007449233485958946,0.007449233485958946,1.2258209988710267,1.644299653521319,1.158426134352786,0.0,0.0,0.0,0.0,2.802725787874105,1.8247210114619512,0.0,0.0,0.0,66.66666666666015
55,20.0,Coimbra,Woman / Weiblich,"Deutsch, Portugiesisch",2.0,"englisch (fluent), französisch (grundkenntnisse)",4.0,30.0,Right-handed / Rechtshänder*in,langsam_g_ch3_g15_compr.mp4,ch3g15,15.0,3.0,langsam,langsam_g_ch3,0.09220064425588664,0.0615458494362176,0.020611648633543787,0.17435814232564803,0.08785554128287393,0.06452312028958612,0.0235927616793034,0.17597142325176346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35032956557741146,1.9106261202228458,1.8148058875411732,0.0,0.0,0.0,0.0,3.7254320077640193,1.9006652772255233,944.0103577586128,1069.9412626661056,2013.9516204247184,1019.8975302559604
7,50.0,England,Woman / Weiblich,Englisch,1.0,German fluent ,2.0,40.0,Left-handed / Linkshänder*in,leise_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,leise,leise_g_ch1,0.2133028263142675,0.17218448409076603,0.04716490823360676,0.4326522186386403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4326522186386403,0.0,0.9899090856357721,0.0,0.0,0.0,0.0,0.9899090856357721,1.0904180251124593,0.0,0.0,0.0,0.0
35,15.0,Berlin,Man / Männlich,"Deutsch, Bayrischer Akzent( Niedeerbayern)",2.0,English(fließend) Französisch(gute Kenntnisse),4.0,43.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g15_compr.mp4,ch2g15,15.0,2.0,Donner,Donner_g_ch2,0.30130016728555803,0.26550685406972097,0.14988281730234854,0.7166898386576275,0.29444160177760004,0.25987199892552326,0.15180101423056014,0.7061146149336834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06473658483680989,0.06473658483680989,1.487541038428121,2.411074720560706,2.626986266408707,0.0,0.0,0.0,0.0,5.038060986969413,2.4601340999693466,303.1725255475935,423.0255515733671,726.1980771209606,268.51213274653276
59,27.0,"Deutschland, Gera",Woman / Weiblich,Deutsch,1.0,"Englisch (gute Kenntnisse), französisch (Grundkenntnisse)",3.0,40.0,Right-handed / Rechtshänder*in,leise_g_ch3_g19_compr.mp4,ch3g19,19.0,3.0,leise,leise_g_ch3,0.0,0.0,0.0,0.0,0.2215271182560121,0.18291799620569255,0.053563283303958764,0.4580083977656634,0.007989841488981173,0.00479894501757453,0.001777028825509386,0.01456581533206509,0.008373447987473791,0.002891434892222387,0.001955562480311639,0.013220445360007816,0.0,0.0,0.4857946584577363,1.8205384337780983,0.0,2.0414141460905966,2.5889760096822068,2.4791095321036742,2.7069606785684295,11.636998800223006,2.016508496403613,0.0,0.0,0.0,0.0
